row_id,climate_category_id,main_id,name,year,scenario,category
CC-35d0dc71-1991_2020-historical-1,AB-MAIN-35d0dc71,AB-MAIN-35d0dc71,Boardwalk,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-a2c6775d-1991_2020-historical-1,QC-MAIN-a2c6775d,QC-MAIN-a2c6775d,La Loutre,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-c7247100-1991_2020-historical-1,BC-MAIN-c7247100,BC-MAIN-c7247100,Driftwood Creek,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-8e62bfbc-1991_2020-historical-1,NU-MAIN-8e62bfbc,NU-MAIN-8e62bfbc,High Lake,1991_2020,historical,"Dsc - Cold, dry summer, cold summer"
CC-1ef8af2c-1991_2020-historical-1,NU-MAIN-1ef8af2c,NU-MAIN-1ef8af2c,Izok Lake,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-b1d981ca-1991_2020-historical-1,ON-MAIN-b1d981ca,ON-MAIN-b1d981ca,Crean Hill,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-54b7e152-1991_2020-historical-1,ON-MAIN-54b7e152,ON-MAIN-54b7e152,Shakespeare,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-aa793d35-1991_2020-historical-1,QC-MAIN-aa793d35,QC-MAIN-aa793d35,Dumont Nickel,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-649d2873-1991_2020-historical-1,QC-MAIN-649d2873,QC-MAIN-649d2873,Niobec Converter,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-a555d9b9-1991_2020-historical-1,QC-MAIN-a555d9b9,QC-MAIN-a555d9b9,Niobec,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-c1e4dee0-1991_2020-historical-1,NB-MAIN-c1e4dee0,NB-MAIN-c1e4dee0,Battery Hill,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-f021107e-1991_2020-historical-1,NL-MAIN-f021107e,NL-MAIN-f021107e,Point Rousse,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-615ebdb4-1991_2020-historical-1,QC-MAIN-615ebdb4,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-470b504b-1991_2020-historical-1,ON-MAIN-470b504b,ON-MAIN-470b504b,Ottawa Plant,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-4e0734b5-1991_2020-historical-1,ON-MAIN-4e0734b5,ON-MAIN-4e0734b5,Fox Complex,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-d9e2f362-1991_2020-historical-1,BC-MAIN-d9e2f362,BC-MAIN-d9e2f362,Richmond,1991_2020,historical,"Csb - Temperate, dry summer, warm summer"
CC-237d67c1-1991_2020-historical-1,QC-MAIN-237d67c1,QC-MAIN-237d67c1,Lac Rainy Graphite,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-752fbcae-1991_2020-historical-1,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-eb73fd68-1991_2020-historical-1,QC-MAIN-eb73fd68,QC-MAIN-eb73fd68,Nemaska lithium conversion facility,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-9d41d417-1991_2020-historical-1,QC-MAIN-9d41d417,QC-MAIN-9d41d417,Whabouchi,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-2bb07cd3-1991_2020-historical-1,ON-MAIN-2bb07cd3,ON-MAIN-2bb07cd3,River Valley,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-aa76f6f2-1991_2020-historical-1,BC-MAIN-aa76f6f2,BC-MAIN-aa76f6f2,New Afton,1991_2020,historical,"BSk - Arid, steppe, cold"
CC-0aadf28f-1991_2020-historical-1,ON-MAIN-0aadf28f,ON-MAIN-0aadf28f,Rainy River,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-1c674cd0-1991_2020-historical-1,ON-MAIN-1c674cd0,ON-MAIN-1c674cd0,Borden,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-857b7b89-1991_2020-historical-1,BC-MAIN-857b7b89,BC-MAIN-857b7b89,Brucejack,1991_2020,historical,"ET - Polar, tundra"
CC-c720b195-1991_2020-historical-1,BC-MAIN-c720b195,BC-MAIN-c720b195,GJ,1991_2020,historical,"ET - Polar, tundra"
CC-8629a493-1991_2020-historical-1,ON-MAIN-8629a493,ON-MAIN-8629a493,Hollinger,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-538513cd-1991_2020-historical-1,ON-MAIN-538513cd,ON-MAIN-538513cd,Hoyle Pond,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-fefeaee4-1991_2020-historical-1,ON-MAIN-fefeaee4,ON-MAIN-fefeaee4,Musselwhite,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-3b3e5365-1991_2020-historical-1,ON-MAIN-3b3e5365,ON-MAIN-3b3e5365,Porcupine,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-8eb8be0d-1991_2020-historical-1,BC-MAIN-8eb8be0d,BC-MAIN-8eb8be0d,Red Chris,1991_2020,historical,"Dsc - Cold, dry summer, cold summer"
CC-6dc537e6-1991_2020-historical-1,QC-MAIN-6dc537e6,QC-MAIN-6dc537e6,Éléonore,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-b4655afb-1991_2020-historical-1,BC-MAIN-b4655afb,BC-MAIN-b4655afb,Galore Creek,1991_2020,historical,"Dsc - Cold, dry summer, cold summer"
CC-3012889c-1991_2020-historical-1,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-1910d1c3-1991_2020-historical-1,YT-MAIN-1910d1c3,YT-MAIN-1910d1c3,Nickel Shaw,1991_2020,historical,"ET - Polar, tundra"
CC-288718a6-1991_2020-historical-1,QC-MAIN-288718a6,QC-MAIN-288718a6,Crevier,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-b3681e03-1991_2020-historical-1,NT-MAIN-b3681e03,NT-MAIN-b3681e03,Prairie Creek,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-265a57f6-1991_2020-historical-1,BC-MAIN-265a57f6,BC-MAIN-265a57f6,Kwanika,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-f58cc895-1991_2020-historical-1,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-8b86d975-1991_2020-historical-1,ON-MAIN-8b86d975,ON-MAIN-8b86d975,Bissett Creek,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-6fbdcf4c-1991_2020-historical-1,BC-MAIN-6fbdcf4c,BC-MAIN-6fbdcf4c,North Island,1991_2020,historical,"Cfb - Temperate, no dry season, warm summer"
CC-d6748d40-1991_2020-historical-1,QC-MAIN-d6748d40,QC-MAIN-d6748d40,Matawinie,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-69bb36c1-1991_2020-historical-1,QC-MAIN-69bb36c1,QC-MAIN-69bb36c1,Caber Complex,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-60ba74c4-1991_2020-historical-1,SK-MAIN-60ba74c4,SK-MAIN-60ba74c4,McClean Lake,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-b99d4cb2-1991_2020-historical-1,NT-MAIN-b99d4cb2,NT-MAIN-b99d4cb2,Pine Point,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-a498ddc6-1991_2020-historical-1,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-bfbcd72e-1991_2020-historical-1,ON-MAIN-bfbcd72e,ON-MAIN-bfbcd72e,Bell Creek,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-f3e6ff08-1991_2020-historical-1,ON-MAIN-f3e6ff08,ON-MAIN-f3e6ff08,Timmins West,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-3ab82795-1991_2020-historical-1,MB-MAIN-3ab82795,MB-MAIN-3ab82795,PADCOM Potash Mine,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-1f842681-1991_2020-historical-1,BC-MAIN-1f842681,BC-MAIN-1f842681,Victoria Depot,1991_2020,historical,
CC-b466361f-1991_2020-historical-1,ON-MAIN-b466361f,ON-MAIN-b466361f,Mississauga,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-ee65d38c-1991_2020-historical-1,BC-MAIN-ee65d38c,BC-MAIN-ee65d38c,Richmond,1991_2020,historical,"Cfb - Temperate, no dry season, warm summer"
CC-3aa117d8-1991_2020-historical-1,QC-MAIN-3aa117d8,QC-MAIN-3aa117d8,Alma,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-c1c7eb99-1991_2020-historical-1,QC-MAIN-c1c7eb99,QC-MAIN-c1c7eb99,Arvida,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-01c1e81f-1991_2020-historical-1,QC-MAIN-01c1e81f,QC-MAIN-01c1e81f,Grande-Baie,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-eb47f7c7-1991_2020-historical-1,BC-MAIN-eb47f7c7,BC-MAIN-eb47f7c7,Kitimat,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-c0e3a48b-1991_2020-historical-1,QC-MAIN-c0e3a48b,QC-MAIN-c0e3a48b,Laterrière,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-92628f16-1991_2020-historical-1,QC-MAIN-92628f16,QC-MAIN-92628f16,Vaudreuil,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-8d6616b4-1991_2020-historical-1,QC-MAIN-8d6616b4,QC-MAIN-8d6616b4,Alouette,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-0ec39ce0-1991_2020-historical-1,NT-MAIN-0ec39ce0,NT-MAIN-0ec39ce0,Diavik,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-e82266c5-1991_2020-historical-1,QC-MAIN-e82266c5,QC-MAIN-e82266c5,Lac Tio,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-11c40b1f-1991_2020-historical-1,QC-MAIN-11c40b1f,QC-MAIN-11c40b1f,Lithium Demonstration Plant,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-3e146840-1991_2020-historical-1,QC-MAIN-3e146840,QC-MAIN-3e146840,Rio Tinto Iron and Titanium,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-7b3b4c8b-1991_2020-historical-1,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-bebff037-1991_2020-historical-1,QC-MAIN-bebff037,QC-MAIN-bebff037,A.S.I. - Ste Catherine,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-eda110b0-1991_2020-historical-1,ON-MAIN-eda110b0,ON-MAIN-eda110b0,Georgia Lake,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-73ce66b5-1991_2020-historical-1,YT-MAIN-73ce66b5,YT-MAIN-73ce66b5,Klaza,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-116ae608-1991_2020-historical-1,BC-MAIN-116ae608,BC-MAIN-116ae608,Revel Ridge,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-dca9cce7-1991_2020-historical-1,ON-MAIN-dca9cce7,ON-MAIN-dca9cce7,Ottawa,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-7430be9d-1991_2020-historical-1,AB-MAIN-7430be9d,AB-MAIN-7430be9d,Steveville,1991_2020,historical,"BSk - Arid, steppe, cold"
CC-1d2f31f9-1991_2020-historical-1,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-22ce14be-1991_2020-historical-1,SK-MAIN-22ce14be,SK-MAIN-22ce14be,Santoy,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-29afbdb5-1991_2020-historical-1,SK-MAIN-29afbdb5,SK-MAIN-29afbdb5,Seabee,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-d5c9124e-1991_2020-historical-1,SK-MAIN-d5c9124e,SK-MAIN-d5c9124e,Rare Earth Processing Facility,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-c4fb59c2-1991_2020-historical-1,QC-MAIN-c4fb59c2,QC-MAIN-c4fb59c2,Moblan,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-dc1a16f9-1991_2020-historical-1,QC-MAIN-dc1a16f9,QC-MAIN-dc1a16f9,North American Lithium,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-1186a6d0-1991_2020-historical-1,QC-MAIN-1186a6d0,QC-MAIN-1186a6d0,Authier,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-b7591127-1991_2020-historical-1,BC-MAIN-b7591127,BC-MAIN-b7591127,Iskut,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-4959ea63-1991_2020-historical-1,BC-MAIN-4959ea63,BC-MAIN-4959ea63,KSM,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-03a159d7-1991_2020-historical-1,YT-MAIN-03a159d7,YT-MAIN-03a159d7,Selwyn,1991_2020,historical,"Dsc - Cold, dry summer, cold summer"
CC-d3a4aba9-1991_2020-historical-1,AB-MAIN-d3a4aba9,AB-MAIN-d3a4aba9,The Cobalt Refinery Company Inc.,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-f4fc3276-1991_2020-historical-1,ON-MAIN-f4fc3276,ON-MAIN-f4fc3276,Sugar Zone,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-915d9faa-1991_2020-historical-1,MB-MAIN-915d9faa,MB-MAIN-915d9faa,Tanco,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-b1fe389a-1991_2020-historical-1,BC-MAIN-b1fe389a,BC-MAIN-b1fe389a,Eskay Creek,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-bb23d8a6-1991_2020-historical-1,NL-MAIN-bb23d8a6,NL-MAIN-bb23d8a6,Great Burnt Lake,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-c9c77a59-1991_2020-historical-1,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-020a683c-1991_2020-historical-1,ON-MAIN-020a683c,ON-MAIN-020a683c,Hamilton Works,1991_2020,historical,"Dfa - Cold, no dry season, hot summer"
CC-b2e5c9bb-1991_2020-historical-1,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,1991_2020,historical,"Dfa - Cold, no dry season, hot summer"
CC-3032c251-1991_2020-historical-1,QC-MAIN-3032c251,QC-MAIN-3032c251,Renard,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-b5937543-1991_2020-historical-1,QC-MAIN-b5937543,QC-MAIN-b5937543,Blackrock,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-64595b02-1991_2020-historical-1,QC-MAIN-64595b02,QC-MAIN-64595b02,Blackrock Pyrometallurgical Facility,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-a505d25d-1991_2020-historical-1,BC-MAIN-a505d25d,BC-MAIN-a505d25d,Ootsa,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-c5d1b42d-1991_2020-historical-1,BC-MAIN-c5d1b42d,BC-MAIN-c5d1b42d,Berg,1991_2020,historical,"ET - Polar, tundra"
CC-6a26086e-1991_2020-historical-1,QC-MAIN-6a26086e,QC-MAIN-6a26086e,Sorel Forge,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-b64bae7a-1991_2020-historical-1,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-18695c6d-1991_2020-historical-1,NL-MAIN-18695c6d,NL-MAIN-18695c6d,Scully Mine - Manganese project,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-1aa10efa-1991_2020-historical-1,ON-MAIN-1aa10efa,ON-MAIN-1aa10efa,Kenbridge,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-23f67ea8-1991_2020-historical-1,BC-MAIN-23f67ea8,BC-MAIN-23f67ea8,Aley,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-6b4800fe-1991_2020-historical-1,BC-MAIN-6b4800fe,BC-MAIN-6b4800fe,Gibraltar,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-18bed6d7-1991_2020-historical-1,BC-MAIN-18bed6d7,BC-MAIN-18bed6d7,Yellowhead,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-e09881ff-1991_2020-historical-1,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-b8c826a2-1991_2020-historical-1,QC-MAIN-b8c826a2,QC-MAIN-b8c826a2,DSO (Goodwood),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-bf503b6b-1991_2020-historical-1,BC-MAIN-bf503b6b,BC-MAIN-bf503b6b,Highland Valley,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-193ddddb-1991_2020-historical-1,BC-MAIN-193ddddb,BC-MAIN-193ddddb,Schaft Creek,1991_2020,historical,"Dsc - Cold, dry summer, cold summer"
CC-3bb6b7cd-1991_2020-historical-1,BC-MAIN-3bb6b7cd,BC-MAIN-3bb6b7cd,Trail,1991_2020,historical,"Dsa - Cold, dry summer, hot summer"
CC-137bbc71-1991_2020-historical-1,ON-MAIN-137bbc71,ON-MAIN-137bbc71,Mississauga,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-4f03382f-1991_2020-historical-1,QC-MAIN-4f03382f,QC-MAIN-4f03382f,Sainte-Catherine,1991_2020,historical,
CC-2587e541-1991_2020-historical-1,QC-MAIN-2587e541,QC-MAIN-2587e541,Strange Lake,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-23155c25-1991_2020-historical-1,BC-MAIN-23155c25,BC-MAIN-23155c25,Myra Falls,1991_2020,historical,"Cfb - Temperate, no dry season, warm summer"
CC-75f260ea-1991_2020-historical-1,ON-MAIN-75f260ea,ON-MAIN-75f260ea,Brampton Division,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-59a49b3e-1991_2020-historical-1,ON-MAIN-59a49b3e,ON-MAIN-59a49b3e,Hamilton Parkdale Division,1991_2020,historical,"Dfa - Cold, no dry season, hot summer"
CC-00855a72-1991_2020-historical-1,ON-MAIN-00855a72,ON-MAIN-00855a72,Sault Ste. Marie Division,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-68c87980-1991_2020-historical-1,YT-MAIN-68c87980,YT-MAIN-68c87980,Freegold Mountain,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-b2148882-1991_2020-historical-1,QC-MAIN-b2148882,QC-MAIN-b2148882,Troilus,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-4a6187a4-1991_2020-historical-1,ON-MAIN-4a6187a4,ON-MAIN-4a6187a4,RapidSX Demonstration Plant,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-9dd2b7f8-1991_2020-historical-1,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-387b06fe-1991_2020-historical-1,ON-MAIN-387b06fe,ON-MAIN-387b06fe,Welland Mill,1991_2020,historical,"Dfa - Cold, no dry season, hot summer"
CC-de2f9639-1991_2020-historical-1,ON-MAIN-de2f9639,ON-MAIN-de2f9639,Clarabelle,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-6e9b2449-1991_2020-historical-1,ON-MAIN-6e9b2449,ON-MAIN-6e9b2449,Coleman,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-f080c409-1991_2020-historical-1,ON-MAIN-f080c409,ON-MAIN-f080c409,Copper Cliff Complex,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-63b394c3-1991_2020-historical-1,ON-MAIN-63b394c3,ON-MAIN-63b394c3,Copper Cliff Complex,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-52224e1e-1991_2020-historical-1,ON-MAIN-52224e1e,ON-MAIN-52224e1e,Creighton,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-48fe2205-1991_2020-historical-1,ON-MAIN-48fe2205,ON-MAIN-48fe2205,Garson,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-2e13aaa0-1991_2020-historical-1,ON-MAIN-2e13aaa0,ON-MAIN-2e13aaa0,Port Colborne,1991_2020,historical,"Dfa - Cold, no dry season, hot summer"
CC-e0a6250e-1991_2020-historical-1,MB-MAIN-e0a6250e,MB-MAIN-e0a6250e,Thompson (T-1 and T-3),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-28f3f0fc-1991_2020-historical-1,ON-MAIN-28f3f0fc,ON-MAIN-28f3f0fc,Totten,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-d9036091-1991_2020-historical-1,NL-MAIN-d9036091,NL-MAIN-d9036091,Long Harbour,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-2d8801d6-1991_2020-historical-1,NL-MAIN-2d8801d6,NL-MAIN-2d8801d6,Voisey’s Bay,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-860bbbfc-1991_2020-historical-1,QC-MAIN-860bbbfc,QC-MAIN-860bbbfc,Lac Doré Vanadium,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-e05ed9fe-1991_2020-historical-1,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-d59f82aa-1991_2020-historical-1,QC-MAIN-d59f82aa,QC-MAIN-d59f82aa,Sirmac,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-b1b28b01-1991_2020-historical-1,NT-MAIN-b1b28b01,NT-MAIN-b1b28b01,Nechalacho - T-Zone & Tardiff Zone,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-63f096a6-1991_2020-historical-1,AB-MAIN-63f096a6,AB-MAIN-63f096a6,Rainbow Lake,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-be473617-1991_2020-historical-1,QC-MAIN-be473617,QC-MAIN-be473617,Mont Sorcier,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-3c468faa-1991_2020-historical-1,ON-MAIN-3c468faa,ON-MAIN-3c468faa,Superior Lake,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-cb85213a-1991_2020-historical-1,ON-MAIN-cb85213a,ON-MAIN-cb85213a,Eagle River,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-9de9bb0d-1991_2020-historical-1,QC-MAIN-9de9bb0d,QC-MAIN-9de9bb0d,Kiena,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-c5fefb01-1991_2020-historical-1,ON-MAIN-c5fefb01,ON-MAIN-c5fefb01,Mishi,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-feb13c30-1991_2020-historical-1,BC-MAIN-feb13c30,BC-MAIN-feb13c30,Record Ridge,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-5e0d8b48-1991_2020-historical-1,YT-MAIN-5e0d8b48,YT-MAIN-5e0d8b48,Casino,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-71ad0a66-1991_2020-historical-1,SK-MAIN-71ad0a66,SK-MAIN-71ad0a66,Milestone,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-12c68d49-1991_2020-historical-1,ON-MAIN-12c68d49,ON-MAIN-12c68d49,Eagle's Nest,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-bae48393-1991_2020-historical-1,SK-MAIN-bae48393,SK-MAIN-bae48393,Southey,1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-891d3cb5-1991_2020-historical-1,BC-MAIN-891d3cb5,BC-MAIN-891d3cb5,Akie,1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-5801b453-2041_2070-ssp126-1,QC-MAIN-5801b453,QC-MAIN-5801b453,Abcourt-Barvue,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-d29e0839-2041_2070-ssp126-1,QC-MAIN-d29e0839,QC-MAIN-d29e0839,Sleeping Giant,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-f1ff4920-2041_2070-ssp126-1,QC-MAIN-f1ff4920,QC-MAIN-f1ff4920,Akasaba West,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-4ea8ac9d-2041_2070-ssp126-1,NU-MAIN-4ea8ac9d,NU-MAIN-4ea8ac9d,Amaruq,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-e7e6a960-2041_2070-ssp126-1,QC-MAIN-e7e6a960,QC-MAIN-e7e6a960,Canadian Malartic,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-aeafbb59-2041_2070-ssp126-1,ON-MAIN-aeafbb59,ON-MAIN-aeafbb59,Detour Lake,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-c0660aec-2041_2070-ssp126-1,QC-MAIN-c0660aec,QC-MAIN-c0660aec,Goldex,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-e51eda66-2041_2070-ssp126-1,QC-MAIN-e51eda66,QC-MAIN-e51eda66,LaRonde,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-1f126a43-2041_2070-ssp126-1,ON-MAIN-1f126a43,ON-MAIN-1f126a43,Macassa,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-730aefe3-2041_2070-ssp126-1,NU-MAIN-730aefe3,NU-MAIN-730aefe3,Meadowbank,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-8b0264c9-2041_2070-ssp126-1,NU-MAIN-8b0264c9,NU-MAIN-8b0264c9,Meliadine,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer"
