main_id,indigenous_land_id,distance_to_centroid_m,distance_to_edge_m
SK-MAIN-bae48393,ZZ-IND-666deebb,46659.55,46089.36
SK-MAIN-bae48393,ZZ-IND-d2384543,48310.88,47248.61
SK-MAIN-bae48393,ZZ-IND-56241e48,38933.78,38692.39
SK-MAIN-bae48393,ZZ-IND-181ed2ea,46950.77,46053.91
SK-MAIN-bae48393,ZZ-IND-2f0eb290,37623.08,35296.01
SK-MAIN-bae48393,ZZ-IND-495cfef4,41828.71,40682.17
SK-MAIN-bae48393,ZZ-IND-bfc18258,46151.13,45733.6
SK-MAIN-bae48393,ZZ-IND-f8c91fa5,43162.59,42598.22
SK-MAIN-bae48393,ZZ-IND-1139bd4f,49921.56,49045.81
SK-MAIN-bae48393,ZZ-IND-7b9853ff,45760.95,39431.38
SK-MAIN-bae48393,ZZ-IND-844c9d76,48044.96,47358.28
SK-MAIN-bae48393,ZZ-IND-d071aed9,50357.22,49428.03
SK-MAIN-bae48393,ZZ-IND-6de8e382,50512.77,49247.51
SK-MAIN-bae48393,ZZ-IND-3bfbe17a,94877.12,32184.23
SK-MAIN-bae48393,ZZ-IND-e5dfb7ea,81243.42,32622.49
SK-MAIN-bae48393,ZZ-IND-8b75af86,48698.31,42238.69
SK-MAIN-bae48393,ZZ-IND-c6f56a83,68218.46,33768.05
SK-MAIN-bae48393,ZZ-IND-730fa386,52286.44,49631.34
SK-MAIN-bae48393,ZZ-IND-ca3fafa8,32383.41,24005.67
SK-MAIN-017a6137,ZZ-IND-b4ba474a,29877.61,20617.7
SK-MAIN-017a6137,ZZ-IND-11bf1823,36456.29,35696.22
SK-MAIN-017a6137,ZZ-IND-c3de4017,20261.58,17133.21
SK-MAIN-017a6137,ZZ-IND-ec344066,46141.3,45744.4
SK-MAIN-017a6137,ZZ-IND-6ec9a10b,44966.81,44440.78
SK-MAIN-017a6137,ZZ-IND-fef69d1c,45343.42,44941.09
SK-MAIN-017a6137,ZZ-IND-a0efef3d,44723.97,44275.24
SK-MAIN-017a6137,ZZ-IND-97a05e00,38242.6,37803.94
SK-MAIN-017a6137,ZZ-IND-2c46e63b,46337.87,45907.86
SK-MAIN-017a6137,ZZ-IND-6d2d6571,38102.6,37703.53
SK-MAIN-017a6137,ZZ-IND-ab04402c,45857.48,44997.63
SK-MAIN-017a6137,ZZ-IND-328b2610,43309.16,43132.34
SK-MAIN-017a6137,ZZ-IND-3b94e1b6,45297.62,44239.6
SK-MAIN-017a6137,ZZ-IND-7692305c,43915.43,43516.13
SK-MAIN-017a6137,ZZ-IND-aae82fb9,46381.98,45013.82
SK-MAIN-017a6137,ZZ-IND-dffba4c9,48308.87,47066.92
SK-MAIN-017a6137,ZZ-IND-813cf6e3,20224.75,19361.09
SK-MAIN-017a6137,ZZ-IND-6c505e91,30449.39,29962.56
SK-MAIN-017a6137,ZZ-IND-3df35905,45595.26,45160.36
SK-MAIN-017a6137,ZZ-IND-d030c45b,38155.44,37308.83
SK-MAIN-017a6137,ZZ-IND-73afe47a,47232.57,46778.19
SK-MAIN-017a6137,ZZ-IND-2ff55a1f,36229.2,35290.9
SK-MAIN-017a6137,ZZ-IND-247c5ba5,17337.81,16804.26
SK-MAIN-017a6137,ZZ-IND-ad9e8063,44003.6,43579.51
SK-MAIN-017a6137,ZZ-IND-7e500ae9,39195.28,38351.77
SK-MAIN-017a6137,ZZ-IND-54a7aa23,31250.99,30709.19
SK-MAIN-017a6137,ZZ-IND-c2c39b09,35662.43,34838.59
SK-MAIN-017a6137,ZZ-IND-973a0914,23799.65,23345.23
SK-MAIN-017a6137,ZZ-IND-6908bad3,45411.15,45326.98
SK-MAIN-017a6137,ZZ-IND-7293635c,40225.03,39394.67
SK-MAIN-017a6137,ZZ-IND-c96e3bf3,47379.44,45847.62
SK-MAIN-017a6137,ZZ-IND-c2bc285d,29928.62,28849.46
SK-MAIN-017a6137,ZZ-IND-a68d31aa,44807.54,43985.46
SK-MAIN-017a6137,ZZ-IND-040ae321,48917.92,42660.89
SK-MAIN-017a6137,ZZ-IND-35a209df,28513.09,23924.36
SK-MAIN-017a6137,ZZ-IND-36f82f9e,44747.67,44252.93
SK-MAIN-017a6137,ZZ-IND-e8b747d6,35684.25,35290.0
SK-MAIN-017a6137,ZZ-IND-e9d118b5,46381.28,45279.13
SK-MAIN-017a6137,ZZ-IND-4f3abac8,17137.65,16693.9
SK-MAIN-017a6137,ZZ-IND-07be5d11,45763.97,44401.03
SK-MAIN-017a6137,ZZ-IND-92bbc642,35359.12,29404.11
SK-MAIN-017a6137,ZZ-IND-a630e5ed,42000.4,37102.47
SK-MAIN-017a6137,ZZ-IND-666deebb,45282.51,44125.26
SK-MAIN-017a6137,ZZ-IND-0af25d17,18513.05,15905.19
SK-MAIN-017a6137,ZZ-IND-d2384543,45246.52,43753.31
SK-MAIN-017a6137,ZZ-IND-eaa29933,46151.36,45748.0
SK-MAIN-017a6137,ZZ-IND-2cda0c96,19446.95,19047.16
SK-MAIN-017a6137,ZZ-IND-56241e48,42255.7,42057.47
SK-MAIN-017a6137,ZZ-IND-181ed2ea,48933.38,48449.94
SK-MAIN-017a6137,ZZ-IND-cfec6b13,25115.75,20891.74
SK-MAIN-017a6137,ZZ-IND-0a150601,43815.15,43428.6
SK-MAIN-017a6137,ZZ-IND-4ee8ffc9,28577.31,27505.89
SK-MAIN-017a6137,ZZ-IND-2f0eb290,45051.6,43468.67
SK-MAIN-017a6137,ZZ-IND-45ed454e,35717.18,35306.54
SK-MAIN-017a6137,ZZ-IND-495cfef4,41738.71,40919.06
SK-MAIN-017a6137,ZZ-IND-17b79152,32532.32,31235.25
SK-MAIN-017a6137,ZZ-IND-a5865b61,44755.73,43402.95
SK-MAIN-017a6137,ZZ-IND-de61d1b0,35779.07,35356.98
SK-MAIN-017a6137,ZZ-IND-f8c91fa5,41178.55,40662.83
SK-MAIN-017a6137,ZZ-IND-fb12731d,36510.6,36098.95
SK-MAIN-017a6137,ZZ-IND-1139bd4f,45058.5,43659.97
SK-MAIN-017a6137,ZZ-IND-7b9853ff,38065.07,27305.17
SK-MAIN-017a6137,ZZ-IND-3864bc29,17851.59,17352.09
SK-MAIN-017a6137,ZZ-IND-ef602628,36480.15,36079.58
SK-MAIN-017a6137,ZZ-IND-844c9d76,39076.66,38336.1
SK-MAIN-017a6137,ZZ-IND-d071aed9,38500.23,37575.59
SK-MAIN-017a6137,ZZ-IND-0457bd27,35749.02,33684.95
SK-MAIN-017a6137,ZZ-IND-81fbdb7a,47025.4,46611.46
SK-MAIN-017a6137,ZZ-IND-b508531a,48762.65,47355.45
SK-MAIN-017a6137,ZZ-IND-35db8d88,47782.26,47371.19
SK-MAIN-017a6137,ZZ-IND-730fa386,47920.17,46567.56
SK-MAIN-017a6137,ZZ-IND-66689e88,46977.17,46569.33
SK-MAIN-017a6137,ZZ-IND-5337158f,45883.01,44142.59
SK-MAIN-017a6137,ZZ-IND-4e5d8a20,46967.8,45745.03
SK-MAIN-017a6137,ZZ-IND-1bf50e29,48555.82,48153.4
SK-MAIN-017a6137,ZZ-IND-ca3fafa8,52462.23,44777.88
SK-MAIN-d5c9124e,ZZ-IND-502ef7ff,5723.99,5695.36
SK-MAIN-d5c9124e,ZZ-IND-03b6b1b5,8393.53,7679.8
SK-MAIN-d5c9124e,ZZ-IND-1d5af76f,4809.54,4794.78
SK-MAIN-d5c9124e,ZZ-IND-4a075d17,153225.42,8211.95
SK-MAIN-d5c9124e,ZZ-IND-9f48a825,3154.03,2908.01
SK-MAIN-d5c9124e,ZZ-IND-7b11be10,29270.06,25537.78
SK-MAIN-d5c9124e,ZZ-IND-53168905,199947.86,2782.66
ON-MAIN-4a6187a4,ZZ-IND-116168a4,53189.43,45396.16
QC-MAIN-22426144,ZZ-IND-8b93e780,30867.1,24518.69
BC-MAIN-382acb18,ZZ-IND-a9e7301b,38151.62,37797.95
BC-MAIN-382acb18,ZZ-IND-3d841a52,49323.76,47874.68
BC-MAIN-382acb18,ZZ-IND-9d73b2de,27478.25,27409.92
BC-MAIN-382acb18,ZZ-IND-e49aad72,34007.65,33916.37
BC-MAIN-382acb18,ZZ-IND-205e9640,39380.25,39309.43
BC-MAIN-382acb18,ZZ-IND-5e6efd8f,11076.0,10983.63
BC-MAIN-382acb18,ZZ-IND-789d715f,45552.98,41501.11
QC-MAIN-7b3b4c8b,ZZ-IND-bec1af99,25314.52,21381.7
YT-MAIN-70d629b4,ZZ-IND-b57e7659,365630.97,1907.4
NB-MAIN-f58cc895,ZZ-IND-1e008911,52270.9,49898.46
NB-MAIN-f58cc895,ZZ-IND-6546e7a2,51877.66,48142.82
SK-MAIN-9dd2b7f8,ZZ-IND-c88baed3,40563.29,32572.92
SK-MAIN-95ec2625,ZZ-IND-e0a50fcf,41701.16,38654.17
AB-MAIN-9a0307f6,ZZ-IND-f91cdab7,49500.16,48751.19
AB-MAIN-9a0307f6,ZZ-IND-87bd7102,42322.07,35229.14
AB-MAIN-9a0307f6,ZZ-IND-279598ae,37755.09,36193.38
AB-MAIN-9a0307f6,ZZ-IND-077c987e,51420.03,45262.55
AB-MAIN-9a0307f6,ZZ-IND-93e825af,47570.67,41045.52
ON-MAIN-3c468faa,ZZ-IND-abe96f25,16288.96,15078.27
NU-MAIN-1ef8af2c,ZZ-IND-0a6892f2,122014.96,648.57
BC-MAIN-891d3cb5,ZZ-IND-cc132914,45511.19,43551.73
BC-MAIN-891d3cb5,ZZ-IND-00b88493,42275.81,42205.01
YT-MAIN-ca488f19,ZZ-IND-b57e7659,375957.66,8611.82
NB-MAIN-0c5b40d8,ZZ-IND-5de8ba9a,27714.48,27139.0
NB-MAIN-0c5b40d8,ZZ-IND-340d2986,37096.68,36422.73
NB-MAIN-0c5b40d8,ZZ-IND-878a8cc7,26671.51,25247.93
NB-MAIN-0c5b40d8,ZZ-IND-8ab01fc2,51559.17,49736.89
NB-MAIN-0c5b40d8,ZZ-IND-aac2f8c4,26632.71,25701.38
NB-MAIN-0c5b40d8,ZZ-IND-45d45423,52716.19,46227.75
NB-MAIN-8e04eb21,ZZ-IND-878a8cc7,24129.79,22959.2
QC-MAIN-5801b453,ZZ-IND-a8bafff3,33822.13,32971.45
QC-MAIN-715d4318,ZZ-IND-8b93e780,27806.34,22155.9
QC-MAIN-715d4318,ZZ-IND-64242544,53719.24,49228.58
