row_id,population_id,main_id,name,year,buffer_size,total_population,geometry
landcover-ff8c8ef7-2025-2,BC-MAIN-ff8c8ef7,BC-MAIN-ff8c8ef7,Lone Pine,2025,50km,18996.08810707686,POINT (-126.73296 54.516548)
landcover-ff8c8ef7-2030-1,BC-MAIN-ff8c8ef7,BC-MAIN-ff8c8ef7,Lone Pine,2030,10km,300.3651815545599,POINT (-126.73296 54.516548)
landcover-ff8c8ef7-2030-2,BC-MAIN-ff8c8ef7,BC-MAIN-ff8c8ef7,Lone Pine,2030,50km,19775.454875754298,POINT (-126.73296 54.516548)
landcover-3ef4f421-2025-1,BC-MAIN-3ef4f421,BC-MAIN-3ef4f421,Avanti Kitsault,2025,10km,10.804271132219583,POINT (-129.419 55.422)
landcover-3ef4f421-2025-2,BC-MAIN-3ef4f421,BC-MAIN-3ef4f421,Avanti Kitsault,2025,50km,1724.6983902920038,POINT (-129.419 55.422)
landcover-3ef4f421-2030-1,BC-MAIN-3ef4f421,BC-MAIN-3ef4f421,Avanti Kitsault,2030,10km,11.244297055527568,POINT (-129.419 55.422)
landcover-3ef4f421-2030-2,BC-MAIN-3ef4f421,BC-MAIN-3ef4f421,Avanti Kitsault,2030,50km,1794.9706817050464,POINT (-129.419 55.422)
landcover-5ef2b8a6-2025-1,BC-MAIN-5ef2b8a6,BC-MAIN-5ef2b8a6,Davidson,2025,10km,6545.604013609056,POINT (-127.29861 54.82)
landcover-5ef2b8a6-2025-2,BC-MAIN-5ef2b8a6,BC-MAIN-5ef2b8a6,Davidson,2025,50km,15839.913202552532,POINT (-127.29861 54.82)
landcover-5ef2b8a6-2030-1,BC-MAIN-5ef2b8a6,BC-MAIN-5ef2b8a6,Davidson,2030,10km,6816.871775430867,POINT (-127.29861 54.82)
landcover-5ef2b8a6-2030-2,BC-MAIN-5ef2b8a6,BC-MAIN-5ef2b8a6,Davidson,2030,50km,16487.729541666173,POINT (-127.29861 54.82)
landcover-f7fde5b4-2025-1,MB-MAIN-f7fde5b4,MB-MAIN-f7fde5b4,Minago,2025,10km,0.0,POINT (-99.21912 54.1092)
landcover-f7fde5b4-2025-2,MB-MAIN-f7fde5b4,MB-MAIN-f7fde5b4,Minago,2025,50km,0.0,POINT (-99.21912 54.1092)
landcover-f7fde5b4-2030-1,MB-MAIN-f7fde5b4,MB-MAIN-f7fde5b4,Minago,2030,10km,0.0,POINT (-99.21912 54.1092)
landcover-f7fde5b4-2030-2,MB-MAIN-f7fde5b4,MB-MAIN-f7fde5b4,Minago,2030,50km,0.0,POINT (-99.21912 54.1092)
landcover-e1641dfb-2025-1,BC-MAIN-e1641dfb,BC-MAIN-e1641dfb,Decar,2025,10km,0.0,POINT (-125.359691 54.894513)
landcover-e1641dfb-2025-2,BC-MAIN-e1641dfb,BC-MAIN-e1641dfb,Decar,2025,50km,639.3649807202164,POINT (-125.359691 54.894513)
landcover-e1641dfb-2030-1,BC-MAIN-e1641dfb,BC-MAIN-e1641dfb,Decar,2030,10km,0.0,POINT (-125.359691 54.894513)
landcover-e1641dfb-2030-2,BC-MAIN-e1641dfb,BC-MAIN-e1641dfb,Decar,2030,50km,665.5080774661619,POINT (-125.359691 54.894513)
landcover-b031959a-2025-1,BC-MAIN-b031959a,BC-MAIN-b031959a,Turnagain,2025,10km,0.0,POINT (-128.86282 58.47856)
landcover-b031959a-2025-2,BC-MAIN-b031959a,BC-MAIN-b031959a,Turnagain,2025,50km,0.0,POINT (-128.86282 58.47856)
landcover-b031959a-2030-1,BC-MAIN-b031959a,BC-MAIN-b031959a,Turnagain,2030,10km,0.0,POINT (-128.86282 58.47856)
landcover-b031959a-2030-2,BC-MAIN-b031959a,BC-MAIN-b031959a,Turnagain,2030,50km,0.0,POINT (-128.86282 58.47856)
landcover-aa793d35-2025-1,QC-MAIN-aa793d35,QC-MAIN-aa793d35,Dumont Nickel,2025,10km,644.8362134466786,POINT (-78.4425 48.64667)
landcover-aa793d35-2025-2,QC-MAIN-aa793d35,QC-MAIN-aa793d35,Dumont Nickel,2025,50km,32767.666491130516,POINT (-78.4425 48.64667)
landcover-aa793d35-2030-1,QC-MAIN-aa793d35,QC-MAIN-aa793d35,Dumont Nickel,2030,10km,658.8377861810558,POINT (-78.4425 48.64667)
landcover-aa793d35-2030-2,QC-MAIN-aa793d35,QC-MAIN-aa793d35,Dumont Nickel,2030,50km,33500.42435583968,POINT (-78.4425 48.64667)
landcover-17ea6577-2025-1,MB-MAIN-17ea6577,MB-MAIN-17ea6577,Bucko Lake,2025,10km,646.9014382064342,POINT (-98.6558 54.8797)
landcover-17ea6577-2025-2,MB-MAIN-17ea6577,MB-MAIN-17ea6577,Bucko Lake,2025,50km,646.9014382064342,POINT (-98.6558 54.8797)
landcover-17ea6577-2030-1,MB-MAIN-17ea6577,MB-MAIN-17ea6577,Bucko Lake,2030,10km,664.1720504611731,POINT (-98.6558 54.8797)
landcover-17ea6577-2030-2,MB-MAIN-17ea6577,MB-MAIN-17ea6577,Bucko Lake,2030,50km,664.1720504611731,POINT (-98.6558 54.8797)
landcover-15c9743f-2025-1,QC-MAIN-15c9743f,QC-MAIN-15c9743f,Lac Rocher,2025,10km,0.0,POINT (-76.34166 50.58331)
landcover-15c9743f-2025-2,QC-MAIN-15c9743f,QC-MAIN-15c9743f,Lac Rocher,2025,50km,0.0028111042629461735,POINT (-76.34166 50.58331)
landcover-15c9743f-2030-1,QC-MAIN-15c9743f,QC-MAIN-15c9743f,Lac Rocher,2030,10km,0.0,POINT (-76.34166 50.58331)
landcover-15c9743f-2030-2,QC-MAIN-15c9743f,QC-MAIN-15c9743f,Lac Rocher,2030,50km,0.002872704528272152,POINT (-76.34166 50.58331)
landcover-69f03a02-2025-1,ON-MAIN-69f03a02,ON-MAIN-69f03a02,Redstone,2025,10km,0.45438360213302076,POINT (-81.16472 48.31667)
landcover-69f03a02-2025-2,ON-MAIN-69f03a02,ON-MAIN-69f03a02,Redstone,2025,50km,49491.2858378871,POINT (-81.16472 48.31667)
landcover-69f03a02-2030-1,ON-MAIN-69f03a02,ON-MAIN-69f03a02,Redstone,2030,10km,0.4268560513155535,POINT (-81.16472 48.31667)
landcover-69f03a02-2030-2,ON-MAIN-69f03a02,ON-MAIN-69f03a02,Redstone,2030,50km,50996.359012717956,POINT (-81.16472 48.31667)
landcover-1aa10efa-2025-1,ON-MAIN-1aa10efa,ON-MAIN-1aa10efa,Kenbridge,2025,10km,0.0,POINT (-93.6347 49.48357)
landcover-1aa10efa-2025-2,ON-MAIN-1aa10efa,ON-MAIN-1aa10efa,Kenbridge,2025,50km,3359.689470752801,POINT (-93.6347 49.48357)
landcover-1aa10efa-2030-1,ON-MAIN-1aa10efa,ON-MAIN-1aa10efa,Kenbridge,2030,10km,0.0,POINT (-93.6347 49.48357)
landcover-1aa10efa-2030-2,ON-MAIN-1aa10efa,ON-MAIN-1aa10efa,Kenbridge,2030,50km,3460.191290698614,POINT (-93.6347 49.48357)
landcover-6fca9d6d-2025-1,MB-MAIN-6fca9d6d,MB-MAIN-6fca9d6d,Lynn Lake,2025,10km,555.9422479704954,POINT (-101.03486 56.85217)
landcover-6fca9d6d-2025-2,MB-MAIN-6fca9d6d,MB-MAIN-6fca9d6d,Lynn Lake,2025,50km,558.6847541318275,POINT (-101.03486 56.85217)
landcover-6fca9d6d-2030-1,MB-MAIN-6fca9d6d,MB-MAIN-6fca9d6d,Lynn Lake,2030,10km,570.7586293979548,POINT (-101.03486 56.85217)
landcover-6fca9d6d-2030-2,MB-MAIN-6fca9d6d,MB-MAIN-6fca9d6d,Lynn Lake,2030,50km,573.5624825521372,POINT (-101.03486 56.85217)
landcover-b1d981ca-2025-1,ON-MAIN-b1d981ca,ON-MAIN-b1d981ca,Crean Hill,2025,10km,1689.3416913952303,POINT (-81.36167 46.42472)
landcover-b1d981ca-2025-2,ON-MAIN-b1d981ca,ON-MAIN-b1d981ca,Crean Hill,2025,50km,183870.17020218313,POINT (-81.36167 46.42472)
landcover-b1d981ca-2030-1,ON-MAIN-b1d981ca,ON-MAIN-b1d981ca,Crean Hill,2030,10km,1762.6057757759265,POINT (-81.36167 46.42472)
landcover-b1d981ca-2030-2,ON-MAIN-b1d981ca,ON-MAIN-b1d981ca,Crean Hill,2030,50km,191921.19145924994,POINT (-81.36167 46.42472)
landcover-319e04a8-2025-1,ON-MAIN-319e04a8,ON-MAIN-319e04a8,Onaping Depth,2025,10km,5257.510532366005,POINT (-81.383878 46.632019)
landcover-319e04a8-2025-2,ON-MAIN-319e04a8,ON-MAIN-319e04a8,Onaping Depth,2025,50km,175899.99953286248,POINT (-81.383878 46.632019)
landcover-319e04a8-2030-1,ON-MAIN-319e04a8,ON-MAIN-319e04a8,Onaping Depth,2030,10km,5480.073032240603,POINT (-81.383878 46.632019)
landcover-319e04a8-2030-2,ON-MAIN-319e04a8,ON-MAIN-319e04a8,Onaping Depth,2030,50km,183697.5998939619,POINT (-81.383878 46.632019)
landcover-9a34108c-2025-1,ON-MAIN-9a34108c,ON-MAIN-9a34108c,Victoria,2025,10km,1745.6182107146876,POINT (-81.38333 46.41667)
landcover-9a34108c-2025-2,ON-MAIN-9a34108c,ON-MAIN-9a34108c,Victoria,2025,50km,183864.45832056907,POINT (-81.38333 46.41667)
landcover-9a34108c-2030-1,ON-MAIN-9a34108c,ON-MAIN-9a34108c,Victoria,2030,10km,1820.1148949860194,POINT (-81.38333 46.41667)
landcover-9a34108c-2030-2,ON-MAIN-9a34108c,ON-MAIN-9a34108c,Victoria,2030,50km,191922.31391452666,POINT (-81.38333 46.41667)
landcover-12c68d49-2025-1,ON-MAIN-12c68d49,ON-MAIN-12c68d49,Eagle's Nest,2025,10km,0.0,POINT (-86.3038 52.74202)
landcover-12c68d49-2025-2,ON-MAIN-12c68d49,ON-MAIN-12c68d49,Eagle's Nest,2025,50km,0.0,POINT (-86.3038 52.74202)
landcover-12c68d49-2030-1,ON-MAIN-12c68d49,ON-MAIN-12c68d49,Eagle's Nest,2030,10km,0.0,POINT (-86.3038 52.74202)
landcover-12c68d49-2030-2,ON-MAIN-12c68d49,ON-MAIN-12c68d49,Eagle's Nest,2030,50km,0.0,POINT (-86.3038 52.74202)
landcover-27a90834-2025-1,MB-MAIN-27a90834,MB-MAIN-27a90834,Makwa Mayville,2025,10km,0.0,POINT (-95.60953 50.6298)
landcover-27a90834-2025-2,MB-MAIN-27a90834,MB-MAIN-27a90834,Makwa Mayville,2025,50km,7599.781399763256,POINT (-95.60953 50.6298)
landcover-27a90834-2030-1,MB-MAIN-27a90834,MB-MAIN-27a90834,Makwa Mayville,2030,10km,0.0,POINT (-95.60953 50.6298)
landcover-27a90834-2030-2,MB-MAIN-27a90834,MB-MAIN-27a90834,Makwa Mayville,2030,50km,7803.139397655045,POINT (-95.60953 50.6298)
landcover-eae1621e-2025-1,NU-MAIN-eae1621e,NU-MAIN-eae1621e,Ferguson Lake,2025,10km,0.0,POINT (-96.83306 62.87306)
landcover-eae1621e-2025-2,NU-MAIN-eae1621e,NU-MAIN-eae1621e,Ferguson Lake,2025,50km,0.0,POINT (-96.83306 62.87306)
landcover-eae1621e-2030-1,NU-MAIN-eae1621e,NU-MAIN-eae1621e,Ferguson Lake,2030,10km,0.0,POINT (-96.83306 62.87306)
landcover-eae1621e-2030-2,NU-MAIN-eae1621e,NU-MAIN-eae1621e,Ferguson Lake,2030,50km,0.0,POINT (-96.83306 62.87306)
landcover-54b7e152-2025-1,ON-MAIN-54b7e152,ON-MAIN-54b7e152,Shakespeare,2025,10km,1402.7398104370543,POINT (-81.85944 46.33417)
landcover-54b7e152-2025-2,ON-MAIN-54b7e152,ON-MAIN-54b7e152,Shakespeare,2025,50km,23807.510153378884,POINT (-81.85944 46.33417)
landcover-54b7e152-2030-1,ON-MAIN-54b7e152,ON-MAIN-54b7e152,Shakespeare,2030,10km,1445.5553425424462,POINT (-81.85944 46.33417)
landcover-54b7e152-2030-2,ON-MAIN-54b7e152,ON-MAIN-54b7e152,Shakespeare,2030,50km,24610.7062195259,POINT (-81.85944 46.33417)
landcover-1910d1c3-2025-1,YT-MAIN-1910d1c3,YT-MAIN-1910d1c3,Nickel Shaw,2025,10km,0.0,POINT (-139.53333 61.46667)
landcover-1910d1c3-2025-2,YT-MAIN-1910d1c3,YT-MAIN-1910d1c3,Nickel Shaw,2025,50km,188.58575696291632,POINT (-139.53333 61.46667)
landcover-1910d1c3-2030-1,YT-MAIN-1910d1c3,YT-MAIN-1910d1c3,Nickel Shaw,2030,10km,0.0,POINT (-139.53333 61.46667)
landcover-1910d1c3-2030-2,YT-MAIN-1910d1c3,YT-MAIN-1910d1c3,Nickel Shaw,2030,50km,203.44891970892024,POINT (-139.53333 61.46667)
landcover-4c5c1179-2025-1,ON-MAIN-4c5c1179,ON-MAIN-4c5c1179,Crawford,2025,10km,6.352261741878465,POINT (-81.37309 48.83972)
landcover-4c5c1179-2025-2,ON-MAIN-4c5c1179,ON-MAIN-4c5c1179,Crawford,2025,50km,56541.448236289674,POINT (-81.37309 48.83972)
landcover-4c5c1179-2030-1,ON-MAIN-4c5c1179,ON-MAIN-4c5c1179,Crawford,2030,10km,6.519177192589268,POINT (-81.37309 48.83972)
landcover-4c5c1179-2030-2,ON-MAIN-4c5c1179,ON-MAIN-4c5c1179,Crawford,2030,50km,58256.37645132565,POINT (-81.37309 48.83972)
landcover-23f67ea8-2025-1,BC-MAIN-23f67ea8,BC-MAIN-23f67ea8,Aley,2025,10km,0.0,POINT (-123.77829 56.4471)
landcover-23f67ea8-2025-2,BC-MAIN-23f67ea8,BC-MAIN-23f67ea8,Aley,2025,50km,0.0,POINT (-123.77829 56.4471)
landcover-23f67ea8-2030-1,BC-MAIN-23f67ea8,BC-MAIN-23f67ea8,Aley,2030,10km,0.0,POINT (-123.77829 56.4471)
landcover-23f67ea8-2030-2,BC-MAIN-23f67ea8,BC-MAIN-23f67ea8,Aley,2030,50km,0.0,POINT (-123.77829 56.4471)
landcover-284eafd8-2025-1,ON-MAIN-284eafd8,ON-MAIN-284eafd8,James Bay (Argor),2025,10km,0.0,POINT (-80.63075 50.83912)
landcover-284eafd8-2025-2,ON-MAIN-284eafd8,ON-MAIN-284eafd8,James Bay (Argor),2025,50km,2923.614259873925,POINT (-80.63075 50.83912)
landcover-284eafd8-2030-1,ON-MAIN-284eafd8,ON-MAIN-284eafd8,James Bay (Argor),2030,10km,0.0,POINT (-80.63075 50.83912)
landcover-284eafd8-2030-2,ON-MAIN-284eafd8,ON-MAIN-284eafd8,James Bay (Argor),2030,50km,3054.2874690234744,POINT (-80.63075 50.83912)
landcover-288718a6-2025-1,QC-MAIN-288718a6,QC-MAIN-288718a6,Crevier,2025,10km,4.525452774514527,POINT (-72.7644 49.46003)
landcover-288718a6-2025-2,QC-MAIN-288718a6,QC-MAIN-288718a6,Crevier,2025,50km,166.97221980410976,POINT (-72.7644 49.46003)
landcover-288718a6-2030-1,QC-MAIN-288718a6,QC-MAIN-288718a6,Crevier,2030,10km,4.576402742712183,POINT (-72.7644 49.46003)
landcover-288718a6-2030-2,QC-MAIN-288718a6,QC-MAIN-288718a6,Crevier,2030,50km,170.52620768007154,POINT (-72.7644 49.46003)
landcover-64bbe7e6-2025-1,ON-MAIN-64bbe7e6,ON-MAIN-64bbe7e6,Marathon,2025,10km,3444.467491691622,POINT (-86.3263 48.78758)
landcover-64bbe7e6-2025-2,ON-MAIN-64bbe7e6,ON-MAIN-64bbe7e6,Marathon,2025,50km,4356.908128541843,POINT (-86.3263 48.78758)
landcover-64bbe7e6-2030-1,ON-MAIN-64bbe7e6,ON-MAIN-64bbe7e6,Marathon,2030,10km,3548.905281945324,POINT (-86.3263 48.78758)
landcover-64bbe7e6-2030-2,ON-MAIN-64bbe7e6,ON-MAIN-64bbe7e6,Marathon,2030,50km,4488.983670162812,POINT (-86.3263 48.78758)
landcover-2bb07cd3-2025-1,ON-MAIN-2bb07cd3,ON-MAIN-2bb07cd3,River Valley,2025,10km,21.391390546437755,POINT (-80.27606 46.70591)
landcover-2bb07cd3-2025-2,ON-MAIN-2bb07cd3,ON-MAIN-2bb07cd3,River Valley,2025,50km,34612.85998758013,POINT (-80.27606 46.70591)
landcover-2bb07cd3-2030-1,ON-MAIN-2bb07cd3,ON-MAIN-2bb07cd3,River Valley,2030,10km,23.053201491383415,POINT (-80.27606 46.70591)
landcover-2bb07cd3-2030-2,ON-MAIN-2bb07cd3,ON-MAIN-2bb07cd3,River Valley,2030,50km,35851.32853906108,POINT (-80.27606 46.70591)
landcover-d47616e5-2025-1,ON-MAIN-d47616e5,ON-MAIN-d47616e5,Martison,2025,10km,0.0,POINT (-83.414444 50.314444)
landcover-d47616e5-2025-2,ON-MAIN-d47616e5,ON-MAIN-d47616e5,Martison,2025,50km,3.1567349194083363,POINT (-83.414444 50.314444)
landcover-d47616e5-2030-1,ON-MAIN-d47616e5,ON-MAIN-d47616e5,Martison,2030,10km,0.0,POINT (-83.414444 50.314444)
landcover-d47616e5-2030-2,ON-MAIN-d47616e5,ON-MAIN-d47616e5,Martison,2030,50km,3.2099026436917484,POINT (-83.414444 50.314444)
landcover-be399420-2025-1,ON-MAIN-be399420,ON-MAIN-be399420,Thunder Bay North,2025,10km,0.0,POINT (-88.931 48.79)
landcover-be399420-2025-2,ON-MAIN-be399420,ON-MAIN-be399420,Thunder Bay North,2025,50km,67319.66196332702,POINT (-88.931 48.79)
landcover-be399420-2030-1,ON-MAIN-be399420,ON-MAIN-be399420,Thunder Bay North,2030,10km,0.0,POINT (-88.931 48.79)
landcover-be399420-2030-2,ON-MAIN-be399420,ON-MAIN-be399420,Thunder Bay North,2030,50km,69452.5866918522,POINT (-88.931 48.79)
landcover-f79436ec-2025-1,SK-MAIN-f79436ec,SK-MAIN-f79436ec,Jansen,2025,10km,127.44379167503234,POINT (-104.71415 51.8991)
landcover-f79436ec-2025-2,SK-MAIN-f79436ec,SK-MAIN-f79436ec,Jansen,2025,50km,19850.202472758356,POINT (-104.71415 51.8991)
landcover-f79436ec-2030-1,SK-MAIN-f79436ec,SK-MAIN-f79436ec,Jansen,2030,10km,132.4187653922403,POINT (-104.71415 51.8991)
landcover-f79436ec-2030-2,SK-MAIN-f79436ec,SK-MAIN-f79436ec,Jansen,2030,50km,20626.350131869098,POINT (-104.71415 51.8991)
landcover-71ad0a66-2025-1,SK-MAIN-71ad0a66,SK-MAIN-71ad0a66,Milestone,2025,10km,683.25311800432,POINT (-104.239825 50.236669)
landcover-71ad0a66-2025-2,SK-MAIN-71ad0a66,SK-MAIN-71ad0a66,Milestone,2025,50km,283668.5449446641,POINT (-104.239825 50.236669)
landcover-71ad0a66-2030-1,SK-MAIN-71ad0a66,SK-MAIN-71ad0a66,Milestone,2030,10km,692.4750515436856,POINT (-104.239825 50.236669)
landcover-71ad0a66-2030-2,SK-MAIN-71ad0a66,SK-MAIN-71ad0a66,Milestone,2030,50km,297742.1471256059,POINT (-104.239825 50.236669)
landcover-e55cb3d1-2025-1,NB-MAIN-e55cb3d1,NB-MAIN-e55cb3d1,Millstream,2025,10km,7866.585828268025,POINT (-65.63 45.705)
landcover-e55cb3d1-2025-2,NB-MAIN-e55cb3d1,NB-MAIN-e55cb3d1,Millstream,2025,50km,0.0,POINT (-65.63 45.705)
landcover-e55cb3d1-2030-1,NB-MAIN-e55cb3d1,NB-MAIN-e55cb3d1,Millstream,2030,10km,7955.893826100662,POINT (-65.63 45.705)
landcover-e55cb3d1-2030-2,NB-MAIN-e55cb3d1,NB-MAIN-e55cb3d1,Millstream,2030,50km,0.0,POINT (-65.63 45.705)
landcover-8daee686-2025-1,SK-MAIN-8daee686,SK-MAIN-8daee686,Muskowekwan,2025,10km,978.5364084819711,POINT (-104.01827 51.33382)
landcover-8daee686-2025-2,SK-MAIN-8daee686,SK-MAIN-8daee686,Muskowekwan,2025,50km,13847.52452542664,POINT (-104.01827 51.33382)
landcover-8daee686-2030-1,SK-MAIN-8daee686,SK-MAIN-8daee686,Muskowekwan,2030,10km,1016.2897463428121,POINT (-104.01827 51.33382)
landcover-8daee686-2030-2,SK-MAIN-8daee686,SK-MAIN-8daee686,Muskowekwan,2030,50km,14384.185075213314,POINT (-104.01827 51.33382)
landcover-3ab82795-2025-1,MB-MAIN-3ab82795,MB-MAIN-3ab82795,PADCOM Potash Mine,2025,10km,165.1508507234453,POINT (-101.483097 50.735345)
landcover-3ab82795-2025-2,MB-MAIN-3ab82795,MB-MAIN-3ab82795,PADCOM Potash Mine,2025,50km,19712.89726125503,POINT (-101.483097 50.735345)
landcover-3ab82795-2030-1,MB-MAIN-3ab82795,MB-MAIN-3ab82795,PADCOM Potash Mine,2030,10km,170.74616949167606,POINT (-101.483097 50.735345)
landcover-3ab82795-2030-2,MB-MAIN-3ab82795,MB-MAIN-3ab82795,PADCOM Potash Mine,2030,50km,20372.735261376376,POINT (-101.483097 50.735345)
landcover-bae48393-2025-1,SK-MAIN-bae48393,SK-MAIN-bae48393,Southey,2025,10km,186.99624812458964,POINT (-104.65979 51.11466)
landcover-bae48393-2025-2,SK-MAIN-bae48393,SK-MAIN-bae48393,Southey,2025,50km,16348.469625204958,POINT (-104.65979 51.11466)
landcover-bae48393-2030-1,SK-MAIN-bae48393,SK-MAIN-bae48393,Southey,2030,10km,194.21019897661236,POINT (-104.65979 51.11466)
landcover-bae48393-2030-2,SK-MAIN-bae48393,SK-MAIN-bae48393,Southey,2030,50km,16999.682178257448,POINT (-104.65979 51.11466)
landcover-f2a5edd8-2025-1,SK-MAIN-f2a5edd8,SK-MAIN-f2a5edd8,Vanguard,2025,10km,373.92291184052476,POINT (-106.21347 50.84335)
landcover-f2a5edd8-2025-2,SK-MAIN-f2a5edd8,SK-MAIN-f2a5edd8,Vanguard,2025,50km,6335.695927683631,POINT (-106.21347 50.84335)
landcover-f2a5edd8-2030-1,SK-MAIN-f2a5edd8,SK-MAIN-f2a5edd8,Vanguard,2030,10km,388.50321774349624,POINT (-106.21347 50.84335)
landcover-f2a5edd8-2030-2,SK-MAIN-f2a5edd8,SK-MAIN-f2a5edd8,Vanguard,2030,50km,6588.09967038349,POINT (-106.21347 50.84335)
landcover-017a6137-2025-1,SK-MAIN-017a6137,SK-MAIN-017a6137,Wynyard,2025,10km,301.4571983657749,POINT (-103.931327 51.69246)
landcover-017a6137-2025-2,SK-MAIN-017a6137,SK-MAIN-017a6137,Wynyard,2025,50km,13117.057212652117,POINT (-103.931327 51.69246)
landcover-017a6137-2030-1,SK-MAIN-017a6137,SK-MAIN-017a6137,Wynyard,2030,10km,313.2156773629976,POINT (-103.931327 51.69246)
landcover-017a6137-2030-2,SK-MAIN-017a6137,SK-MAIN-017a6137,Wynyard,2030,50km,13626.749074670885,POINT (-103.931327 51.69246)
landcover-71fdfc8a-2025-1,QC-MAIN-71fdfc8a,QC-MAIN-71fdfc8a,Kipawa (Zeus),2025,10km,0.0,POINT (-78.4745 46.81747)
landcover-71fdfc8a-2025-2,QC-MAIN-71fdfc8a,QC-MAIN-71fdfc8a,Kipawa (Zeus),2025,50km,3481.2263448210538,POINT (-78.4745 46.81747)
landcover-71fdfc8a-2030-1,QC-MAIN-71fdfc8a,QC-MAIN-71fdfc8a,Kipawa (Zeus),2030,10km,0.0,POINT (-78.4745 46.81747)
landcover-71fdfc8a-2030-2,QC-MAIN-71fdfc8a,QC-MAIN-71fdfc8a,Kipawa (Zeus),2030,50km,3559.88819819011,POINT (-78.4745 46.81747)
landcover-3330383b-2025-1,QC-MAIN-3330383b,QC-MAIN-3330383b,Eldor (Ashram),2025,10km,0.0,POINT (-68.40417 56.94583)
landcover-3330383b-2025-2,QC-MAIN-3330383b,QC-MAIN-3330383b,Eldor (Ashram),2025,50km,0.0,POINT (-68.40417 56.94583)
landcover-3330383b-2030-1,QC-MAIN-3330383b,QC-MAIN-3330383b,Eldor (Ashram),2030,10km,0.0,POINT (-68.40417 56.94583)
landcover-3330383b-2030-2,QC-MAIN-3330383b,QC-MAIN-3330383b,Eldor (Ashram),2030,50km,0.0,POINT (-68.40417 56.94583)
landcover-b1b28b01-2025-1,NT-MAIN-b1b28b01,NT-MAIN-b1b28b01,Nechalacho - T-Zone & Tardiff Zone,2025,10km,0.0,POINT (-112.59972 62.11806)
landcover-b1b28b01-2025-2,NT-MAIN-b1b28b01,NT-MAIN-b1b28b01,Nechalacho - T-Zone & Tardiff Zone,2025,50km,53.841202484443784,POINT (-112.59972 62.11806)
landcover-b1b28b01-2030-1,NT-MAIN-b1b28b01,NT-MAIN-b1b28b01,Nechalacho - T-Zone & Tardiff Zone,2030,10km,0.0,POINT (-112.59972 62.11806)
landcover-b1b28b01-2030-2,NT-MAIN-b1b28b01,NT-MAIN-b1b28b01,Nechalacho - T-Zone & Tardiff Zone,2030,50km,52.96356480102986,POINT (-112.59972 62.11806)
landcover-6132ffae-2025-1,NL-MAIN-6132ffae,NL-MAIN-6132ffae,Port Hope Simpson (Foxtrot),2025,10km,123.10440292640718,POINT (-55.82417 52.39833)
landcover-6132ffae-2025-2,NL-MAIN-6132ffae,NL-MAIN-6132ffae,Port Hope Simpson (Foxtrot),2025,50km,0.0,POINT (-55.82417 52.39833)
landcover-6132ffae-2030-1,NL-MAIN-6132ffae,NL-MAIN-6132ffae,Port Hope Simpson (Foxtrot),2030,10km,122.92337171352268,POINT (-55.82417 52.39833)
landcover-6132ffae-2030-2,NL-MAIN-6132ffae,NL-MAIN-6132ffae,Port Hope Simpson (Foxtrot),2030,50km,0.0,POINT (-55.82417 52.39833)
landcover-d5c9124e-2025-1,SK-MAIN-d5c9124e,SK-MAIN-d5c9124e,Rare Earth Processing Facility,2025,10km,303509.34042717714,POINT (-106.62737 52.1400327)
landcover-d5c9124e-2025-2,SK-MAIN-d5c9124e,SK-MAIN-d5c9124e,Rare Earth Processing Facility,2025,50km,360342.2418574129,POINT (-106.62737 52.1400327)
landcover-d5c9124e-2030-1,SK-MAIN-d5c9124e,SK-MAIN-d5c9124e,Rare Earth Processing Facility,2030,10km,318729.2691675635,POINT (-106.62737 52.1400327)
landcover-d5c9124e-2030-2,SK-MAIN-d5c9124e,SK-MAIN-d5c9124e,Rare Earth Processing Facility,2030,50km,378262.09865570103,POINT (-106.62737 52.1400327)
landcover-4a6187a4-2025-1,ON-MAIN-4a6187a4,ON-MAIN-4a6187a4,RapidSX Demonstration Plant,2025,10km,120915.25150342382,POINT (-76.5 44.233334)
landcover-4a6187a4-2025-2,ON-MAIN-4a6187a4,ON-MAIN-4a6187a4,RapidSX Demonstration Plant,2025,50km,242041.01014219387,POINT (-76.5 44.233334)
landcover-4a6187a4-2030-1,ON-MAIN-4a6187a4,ON-MAIN-4a6187a4,RapidSX Demonstration Plant,2030,10km,125448.71243100951,POINT (-76.5 44.233334)
landcover-4a6187a4-2030-2,ON-MAIN-4a6187a4,ON-MAIN-4a6187a4,RapidSX Demonstration Plant,2030,50km,247217.6820384981,POINT (-76.5 44.233334)
landcover-22426144-2025-1,QC-MAIN-22426144,QC-MAIN-22426144,REE Recycling Facility (Saint-Bruno),2025,10km,257607.67293649525,POINT (-73.340812 45.525976)
landcover-22426144-2025-2,QC-MAIN-22426144,QC-MAIN-22426144,REE Recycling Facility (Saint-Bruno),2025,50km,4284452.580326721,POINT (-73.340812 45.525976)
landcover-22426144-2030-1,QC-MAIN-22426144,QC-MAIN-22426144,REE Recycling Facility (Saint-Bruno),2030,10km,267775.2470994702,POINT (-73.340812 45.525976)
landcover-22426144-2030-2,QC-MAIN-22426144,QC-MAIN-22426144,REE Recycling Facility (Saint-Bruno),2030,50km,4452350.806953609,POINT (-73.340812 45.525976)
