indigenous_land_id,Name,Category,Data_Src,Data_Date,longitude,latitude
ZZ-IND-27768d05,Kahkewistahaw Indian Reserve No. 72-j,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11418739.217052337,6521951.460255088
ZZ-IND-3f013dde,Jus K'ay Tl'oh 32,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13917742.961333333,7294220.934666666
ZZ-IND-3789f6f5,Upper Kluskus Lake 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13867724.164871348,6999112.508045586
ZZ-IND-b96bc55b,Okanese I.r. 82(t),Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11483321.974631554,6600587.309906567
ZZ-IND-6088ae8b,Makwa Lake I.r. 129c,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12144712.722577361,7179298.156869622
ZZ-IND-456aa391,Kunstamis 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14124018.542365484,6608935.411954473
ZZ-IND-3d38ce30,Perrets 11,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13613550.447,6425113.738433332
ZZ-IND-053b579e,Maahpe 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14075900.754799897,6355617.551477658
ZZ-IND-917be22a,Sturgeon Lake 154b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13086770.69514432,7358331.86421576
ZZ-IND-f61f4820,Paul's Basin 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13465482.69495232,6444174.406573323
ZZ-IND-3864bc29,Muskowekwan Indian Reserve No. 85-65,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11560741.31992659,6717059.091033503
ZZ-IND-b2126987,Seymour Meadows 19,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13853864.670962013,6836578.557731506
ZZ-IND-4df58a63,Wunnumin Indian Reserve No. 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-9937420.693102783,6959439.061173327
ZZ-IND-6929c7fb,Cludolicum 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13585508.889017133,6774957.195787864
ZZ-IND-bd474f4a,Carp Lake 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13738580.127194574,7318062.642284048
ZZ-IND-fe1fda77,Stanley I.r. 157a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11618212.001608208,7439616.328852431
ZZ-IND-1d73b25d,Okanese I.r. 82(r),Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11496932.45371237,6583080.724111084
ZZ-IND-17503c34,Ouchton 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14295382.867112262,6580539.400942479
ZZ-IND-d47db11b,Yarksis 11,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14022662.109472452,6304481.745946096
ZZ-IND-bd592c77,Highrock 199,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11189999.634002255,7534630.473954385
ZZ-IND-a54916e7,Poundmaker I.r. 114-6c2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12227108.177032402,6939111.941451448
ZZ-IND-07186695,Okanese I.r. 82(bb),Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11521501.605302569,6610325.584116019
ZZ-IND-095a0f2b,Sim Creek 5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13983194.05816383,6624100.8031355515
ZZ-IND-40dd7f1b,Willow Cree Indian Rserve,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11826620.480961762,6945510.573570248
ZZ-IND-987292e2,Ahaminaquus 12,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14039596.817763759,6391786.588894922
ZZ-IND-34fef3b7,Zaitscullachan 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13585594.46588835,6306363.837209374
ZZ-IND-c6db92f3,Norway House 17a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10865309.919502128,7217656.578077223
ZZ-IND-8fe6ab64,Klagookchew 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14096021.197572403,7172339.432411786
ZZ-IND-b3418b88,Saulteaux I.r. 159g,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12043022.52142873,7049726.663794383
ZZ-IND-986b4b32,Oak Lake 59a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11235985.23532555,6394268.5360046495
ZZ-IND-164bbfb0,Zacht 5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13533687.76160989,6472960.879121432
ZZ-IND-a91a9927,Lower Kootenay 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12978878.938885191,6299641.330690971
ZZ-IND-aa168748,Blue Quills First Nation Indian Reserve,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12397676.333539715,7169449.636085133
ZZ-IND-78517dda,Muskeg Lake I.r. 102,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11900546.434077535,6980148.662918324
ZZ-IND-0ea39040,Collin Lake 223,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12264936.770602938,8308138.309178809
ZZ-IND-dd2818db,Ochapowace I.r. 71-124,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11408493.438585546,6518238.850568725
ZZ-IND-7bec9d7b,Big Island Mainland Indian Reserve No. 93,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10497733.763788188,6289139.366591275
ZZ-IND-cbf4d7a8,Okanese I.r. 82(m),Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11491130.249901371,6595432.881816231
ZZ-IND-71205ecc,Saulteaux I.r. 159k,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12051427.139906496,7033888.472503813
ZZ-IND-8eabfe14,Grass Point 13,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14252093.406874506,6534954.117150913
ZZ-IND-29d22ae0,Chuchakacook 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13897738.609323759,6288604.653636461
ZZ-IND-3637d7df,Zimagord 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14331218.96705464,7262306.463266659
ZZ-IND-553215e3,Village Island 7,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13759044.600560883,6161103.063272342
ZZ-IND-38b6b646,Katzie 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13653733.217148116,6307867.566171725
ZZ-IND-9b7cddf5,Lattkaloup 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14331603.7575,6928087.482466667
ZZ-IND-61878d3d,William Mckenzie 151k,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13009478.865873586,7559589.000603028
ZZ-IND-929067c9,Red Bluff 88,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14437947.338692654,7360707.170548509
ZZ-IND-a9069eeb,Sucwoa 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14081204.70568874,6412212.072189175
ZZ-IND-d5edc0a1,Nekaneet Cree Nation Indian Reserve,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12182955.27314923,6392686.584462853
ZZ-IND-0be1c197,Maskikopawiscikosik Indian Reserve No. 229,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11471134.875307705,7403192.704067809
ZZ-IND-ccecbd75,Poundmaker I.r. 114-2b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12075287.138402818,6870513.415451524
ZZ-IND-f140eb75,Kipahigan Sakahikan Indian Reserve No. 222,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11374549.032515442,7458624.951417272
ZZ-IND-91925970,Thunderchild First Nation Ir 115k,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12124626.454187859,7079530.481569149
ZZ-IND-52993941,Nipissing Indian Reserve No. 10,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-8880282.262940435,5836813.195077333
ZZ-IND-189f5990,Cowichan Lake,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13811745.55204213,6245744.9244519565
ZZ-IND-231b4cc8,Swahliseah 14,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13516715.971073726,6347255.370998428
ZZ-IND-269c4929,Okanese I.r. 82(w),Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11489136.625767013,6596717.779259114
ZZ-IND-c1267ffa,Aywawwis 15,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13516451.05362434,6342339.280685164
ZZ-IND-ef602628,Muskowekwan I.r. 85-8,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11569912.321405575,6685506.198533971
ZZ-IND-1721ce41,Alert Bay 1a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14131736.234198026,6550007.435919539
ZZ-IND-a5d582d9,Thuycholeeni Indian Reserve,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11318485.9145876,8140686.049486295
ZZ-IND-298cf682,Keeseekoose I.r. 66-sa-02,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11396306.410863124,6638315.620622886
ZZ-IND-fa8f69de,Sampson's Meadow 11a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13581284.154504161,6764000.877516987
ZZ-IND-f28f6a96,Thunderchild First Nation Ir 115n,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12125930.158710215,7074793.037023727
ZZ-IND-22bcf603,Carry The Kettle Nakoda I.r. 76-31,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11538322.214057308,6561665.392608107
ZZ-IND-0e2f6676,K'i Tue 196d,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12408678.844924113,8382192.735778088
ZZ-IND-64d4b1e2,Murray Lake 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13924886.379506527,7108195.136529828
ZZ-IND-459ab6dc,Saulteaux I.r. 159h,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12050719.026302991,7014984.212791965
ZZ-IND-de925db0,One Mile 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13421293.505041614,6375677.347738451
ZZ-IND-844c9d76,Muskowekwan I.r. 85-34,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11585701.973463558,6683395.197158368
ZZ-IND-cda6e2b4,Whitefish Bay Indian Reserve No. 33a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10458919.656054335,6337748.678402316
ZZ-IND-e1cf3e19,Okanese I.r. 82(x),Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11524085.822799623,6594752.526515355
ZZ-IND-5f04da00,Lake Of The Woods Indian Reserve No. 37b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10554592.020988608,6326863.149985958
ZZ-IND-5c69ab77,Star Blanket I.r. 83b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11554628.102900002,6580361.505466669
ZZ-IND-70859378,Chataway Lake/knife Lake,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10495415.318219066,7272040.726253279
ZZ-IND-1961afc9,Poundmaker I.r. 114-19,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12055030.916232308,6926730.454220353
ZZ-IND-488272e4,Sklahhesten 5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13617301.454652872,6431714.334473506
ZZ-IND-92845b1f,Kupchynalth 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13532659.776419783,6468797.513241932
ZZ-IND-1ae6534d,Red Sucker Lake 1976,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10414502.249590684,7201698.018078044
ZZ-IND-eed99750,Tent Island 8,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13762243.949866127,6262397.709469078
ZZ-IND-9831c5ca,Pashilqua 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13571273.468392625,6559836.777633479
ZZ-IND-8be705de,Louis Creek 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13372362.0528214,6645090.226401839
ZZ-IND-6f17cec3,Saulteaux I.r. 159u,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11969088.601338023,6950197.356176035
ZZ-IND-977f2017,Duncan Lake 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14041084.83870478,7250122.829415783
ZZ-IND-87aadc2a,Attawapiskat Indian Reserve No. 91a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-9175325.24576285,6969132.6888451995
ZZ-IND-263bd9c9,Thunderchild First Nation Ir 115s,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12161222.021427162,7194451.8178846035
ZZ-IND-05820042,Mistawasis Indian Reserve 103a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11881069.07493649,6990635.685652238
ZZ-IND-b315e1fe,Neskantaga Indian Reserve,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-9800314.593316969,6836186.84401952
ZZ-IND-1d70affc,Rainy Lake Indian Reserve No. 26c,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10325313.725428497,6249450.846993848
ZZ-IND-be8dc564,Ochapowace I.r. 71-24,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11395970.447898336,6558877.888673664
ZZ-IND-d87e45fe,Pashilqua 2a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13574024.455758378,6559903.347004872
ZZ-IND-7497e864,Bonaparte 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13511170.54914863,6593147.408255935
ZZ-IND-6fac1f06,Norway House Indian Reserve No. 17c-29,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10760966.4706119,7204828.60682248
ZZ-IND-50a16126,Noonla 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13812045.193371259,7174212.332986938
ZZ-IND-4bbf1c94,Ochapowace I.r. 71-34,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11376809.35426457,6479051.568367369
ZZ-IND-1aafea15,Klapthlon 5a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14487483.964644378,7148733.707731449
ZZ-IND-b8bc2145,Nocten 19,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13527192.278733335,6491366.945199997
ZZ-IND-3944b10d,Fountain 1a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13563130.394348871,6575171.29293452
ZZ-IND-c587a342,Yan 7,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14721286.349307524,7182246.954467055
ZZ-IND-7a37b390,Freda Point 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13999620.586416878,6565890.21589765
ZZ-IND-1fcc45c8,Sweet Grass Indian Reserve No. 113-d12,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12031127.166521505,6912548.802967146
ZZ-IND-cbed298e,Sechelt Band Lands (slayathlum) No 16,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13805094.76880999,6445757.433518622
ZZ-IND-1c1738df,Lake Of The Woods Indian Reserve No. 31b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10557686.50141193,6361122.227705434
ZZ-IND-69b28395,Ministikwan I.r. 161a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12218847.030426228,7198801.404617022
ZZ-IND-1e6a8983,Alexis Cardinal 234,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13026606.344254648,6953467.100182775
ZZ-IND-f54c0ffa,Opaskwayak Cree Nation 21c,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11272448.290221898,7136537.740383867
ZZ-IND-d071aed9,Muskowekwan I.r. 85-4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11581303.165289225,6683351.671610202
ZZ-IND-78b84bc9,Pavilion 1a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13569910.610006321,6605849.991172292
ZZ-IND-a6376c43,Three Islands 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13619389.779848682,6295191.900260676
ZZ-IND-0e44efe5,Corkscrew Creek 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13825736.393638914,7146566.476141098
ZZ-IND-f43ff803,O-pipon-na-piwin Cree Nation 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11011557.596122574,7715422.085019209
ZZ-IND-7c99e43f,Chimney Creek 5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13611359.946474368,6811009.210076768
ZZ-IND-c5377179,Fond Du Lac I.r. 231,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12011683.000717636,8206857.086702992
ZZ-IND-0b137586,Sweeteen 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13630481.313470824,6441713.9324836265
ZZ-IND-42ec1207,Ochapowace I.r. 71-103,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11379500.30521185,6526749.242513026
ZZ-IND-c56dc20b,Cote I.r. 64,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11343199.782116815,6732789.700674981
ZZ-IND-1608d362,Halalt 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13769582.716065414,6253891.576809958
ZZ-IND-8fc739d9,Bear River 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14134079.064634375,7614071.624055639
ZZ-IND-c48d3bc7,Child Lake 164a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12977010.727299314,8066227.043254368
ZZ-IND-ae7aca03,Norway House Indian Reserve No. 17c-18,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10757405.182317715,7217972.572763762
ZZ-IND-774f43be,Chanoodandidalch 14,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14076703.498236254,7373146.212272362
ZZ-IND-368bfdf1,Keeseekoowenin 61,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11165814.908366896,6543258.027366191
ZZ-IND-30ff1bb6,Moosomin Ir 112k,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12084736.190531071,7041831.279446989
ZZ-IND-26864b12,Koonwats 7,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14282595.65340096,7365426.453078131
ZZ-IND-b1daae86,Sidina 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14204438.595048318,7447399.326581494
ZZ-IND-3346b9d1,Yelakin 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13516342.925078249,6403047.240932211
ZZ-IND-409fdf76,Alexis Creek 13,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13834542.643859359,6838032.053661125
ZZ-IND-6e5fc8fe,Okanese I.r. 82(u),Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11496899.863163272,6597984.826514461
ZZ-IND-36dce6c0,Peters 1a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13541944.893979004,6325435.080063119
ZZ-IND-9535ab59,Sechelt Band Lands (tchahchelailthtenum) No 10,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13788574.893604537,6398460.757300288
ZZ-IND-993daaab,Andy Cahoose Meadow 16,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13996878.618510408,6961136.143520919
ZZ-IND-abbdf7a7,Piapot Cree First Nation I.r. 75f,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11675246.750963444,6410071.132896227
ZZ-IND-57056d8a,Ksui-la-das 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14115094.229170378,6548773.575766789
ZZ-IND-031aae1c,Kwatse 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13999133.202819347,6564351.969367522
ZZ-IND-d3c3da28,Keeseekoose I.r. 66-co-01,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11320569.906692132,6708361.14919153
ZZ-IND-7e4dcf02,Sabaskong Bay Indian Reserve No. 35d,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10455028.001053134,6305188.914069285
ZZ-IND-88848ff6,Bucktum 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13518992.53491635,6430809.934357787
ZZ-IND-87963700,Anahim's Flat 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13711410.636880888,6804991.7266042065
ZZ-IND-cfb733eb,Kulspai 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14313968.2378217,7264069.164222022
ZZ-IND-11be8c41,Soowahlie 14,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13576193.395085797,6289059.773971735
ZZ-IND-fea0749b,Naden 10,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14769568.071968671,7160043.323871057
ZZ-IND-eb6a2337,Mauvais Rocher 5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13478757.194844808,6583990.781896287
ZZ-IND-503d5752,Tzetzi Lake 11,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13914099.199439831,6981285.589700157
ZZ-IND-077c987e,Namur Lake 174b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12537723.21761282,7846126.18514781
ZZ-IND-d711bea4,Johny Sticks 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13599802.661924604,6770545.425366637
ZZ-IND-0cf516a8,Poundmaker I.r. 114-10a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12078283.561590487,6871834.613002735
ZZ-IND-5ee69b7d,Fort Mckay 174c,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12399300.587513508,7832012.936929185
ZZ-IND-839ad929,Canim Lake 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13522426.603494119,6763252.545040948
ZZ-IND-dde62600,Five Mile Point 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14877619.871969473,8288109.993187675
ZZ-IND-12841c3f,Charles Creek 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14065704.05217688,6609957.550101857
ZZ-IND-79ab38cb,Seton Lake 5a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13613919.584975692,6571468.799848075
ZZ-IND-4d4de853,Uzta 7a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13816826.948459616,7257716.867327939
ZZ-IND-eac424e2,Carry The Kettle Nakoda First Nation No. 76-9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11494269.399769671,6522928.823632414
