main_id,name,indicator,value,year,scenario,geometry
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Stress Label,Low (<10%),2030,pes,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Depletion Label,Low (<5%),2030,pes,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Stress Label,Low (<10%),2030,opt,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Depletion Label,Low (<5%),2030,opt,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Stress Label,Low (<10%),2050,bau,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Depletion Label,Low (<5%),2050,bau,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Stress Label,Low (<10%),2050,pes,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Depletion Label,Low (<5%),2050,pes,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Stress Label,Low (<10%),2050,opt,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Depletion Label,Low (<5%),2050,opt,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Stress Label,Low (<10%),2080,bau,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Depletion Label,Low (<5%),2080,bau,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Stress Label,Low (<10%),2080,pes,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Depletion Label,Low (<5%),2080,pes,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Stress Label,Low (<10%),2080,opt,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Water Depletion Label,Low (<5%),2080,opt,POINT (-73.340812 45.525976)
QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,POINT (-73.340812 45.525976)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Stress Label,Low (<10%),2020,baseline,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Depletion Label,Low (<5%),2020,baseline,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Coastal Eutrophication Potential Label,Medium - High (0 to 1),2020,baseline,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Stress Label,Low (<10%),2030,bau,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Depletion Label,Low (<5%),2030,bau,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Interannual Variability Label,Medium - High (0.50-0.75),2030,bau,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Stress Label,Low (<10%),2030,pes,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Depletion Label,Low (<5%),2030,pes,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Interannual Variability Label,Medium - High (0.50-0.75),2030,pes,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Stress Label,Low (<10%),2030,opt,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Depletion Label,Low (<5%),2030,opt,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Interannual Variability Label,Medium - High (0.50-0.75),2030,opt,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Stress Label,Low (<10%),2050,bau,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Depletion Label,Low (<5%),2050,bau,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Stress Label,Low (<10%),2050,pes,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Depletion Label,Low (<5%),2050,pes,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Interannual Variability Label,Medium - High (0.50-0.75),2050,pes,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Stress Label,Low (<10%),2050,opt,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Depletion Label,Low (<5%),2050,opt,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Interannual Variability Label,Medium - High (0.50-0.75),2050,opt,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Stress Label,Low (<10%),2080,bau,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Depletion Label,Low (<5%),2080,bau,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Interannual Variability Label,Medium - High (0.50-0.75),2080,bau,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Stress Label,Low-medium (10-20%),2080,pes,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Depletion Label,Low (<5%),2080,pes,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Interannual Variability Label,Medium - High (0.50-0.75),2080,pes,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Stress Label,Low-medium (10-20%),2080,opt,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Water Depletion Label,Low (<5%),2080,opt,POINT (-106.656706 52.176809)
SK-MAIN-53a8c866-1,Rare Earth Processing Facility,Interannual Variability Label,Medium - High (0.50-0.75),2080,opt,POINT (-106.656706 52.176809)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Stress Label,Low (<10%),2020,baseline,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Depletion Label,Low (<5%),2020,baseline,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Interannual Variability Label,Low (<0.25),2020,baseline,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Coastal Eutrophication Potential Label,High (1 to 5),2020,baseline,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Stress Label,Low (<10%),2030,bau,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Depletion Label,Low (<5%),2030,bau,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Stress Label,Low (<10%),2030,pes,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Depletion Label,Low (<5%),2030,pes,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Stress Label,Low (<10%),2030,opt,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Depletion Label,Low (<5%),2030,opt,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Stress Label,Low (<10%),2050,bau,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Depletion Label,Low (<5%),2050,bau,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Stress Label,Low (<10%),2050,pes,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Depletion Label,Low (<5%),2050,pes,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Stress Label,Low (<10%),2050,opt,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Depletion Label,Low (<5%),2050,opt,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Stress Label,Low (<10%),2080,bau,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Depletion Label,Low (<5%),2080,bau,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Stress Label,Low (<10%),2080,pes,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Depletion Label,Low (<5%),2080,pes,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Stress Label,Low (<10%),2080,opt,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Water Depletion Label,Low (<5%),2080,opt,POINT (-71.15445 48.54277)
QC-MAIN-8fcacde6-1,Saint-Honoré,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,POINT (-71.15445 48.54277)
BC-MAIN-f80e2913-1,Wicheeda,Water Stress Label,Low (<10%),2020,baseline,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Depletion Label,Low (<5%),2020,baseline,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Stress Label,Low (<10%),2030,bau,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Depletion Label,Low (<5%),2030,bau,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Stress Label,Low (<10%),2030,pes,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Depletion Label,Low (<5%),2030,pes,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Stress Label,Low (<10%),2030,opt,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Depletion Label,Low (<5%),2030,opt,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Stress Label,Low (<10%),2050,bau,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Depletion Label,Low (<5%),2050,bau,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Stress Label,Low (<10%),2050,pes,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Depletion Label,Low (<5%),2050,pes,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Stress Label,Low (<10%),2050,opt,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Depletion Label,Low (<5%),2050,opt,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Stress Label,Low (<10%),2080,bau,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Depletion Label,Low (<5%),2080,bau,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Stress Label,Low (<10%),2080,pes,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Depletion Label,Low (<5%),2080,pes,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Stress Label,Low (<10%),2080,opt,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Water Depletion Label,Low (<5%),2080,opt,POINT (-122.09912 54.53141)
BC-MAIN-f80e2913-1,Wicheeda,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,POINT (-122.09912 54.53141)
QC-MAIN-cfde9015-1,Strange Lake,Water Stress Label,Low (<10%),2020,baseline,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Depletion Label,Low (<5%),2020,baseline,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Coastal Eutrophication Potential Label,Medium - High (0 to 1),2020,baseline,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Stress Label,Low (<10%),2030,bau,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Depletion Label,Low (<5%),2030,bau,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Stress Label,Low (<10%),2030,pes,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Depletion Label,Low (<5%),2030,pes,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Stress Label,Low (<10%),2030,opt,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Depletion Label,Low (<5%),2030,opt,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Stress Label,Low (<10%),2050,bau,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Depletion Label,Low (<5%),2050,bau,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Stress Label,Low (<10%),2050,pes,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Depletion Label,Low (<5%),2050,pes,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Stress Label,Low (<10%),2050,opt,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Depletion Label,Low (<5%),2050,opt,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Stress Label,Low (<10%),2080,bau,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Depletion Label,Low (<5%),2080,bau,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Stress Label,Low (<10%),2080,pes,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Depletion Label,Low (<5%),2080,pes,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Stress Label,Low (<10%),2080,opt,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Water Depletion Label,Low (<5%),2080,opt,POINT (-64.2 56.35)
QC-MAIN-cfde9015-1,Strange Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,POINT (-64.2 56.35)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Stress Label,Low (<10%),2020,baseline,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Depletion Label,Low (<5%),2020,baseline,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Stress Label,Low (<10%),2030,bau,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Depletion Label,Low (<5%),2030,bau,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Stress Label,Low (<10%),2030,pes,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Depletion Label,Low (<5%),2030,pes,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Stress Label,Low (<10%),2030,opt,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Depletion Label,Low (<5%),2030,opt,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Stress Label,Low (<10%),2050,bau,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Depletion Label,Low (<5%),2050,bau,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Stress Label,Low (<10%),2050,pes,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Depletion Label,Low (<5%),2050,pes,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Stress Label,Low (<10%),2050,opt,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Depletion Label,Low (<5%),2050,opt,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Stress Label,Low (<10%),2080,bau,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Depletion Label,Low (<5%),2080,bau,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Stress Label,Low (<10%),2080,pes,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Depletion Label,Low (<5%),2080,pes,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Stress Label,Low (<10%),2080,opt,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Water Depletion Label,Low (<5%),2080,opt,POINT (-112.59972 62.11806)
NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,POINT (-112.59972 62.11806)
QC-MAIN-6232bf35-1,Kwyjibo,Water Stress Label,Low (<10%),2020,baseline,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Water Depletion Label,Low (<5%),2020,baseline,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Interannual Variability Label,Low (<0.25),2020,baseline,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Water Stress Label,Low (<10%),2030,bau,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Water Depletion Label,Low (<5%),2030,bau,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Water Stress Label,Low (<10%),2030,pes,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Water Depletion Label,Low (<5%),2030,pes,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Water Stress Label,Low (<10%),2030,opt,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Water Depletion Label,Low (<5%),2030,opt,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Water Stress Label,Low (<10%),2050,bau,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Water Depletion Label,Low (<5%),2050,bau,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Water Stress Label,Low (<10%),2050,pes,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Water Depletion Label,Low (<5%),2050,pes,POINT (-65.26564 51.04975)
QC-MAIN-6232bf35-1,Kwyjibo,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,POINT (-65.26564 51.04975)
