row_id,water_risk_id,main_id,name,indicator,value,year,scenario
water_risk-becbbe67-2050-pes-1,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Water Stress Label,Low (<10%),2050,pes
water_risk-becbbe67-2050-pes-2,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Water Depletion Label,Low (<5%),2050,pes
water_risk-becbbe67-2050-pes-3,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-becbbe67-2050-opt-1,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Water Stress Label,Low (<10%),2050,opt
water_risk-becbbe67-2050-opt-2,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Water Depletion Label,Low (<5%),2050,opt
water_risk-becbbe67-2050-opt-3,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-becbbe67-2080-bau-1,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Water Stress Label,Low (<10%),2080,bau
water_risk-becbbe67-2080-bau-2,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Water Depletion Label,Low (<5%),2080,bau
water_risk-becbbe67-2080-bau-3,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-becbbe67-2080-pes-1,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Water Stress Label,Low (<10%),2080,pes
water_risk-becbbe67-2080-pes-2,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Water Depletion Label,Low (<5%),2080,pes
water_risk-becbbe67-2080-pes-3,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-becbbe67-2080-opt-1,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Water Stress Label,Low (<10%),2080,opt
water_risk-becbbe67-2080-opt-2,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Water Depletion Label,Low (<5%),2080,opt
water_risk-becbbe67-2080-opt-3,BC-MAIN-becbbe67,BC-MAIN-becbbe67,Brule,Interannual Variability Label,Low (<0.25),2080,opt
water_risk-fb4d0c45-2020-baseline-1,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Stress Label,Low (<10%),2020,baseline
water_risk-fb4d0c45-2020-baseline-2,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Depletion Label,Low (<5%),2020,baseline
water_risk-fb4d0c45-2020-baseline-3,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-fb4d0c45-2020-baseline-4,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-fb4d0c45-2020-baseline-5,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline
water_risk-fb4d0c45-2030-bau-1,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Stress Label,Low (<10%),2030,bau
water_risk-fb4d0c45-2030-bau-2,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Depletion Label,Low (<5%),2030,bau
water_risk-fb4d0c45-2030-bau-3,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-fb4d0c45-2030-pes-1,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Stress Label,Low (<10%),2030,pes
water_risk-fb4d0c45-2030-pes-2,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Depletion Label,Low (<5%),2030,pes
water_risk-fb4d0c45-2030-pes-3,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-fb4d0c45-2030-opt-1,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Stress Label,Low (<10%),2030,opt
water_risk-fb4d0c45-2030-opt-2,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Depletion Label,Low (<5%),2030,opt
water_risk-fb4d0c45-2030-opt-3,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-fb4d0c45-2050-bau-1,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Stress Label,Low (<10%),2050,bau
water_risk-fb4d0c45-2050-bau-2,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Depletion Label,Low (<5%),2050,bau
water_risk-fb4d0c45-2050-bau-3,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-fb4d0c45-2050-pes-1,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Stress Label,Low (<10%),2050,pes
water_risk-fb4d0c45-2050-pes-2,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Depletion Label,Low (<5%),2050,pes
water_risk-fb4d0c45-2050-pes-3,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-fb4d0c45-2050-opt-1,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Stress Label,Low (<10%),2050,opt
water_risk-fb4d0c45-2050-opt-2,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Depletion Label,Low (<5%),2050,opt
water_risk-fb4d0c45-2050-opt-3,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-fb4d0c45-2080-bau-1,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Stress Label,Low (<10%),2080,bau
water_risk-fb4d0c45-2080-bau-2,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Depletion Label,Low (<5%),2080,bau
water_risk-fb4d0c45-2080-bau-3,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-fb4d0c45-2080-pes-1,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Stress Label,Low (<10%),2080,pes
water_risk-fb4d0c45-2080-pes-2,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Depletion Label,Low (<5%),2080,pes
water_risk-fb4d0c45-2080-pes-3,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-fb4d0c45-2080-opt-1,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Stress Label,Low (<10%),2080,opt
water_risk-fb4d0c45-2080-opt-2,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Water Depletion Label,Low (<5%),2080,opt
water_risk-fb4d0c45-2080-opt-3,BC-MAIN-fb4d0c45,BC-MAIN-fb4d0c45,Willow Creek,Interannual Variability Label,Low (<0.25),2080,opt
water_risk-44857446-2020-baseline-1,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Stress Label,Low (<10%),2020,baseline
water_risk-44857446-2020-baseline-2,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Depletion Label,Low (<5%),2020,baseline
water_risk-44857446-2020-baseline-3,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-44857446-2020-baseline-4,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Groundwater Table Decline Label,Low (<0 cm/y),2020,baseline
water_risk-44857446-2020-baseline-5,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline
water_risk-44857446-2030-bau-1,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Stress Label,Low (<10%),2030,bau
water_risk-44857446-2030-bau-2,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Depletion Label,Low (<5%),2030,bau
water_risk-44857446-2030-bau-3,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-44857446-2030-pes-1,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Stress Label,Low (<10%),2030,pes
water_risk-44857446-2030-pes-2,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Depletion Label,Low (<5%),2030,pes
water_risk-44857446-2030-pes-3,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-44857446-2030-opt-1,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Stress Label,Low (<10%),2030,opt
water_risk-44857446-2030-opt-2,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Depletion Label,Low (<5%),2030,opt
water_risk-44857446-2030-opt-3,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-44857446-2050-bau-1,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Stress Label,Low (<10%),2050,bau
water_risk-44857446-2050-bau-2,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Depletion Label,Low (<5%),2050,bau
water_risk-44857446-2050-bau-3,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-44857446-2050-pes-1,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Stress Label,Low (<10%),2050,pes
water_risk-44857446-2050-pes-2,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Depletion Label,Low (<5%),2050,pes
water_risk-44857446-2050-pes-3,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-44857446-2050-opt-1,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Stress Label,Low (<10%),2050,opt
water_risk-44857446-2050-opt-2,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Depletion Label,Low (<5%),2050,opt
water_risk-44857446-2050-opt-3,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-44857446-2080-bau-1,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Stress Label,Low (<10%),2080,bau
water_risk-44857446-2080-bau-2,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Depletion Label,Low (<5%),2080,bau
water_risk-44857446-2080-bau-3,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-44857446-2080-pes-1,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Stress Label,Low (<10%),2080,pes
water_risk-44857446-2080-pes-2,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Depletion Label,Low (<5%),2080,pes
water_risk-44857446-2080-pes-3,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-44857446-2080-opt-1,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Stress Label,Low (<10%),2080,opt
water_risk-44857446-2080-opt-2,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Water Depletion Label,Low (<5%),2080,opt
water_risk-44857446-2080-opt-3,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-e05ed9fe-2020-baseline-1,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Stress Label,Low (<10%),2020,baseline
water_risk-e05ed9fe-2020-baseline-2,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Depletion Label,Low (<5%),2020,baseline
water_risk-e05ed9fe-2020-baseline-3,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-e05ed9fe-2020-baseline-4,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Groundwater Table Decline Label,Low (<0 cm/y),2020,baseline
water_risk-e05ed9fe-2020-baseline-5,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline
water_risk-e05ed9fe-2030-bau-1,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Stress Label,Low (<10%),2030,bau
water_risk-e05ed9fe-2030-bau-2,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Depletion Label,Low (<5%),2030,bau
water_risk-e05ed9fe-2030-bau-3,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-e05ed9fe-2030-pes-1,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Stress Label,Low (<10%),2030,pes
water_risk-e05ed9fe-2030-pes-2,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Depletion Label,Low (<5%),2030,pes
water_risk-e05ed9fe-2030-pes-3,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-e05ed9fe-2030-opt-1,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Stress Label,Low (<10%),2030,opt
water_risk-e05ed9fe-2030-opt-2,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Depletion Label,Low (<5%),2030,opt
water_risk-e05ed9fe-2030-opt-3,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-e05ed9fe-2050-bau-1,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Stress Label,Low (<10%),2050,bau
water_risk-e05ed9fe-2050-bau-2,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Depletion Label,Low (<5%),2050,bau
water_risk-e05ed9fe-2050-bau-3,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-e05ed9fe-2050-pes-1,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Stress Label,Low (<10%),2050,pes
water_risk-e05ed9fe-2050-pes-2,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Depletion Label,Low (<5%),2050,pes
water_risk-e05ed9fe-2050-pes-3,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-e05ed9fe-2050-opt-1,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Stress Label,Low (<10%),2050,opt
water_risk-e05ed9fe-2050-opt-2,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Depletion Label,Low (<5%),2050,opt
water_risk-e05ed9fe-2050-opt-3,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-e05ed9fe-2080-bau-1,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Stress Label,Low (<10%),2080,bau
water_risk-e05ed9fe-2080-bau-2,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Depletion Label,Low (<5%),2080,bau
water_risk-e05ed9fe-2080-bau-3,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-e05ed9fe-2080-pes-1,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Stress Label,Low (<10%),2080,pes
water_risk-e05ed9fe-2080-pes-2,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Depletion Label,Low (<5%),2080,pes
water_risk-e05ed9fe-2080-pes-3,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-e05ed9fe-2080-opt-1,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Stress Label,Low (<10%),2080,opt
water_risk-e05ed9fe-2080-opt-2,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Water Depletion Label,Low (<5%),2080,opt
water_risk-e05ed9fe-2080-opt-3,YT-MAIN-e05ed9fe,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-752fbcae-2020-baseline-1,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Stress Label,Low (<10%),2020,baseline
water_risk-752fbcae-2020-baseline-2,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Depletion Label,Low (<5%),2020,baseline
water_risk-752fbcae-2020-baseline-3,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-752fbcae-2020-baseline-4,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Groundwater Table Decline Label,Low (<0 cm/y),2020,baseline
water_risk-752fbcae-2020-baseline-5,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline
water_risk-752fbcae-2030-bau-1,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Stress Label,Low (<10%),2030,bau
water_risk-752fbcae-2030-bau-2,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Depletion Label,Low (<5%),2030,bau
water_risk-752fbcae-2030-bau-3,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-752fbcae-2030-pes-1,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Stress Label,Low (<10%),2030,pes
water_risk-752fbcae-2030-pes-2,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Depletion Label,Low (<5%),2030,pes
water_risk-752fbcae-2030-pes-3,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-752fbcae-2030-opt-1,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Stress Label,Low (<10%),2030,opt
water_risk-752fbcae-2030-opt-2,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Depletion Label,Low (<5%),2030,opt
water_risk-752fbcae-2030-opt-3,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-752fbcae-2050-bau-1,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Stress Label,Low (<10%),2050,bau
water_risk-752fbcae-2050-bau-2,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Depletion Label,Low (<5%),2050,bau
water_risk-752fbcae-2050-bau-3,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-752fbcae-2050-pes-1,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Stress Label,Low (<10%),2050,pes
water_risk-752fbcae-2050-pes-2,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Depletion Label,Low (<5%),2050,pes
water_risk-752fbcae-2050-pes-3,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-752fbcae-2050-opt-1,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Stress Label,Low (<10%),2050,opt
water_risk-752fbcae-2050-opt-2,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Depletion Label,Low (<5%),2050,opt
water_risk-752fbcae-2050-opt-3,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-752fbcae-2080-bau-1,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Stress Label,Low (<10%),2080,bau
water_risk-752fbcae-2080-bau-2,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Depletion Label,Low (<5%),2080,bau
water_risk-752fbcae-2080-bau-3,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-752fbcae-2080-pes-1,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Stress Label,Low (<10%),2080,pes
water_risk-752fbcae-2080-pes-2,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Depletion Label,Low (<5%),2080,pes
water_risk-752fbcae-2080-pes-3,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-752fbcae-2080-opt-1,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Stress Label,Low (<10%),2080,opt
water_risk-752fbcae-2080-opt-2,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Water Depletion Label,Low (<5%),2080,opt
water_risk-752fbcae-2080-opt-3,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-94e652a5-2020-baseline-1,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Stress Label,Low (<10%),2020,baseline
water_risk-94e652a5-2020-baseline-2,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Depletion Label,Low (<5%),2020,baseline
water_risk-94e652a5-2020-baseline-3,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-94e652a5-2020-baseline-4,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-94e652a5-2020-baseline-5,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline
water_risk-94e652a5-2030-bau-1,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Stress Label,Low (<10%),2030,bau
water_risk-94e652a5-2030-bau-2,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Depletion Label,Low (<5%),2030,bau
water_risk-94e652a5-2030-bau-3,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-94e652a5-2030-pes-1,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Stress Label,Low (<10%),2030,pes
water_risk-94e652a5-2030-pes-2,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Depletion Label,Low (<5%),2030,pes
water_risk-94e652a5-2030-pes-3,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-94e652a5-2030-opt-1,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Stress Label,Low (<10%),2030,opt
water_risk-94e652a5-2030-opt-2,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Depletion Label,Low (<5%),2030,opt
water_risk-94e652a5-2030-opt-3,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-94e652a5-2050-bau-1,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Stress Label,Low (<10%),2050,bau
water_risk-94e652a5-2050-bau-2,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Depletion Label,Low (<5%),2050,bau
water_risk-94e652a5-2050-bau-3,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-94e652a5-2050-pes-1,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Stress Label,Low (<10%),2050,pes
water_risk-94e652a5-2050-pes-2,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Depletion Label,Low (<5%),2050,pes
water_risk-94e652a5-2050-pes-3,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-94e652a5-2050-opt-1,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Stress Label,Low (<10%),2050,opt
water_risk-94e652a5-2050-opt-2,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Depletion Label,Low (<5%),2050,opt
water_risk-94e652a5-2050-opt-3,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-94e652a5-2080-bau-1,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Stress Label,Low (<10%),2080,bau
water_risk-94e652a5-2080-bau-2,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Depletion Label,Low (<5%),2080,bau
water_risk-94e652a5-2080-bau-3,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-94e652a5-2080-pes-1,NT-MAIN-94e652a5,NT-MAIN-94e652a5,Gahcho Kué,Water Stress Label,Low (<10%),2080,pes
