row_id,population_id,main_id,name,year,buffer_size,total_population
population-1ef8af2c-2025-1,NU-MAIN-1ef8af2c,NU-MAIN-1ef8af2c,Izok Lake,2025,10km,0.0
population-1ef8af2c-2025-2,NU-MAIN-1ef8af2c,NU-MAIN-1ef8af2c,Izok Lake,2025,50km,0.0
population-1ef8af2c-2030-1,NU-MAIN-1ef8af2c,NU-MAIN-1ef8af2c,Izok Lake,2030,10km,0.0
population-1ef8af2c-2030-2,NU-MAIN-1ef8af2c,NU-MAIN-1ef8af2c,Izok Lake,2030,50km,0.0
population-b1d981ca-2025-1,ON-MAIN-b1d981ca,ON-MAIN-b1d981ca,Crean Hill,2025,10km,1689.3416913952303
population-b1d981ca-2025-2,ON-MAIN-b1d981ca,ON-MAIN-b1d981ca,Crean Hill,2025,50km,183870.17020218313
population-b1d981ca-2030-1,ON-MAIN-b1d981ca,ON-MAIN-b1d981ca,Crean Hill,2030,10km,1762.6057757759265
population-b1d981ca-2030-2,ON-MAIN-b1d981ca,ON-MAIN-b1d981ca,Crean Hill,2030,50km,191921.19145924994
population-54b7e152-2025-1,ON-MAIN-54b7e152,ON-MAIN-54b7e152,Shakespeare,2025,10km,1402.7398104370543
population-54b7e152-2025-2,ON-MAIN-54b7e152,ON-MAIN-54b7e152,Shakespeare,2025,50km,23807.510153378884
population-54b7e152-2030-1,ON-MAIN-54b7e152,ON-MAIN-54b7e152,Shakespeare,2030,10km,1445.5553425424462
population-54b7e152-2030-2,ON-MAIN-54b7e152,ON-MAIN-54b7e152,Shakespeare,2030,50km,24610.7062195259
population-aa793d35-2025-1,QC-MAIN-aa793d35,QC-MAIN-aa793d35,Dumont Nickel,2025,10km,644.8362134466786
population-aa793d35-2025-2,QC-MAIN-aa793d35,QC-MAIN-aa793d35,Dumont Nickel,2025,50km,32767.666491130516
population-aa793d35-2030-1,QC-MAIN-aa793d35,QC-MAIN-aa793d35,Dumont Nickel,2030,10km,658.8377861810558
population-aa793d35-2030-2,QC-MAIN-aa793d35,QC-MAIN-aa793d35,Dumont Nickel,2030,50km,33500.42435583968
population-649d2873-2025-1,QC-MAIN-649d2873,QC-MAIN-649d2873,Niobec Converter,2025,10km,9104.251874034268
population-649d2873-2025-2,QC-MAIN-649d2873,QC-MAIN-649d2873,Niobec Converter,2025,50km,228958.37902508088
population-649d2873-2030-1,QC-MAIN-649d2873,QC-MAIN-649d2873,Niobec Converter,2030,10km,9501.840332355743
population-649d2873-2030-2,QC-MAIN-649d2873,QC-MAIN-649d2873,Niobec Converter,2030,50km,237745.96346920758
population-a555d9b9-2025-1,QC-MAIN-a555d9b9,QC-MAIN-a555d9b9,Niobec,2025,10km,9105.630711707066
population-a555d9b9-2025-2,QC-MAIN-a555d9b9,QC-MAIN-a555d9b9,Niobec,2025,50km,228950.25173885832
population-a555d9b9-2030-1,QC-MAIN-a555d9b9,QC-MAIN-a555d9b9,Niobec,2030,10km,9503.32293932235
population-a555d9b9-2030-2,QC-MAIN-a555d9b9,QC-MAIN-a555d9b9,Niobec,2030,50km,237738.25304076044
population-c1e4dee0-2025-1,NB-MAIN-c1e4dee0,NB-MAIN-c1e4dee0,Battery Hill,2025,10km,9988.646377711962
population-c1e4dee0-2025-2,NB-MAIN-c1e4dee0,NB-MAIN-c1e4dee0,Battery Hill,2025,50km,54544.50785445704
population-c1e4dee0-2030-1,NB-MAIN-c1e4dee0,NB-MAIN-c1e4dee0,Battery Hill,2030,10km,10066.335925922334
population-c1e4dee0-2030-2,NB-MAIN-c1e4dee0,NB-MAIN-c1e4dee0,Battery Hill,2030,50km,55410.82750221247
population-f021107e-2025-1,NL-MAIN-f021107e,NL-MAIN-f021107e,Point Rousse,2025,10km,1742.4047742485309
population-f021107e-2025-2,NL-MAIN-f021107e,NL-MAIN-f021107e,Point Rousse,2025,50km,0.0
population-f021107e-2030-1,NL-MAIN-f021107e,NL-MAIN-f021107e,Point Rousse,2030,10km,1739.5960330212092
population-f021107e-2030-2,NL-MAIN-f021107e,NL-MAIN-f021107e,Point Rousse,2030,50km,0.0
population-615ebdb4-2025-1,QC-MAIN-615ebdb4,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),2025,10km,0.0
population-615ebdb4-2025-2,QC-MAIN-615ebdb4,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),2025,50km,0.0034686842336668633
population-615ebdb4-2030-1,QC-MAIN-615ebdb4,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),2030,10km,0.0
population-615ebdb4-2030-2,QC-MAIN-615ebdb4,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),2030,50km,0.0035466078770696186
population-470b504b-2025-1,ON-MAIN-470b504b,ON-MAIN-470b504b,Ottawa Plant,2025,10km,80258.29557275253
population-470b504b-2025-2,ON-MAIN-470b504b,ON-MAIN-470b504b,Ottawa Plant,2025,50km,1508430.917500872
population-470b504b-2030-1,ON-MAIN-470b504b,ON-MAIN-470b504b,Ottawa Plant,2030,10km,82486.83534258298
population-470b504b-2030-2,ON-MAIN-470b504b,ON-MAIN-470b504b,Ottawa Plant,2030,50km,1548298.2433654764
population-4e0734b5-2025-1,ON-MAIN-4e0734b5,ON-MAIN-4e0734b5,Fox Complex,2025,10km,1231.0976904393426
population-4e0734b5-2025-2,ON-MAIN-4e0734b5,ON-MAIN-4e0734b5,Fox Complex,2025,50km,18108.90914030952
population-4e0734b5-2030-1,ON-MAIN-4e0734b5,ON-MAIN-4e0734b5,Fox Complex,2030,10km,1268.4390210651936
population-4e0734b5-2030-2,ON-MAIN-4e0734b5,ON-MAIN-4e0734b5,Fox Complex,2030,50km,18665.99564097584
population-d9e2f362-2025-1,BC-MAIN-d9e2f362,BC-MAIN-d9e2f362,Richmond,2025,10km,938080.86967512
population-d9e2f362-2025-2,BC-MAIN-d9e2f362,BC-MAIN-d9e2f362,Richmond,2025,50km,0.0
population-d9e2f362-2030-1,BC-MAIN-d9e2f362,BC-MAIN-d9e2f362,Richmond,2030,10km,984430.5843915362
population-d9e2f362-2030-2,BC-MAIN-d9e2f362,BC-MAIN-d9e2f362,Richmond,2030,50km,0.0
population-237d67c1-2025-1,QC-MAIN-237d67c1,QC-MAIN-237d67c1,Lac Rainy Graphite,2025,10km,0.0
population-237d67c1-2025-2,QC-MAIN-237d67c1,QC-MAIN-237d67c1,Lac Rainy Graphite,2025,50km,13076.663839369696
population-237d67c1-2030-1,QC-MAIN-237d67c1,QC-MAIN-237d67c1,Lac Rainy Graphite,2030,10km,0.0
population-237d67c1-2030-2,QC-MAIN-237d67c1,QC-MAIN-237d67c1,Lac Rainy Graphite,2030,50km,13136.02472098292
population-752fbcae-2025-1,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,2025,10km,0.0
population-752fbcae-2025-2,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,2025,50km,460.20959433718235
population-752fbcae-2030-1,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,2030,10km,0.0
population-752fbcae-2030-2,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,2030,50km,496.4804585548736
population-eb73fd68-2025-1,QC-MAIN-eb73fd68,QC-MAIN-eb73fd68,Nemaska lithium conversion facility,2025,10km,50895.706634275375
population-eb73fd68-2025-2,QC-MAIN-eb73fd68,QC-MAIN-eb73fd68,Nemaska lithium conversion facility,2025,50km,0.0
population-eb73fd68-2030-1,QC-MAIN-eb73fd68,QC-MAIN-eb73fd68,Nemaska lithium conversion facility,2030,10km,52690.40355819962
population-eb73fd68-2030-2,QC-MAIN-eb73fd68,QC-MAIN-eb73fd68,Nemaska lithium conversion facility,2030,50km,0.0
population-9d41d417-2025-1,QC-MAIN-9d41d417,QC-MAIN-9d41d417,Whabouchi,2025,10km,0.0
population-9d41d417-2025-2,QC-MAIN-9d41d417,QC-MAIN-9d41d417,Whabouchi,2025,50km,833.4419516522903
population-9d41d417-2030-1,QC-MAIN-9d41d417,QC-MAIN-9d41d417,Whabouchi,2030,10km,0.0
population-9d41d417-2030-2,QC-MAIN-9d41d417,QC-MAIN-9d41d417,Whabouchi,2030,50km,852.4058093680069
population-2bb07cd3-2025-1,ON-MAIN-2bb07cd3,ON-MAIN-2bb07cd3,River Valley,2025,10km,21.391390546437755
population-2bb07cd3-2025-2,ON-MAIN-2bb07cd3,ON-MAIN-2bb07cd3,River Valley,2025,50km,34612.85998758013
population-2bb07cd3-2030-1,ON-MAIN-2bb07cd3,ON-MAIN-2bb07cd3,River Valley,2030,10km,23.053201491383415
population-2bb07cd3-2030-2,ON-MAIN-2bb07cd3,ON-MAIN-2bb07cd3,River Valley,2030,50km,35851.32853906108
population-aa76f6f2-2025-1,BC-MAIN-aa76f6f2,BC-MAIN-aa76f6f2,New Afton,2025,10km,15578.408886881323
population-aa76f6f2-2025-2,BC-MAIN-aa76f6f2,BC-MAIN-aa76f6f2,New Afton,2025,50km,117780.51892114703
population-aa76f6f2-2030-1,BC-MAIN-aa76f6f2,BC-MAIN-aa76f6f2,New Afton,2030,10km,16216.975937927273
population-aa76f6f2-2030-2,BC-MAIN-aa76f6f2,BC-MAIN-aa76f6f2,New Afton,2030,50km,122598.70447301857
population-0aadf28f-2025-1,ON-MAIN-0aadf28f,ON-MAIN-0aadf28f,Rainy River,2025,10km,207.89870088252735
population-0aadf28f-2025-2,ON-MAIN-0aadf28f,ON-MAIN-0aadf28f,Rainy River,2025,50km,12764.494969121723
population-0aadf28f-2030-1,ON-MAIN-0aadf28f,ON-MAIN-0aadf28f,Rainy River,2030,10km,214.3146477404872
population-0aadf28f-2030-2,ON-MAIN-0aadf28f,ON-MAIN-0aadf28f,Rainy River,2030,50km,13257.336634593417
population-1c674cd0-2025-1,ON-MAIN-1c674cd0,ON-MAIN-1c674cd0,Borden,2025,10km,284.7443131652442
population-1c674cd0-2025-2,ON-MAIN-1c674cd0,ON-MAIN-1c674cd0,Borden,2025,50km,3002.2308054319583
population-1c674cd0-2030-1,ON-MAIN-1c674cd0,ON-MAIN-1c674cd0,Borden,2030,10km,286.597208019335
population-1c674cd0-2030-2,ON-MAIN-1c674cd0,ON-MAIN-1c674cd0,Borden,2030,50km,3093.1907189979684
population-857b7b89-2025-1,BC-MAIN-857b7b89,BC-MAIN-857b7b89,Brucejack,2025,10km,0.0
population-857b7b89-2025-2,BC-MAIN-857b7b89,BC-MAIN-857b7b89,Brucejack,2025,50km,5.966128179451004
population-857b7b89-2030-1,BC-MAIN-857b7b89,BC-MAIN-857b7b89,Brucejack,2030,10km,0.0
population-857b7b89-2030-2,BC-MAIN-857b7b89,BC-MAIN-857b7b89,Brucejack,2030,50km,6.226796768931141
population-c720b195-2025-1,BC-MAIN-c720b195,BC-MAIN-c720b195,GJ,2025,10km,0.0
population-c720b195-2025-2,BC-MAIN-c720b195,BC-MAIN-c720b195,GJ,2025,50km,380.87941565550864
population-c720b195-2030-1,BC-MAIN-c720b195,BC-MAIN-c720b195,GJ,2030,10km,0.0
population-c720b195-2030-2,BC-MAIN-c720b195,BC-MAIN-c720b195,GJ,2030,50km,396.39151504961774
population-8629a493-2025-1,ON-MAIN-8629a493,ON-MAIN-8629a493,Hollinger,2025,10km,45334.88944624503
population-8629a493-2025-2,ON-MAIN-8629a493,ON-MAIN-8629a493,Hollinger,2025,50km,49720.2678055161
population-8629a493-2030-1,ON-MAIN-8629a493,ON-MAIN-8629a493,Hollinger,2030,10km,46710.266454851706
population-8629a493-2030-2,ON-MAIN-8629a493,ON-MAIN-8629a493,Hollinger,2030,50km,51226.09706815672
population-538513cd-2025-1,ON-MAIN-538513cd,ON-MAIN-538513cd,Hoyle Pond,2025,10km,4138.987090374123
population-538513cd-2025-2,ON-MAIN-538513cd,ON-MAIN-538513cd,Hoyle Pond,2025,50km,56177.91105800584
population-538513cd-2030-1,ON-MAIN-538513cd,ON-MAIN-538513cd,Hoyle Pond,2030,10km,4270.099987366115
population-538513cd-2030-2,ON-MAIN-538513cd,ON-MAIN-538513cd,Hoyle Pond,2030,50km,57881.77990887223
population-fefeaee4-2025-1,ON-MAIN-fefeaee4,ON-MAIN-fefeaee4,Musselwhite,2025,10km,0.0
population-fefeaee4-2025-2,ON-MAIN-fefeaee4,ON-MAIN-fefeaee4,Musselwhite,2025,50km,0.030124448414426297
population-fefeaee4-2030-1,ON-MAIN-fefeaee4,ON-MAIN-fefeaee4,Musselwhite,2030,10km,0.0
population-fefeaee4-2030-2,ON-MAIN-fefeaee4,ON-MAIN-fefeaee4,Musselwhite,2030,50km,0.03102969890460372
population-3b3e5365-2025-1,ON-MAIN-3b3e5365,ON-MAIN-3b3e5365,Porcupine,2025,10km,43816.44556309506
population-3b3e5365-2025-2,ON-MAIN-3b3e5365,ON-MAIN-3b3e5365,Porcupine,2025,50km,50587.777957771126
population-3b3e5365-2030-1,ON-MAIN-3b3e5365,ON-MAIN-3b3e5365,Porcupine,2030,10km,45147.748773645435
population-3b3e5365-2030-2,ON-MAIN-3b3e5365,ON-MAIN-3b3e5365,Porcupine,2030,50km,52121.16268991991
population-8eb8be0d-2025-1,BC-MAIN-8eb8be0d,BC-MAIN-8eb8be0d,Red Chris,2025,10km,6.632174715399742
population-8eb8be0d-2025-2,BC-MAIN-8eb8be0d,BC-MAIN-8eb8be0d,Red Chris,2025,50km,380.87941565550864
population-8eb8be0d-2030-1,BC-MAIN-8eb8be0d,BC-MAIN-8eb8be0d,Red Chris,2030,10km,6.90228395909071
population-8eb8be0d-2030-2,BC-MAIN-8eb8be0d,BC-MAIN-8eb8be0d,Red Chris,2030,50km,396.39151504961774
population-6dc537e6-2025-1,QC-MAIN-6dc537e6,QC-MAIN-6dc537e6,Éléonore,2025,10km,0.0
population-6dc537e6-2025-2,QC-MAIN-6dc537e6,QC-MAIN-6dc537e6,Éléonore,2025,50km,0.0
population-6dc537e6-2030-1,QC-MAIN-6dc537e6,QC-MAIN-6dc537e6,Éléonore,2030,10km,0.0
population-6dc537e6-2030-2,QC-MAIN-6dc537e6,QC-MAIN-6dc537e6,Éléonore,2030,50km,0.0
population-b4655afb-2025-1,BC-MAIN-b4655afb,BC-MAIN-b4655afb,Galore Creek,2025,10km,0.0
population-b4655afb-2025-2,BC-MAIN-b4655afb,BC-MAIN-b4655afb,Galore Creek,2025,50km,0.0
population-b4655afb-2030-1,BC-MAIN-b4655afb,BC-MAIN-b4655afb,Galore Creek,2030,10km,0.0
population-b4655afb-2030-2,BC-MAIN-b4655afb,BC-MAIN-b4655afb,Galore Creek,2030,50km,0.0
population-3012889c-2025-1,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,2025,10km,0.0
population-3012889c-2025-2,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,2025,50km,0.3846227824687958
population-3012889c-2030-1,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,2030,10km,0.0
population-3012889c-2030-2,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,2030,50km,0.39968736097216606
population-1910d1c3-2025-1,YT-MAIN-1910d1c3,YT-MAIN-1910d1c3,Nickel Shaw,2025,10km,0.0
population-1910d1c3-2025-2,YT-MAIN-1910d1c3,YT-MAIN-1910d1c3,Nickel Shaw,2025,50km,188.58575696291632
population-1910d1c3-2030-1,YT-MAIN-1910d1c3,YT-MAIN-1910d1c3,Nickel Shaw,2030,10km,0.0
population-1910d1c3-2030-2,YT-MAIN-1910d1c3,YT-MAIN-1910d1c3,Nickel Shaw,2030,50km,203.44891970892024
population-288718a6-2025-1,QC-MAIN-288718a6,QC-MAIN-288718a6,Crevier,2025,10km,4.525452774514527
population-288718a6-2025-2,QC-MAIN-288718a6,QC-MAIN-288718a6,Crevier,2025,50km,166.97221980410976
population-288718a6-2030-1,QC-MAIN-288718a6,QC-MAIN-288718a6,Crevier,2030,10km,4.576402742712183
population-288718a6-2030-2,QC-MAIN-288718a6,QC-MAIN-288718a6,Crevier,2030,50km,170.52620768007154
population-b3681e03-2025-1,NT-MAIN-b3681e03,NT-MAIN-b3681e03,Prairie Creek,2025,10km,0.021764441400620282
population-b3681e03-2025-2,NT-MAIN-b3681e03,NT-MAIN-b3681e03,Prairie Creek,2025,50km,0.3025297500716988
population-b3681e03-2030-1,NT-MAIN-b3681e03,NT-MAIN-b3681e03,Prairie Creek,2030,10km,0.02140855532796944
population-b3681e03-2030-2,NT-MAIN-b3681e03,NT-MAIN-b3681e03,Prairie Creek,2030,50km,0.2975828724738676
population-265a57f6-2025-1,BC-MAIN-265a57f6,BC-MAIN-265a57f6,Kwanika,2025,10km,0.0
population-265a57f6-2025-2,BC-MAIN-265a57f6,BC-MAIN-265a57f6,Kwanika,2025,50km,221.9882703418558
population-265a57f6-2030-1,BC-MAIN-265a57f6,BC-MAIN-265a57f6,Kwanika,2030,10km,0.0
population-265a57f6-2030-2,BC-MAIN-265a57f6,BC-MAIN-265a57f6,Kwanika,2030,50km,231.06518596307484
population-f58cc895-2025-1,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,2025,10km,21.99212196949212
population-f58cc895-2025-2,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,2025,50km,45843.50190316441
population-f58cc895-2030-1,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,2030,10km,22.80171091691682
population-f58cc895-2030-2,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,2030,50km,46760.67040557539
population-8b86d975-2025-1,ON-MAIN-8b86d975,ON-MAIN-8b86d975,Bissett Creek,2025,10km,11.049639936783077
population-8b86d975-2025-2,ON-MAIN-8b86d975,ON-MAIN-8b86d975,Bissett Creek,2025,50km,8642.942633411354
population-8b86d975-2030-1,ON-MAIN-8b86d975,ON-MAIN-8b86d975,Bissett Creek,2030,10km,11.759924157290701
population-8b86d975-2030-2,ON-MAIN-8b86d975,ON-MAIN-8b86d975,Bissett Creek,2030,50km,8910.484404558945
population-6fbdcf4c-2025-1,BC-MAIN-6fbdcf4c,BC-MAIN-6fbdcf4c,North Island,2025,10km,0.0
population-6fbdcf4c-2025-2,BC-MAIN-6fbdcf4c,BC-MAIN-6fbdcf4c,North Island,2025,50km,0.0
population-6fbdcf4c-2030-1,BC-MAIN-6fbdcf4c,BC-MAIN-6fbdcf4c,North Island,2030,10km,0.0
population-6fbdcf4c-2030-2,BC-MAIN-6fbdcf4c,BC-MAIN-6fbdcf4c,North Island,2030,50km,0.0
population-d6748d40-2025-1,QC-MAIN-d6748d40,QC-MAIN-d6748d40,Matawinie,2025,10km,2368.743008674481
population-d6748d40-2025-2,QC-MAIN-d6748d40,QC-MAIN-d6748d40,Matawinie,2025,50km,18642.871871754855
population-d6748d40-2030-1,QC-MAIN-d6748d40,QC-MAIN-d6748d40,Matawinie,2030,10km,2465.358133800247
population-d6748d40-2030-2,QC-MAIN-d6748d40,QC-MAIN-d6748d40,Matawinie,2030,50km,19394.932769438416
population-69bb36c1-2025-1,QC-MAIN-69bb36c1,QC-MAIN-69bb36c1,Caber Complex,2025,10km,0.1502871947886888
population-69bb36c1-2025-2,QC-MAIN-69bb36c1,QC-MAIN-69bb36c1,Caber Complex,2025,50km,1783.9156556344824
population-69bb36c1-2030-1,QC-MAIN-69bb36c1,QC-MAIN-69bb36c1,Caber Complex,2030,10km,0.1537070029298775
population-69bb36c1-2030-2,QC-MAIN-69bb36c1,QC-MAIN-69bb36c1,Caber Complex,2030,50km,1824.5085271683638
population-60ba74c4-2025-1,SK-MAIN-60ba74c4,SK-MAIN-60ba74c4,McClean Lake,2025,10km,0.0
population-60ba74c4-2025-2,SK-MAIN-60ba74c4,SK-MAIN-60ba74c4,McClean Lake,2025,50km,1533.2973001061473
population-60ba74c4-2030-1,SK-MAIN-60ba74c4,SK-MAIN-60ba74c4,McClean Lake,2030,10km,0.0
population-60ba74c4-2030-2,SK-MAIN-60ba74c4,SK-MAIN-60ba74c4,McClean Lake,2030,50km,1593.1467831470654
population-b99d4cb2-2025-1,NT-MAIN-b99d4cb2,NT-MAIN-b99d4cb2,Pine Point,2025,10km,0.0
population-b99d4cb2-2025-2,NT-MAIN-b99d4cb2,NT-MAIN-b99d4cb2,Pine Point,2025,50km,21.784085263982945
population-b99d4cb2-2030-1,NT-MAIN-b99d4cb2,NT-MAIN-b99d4cb2,Pine Point,2030,10km,0.0
population-b99d4cb2-2030-2,NT-MAIN-b99d4cb2,NT-MAIN-b99d4cb2,Pine Point,2030,50km,21.428994913591325
population-a498ddc6-2025-1,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,2025,10km,0.0
population-a498ddc6-2025-2,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,2025,50km,229.52005377598107
population-a498ddc6-2030-1,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,2030,10km,0.0
population-a498ddc6-2030-2,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,2030,50km,229.23118370072916
population-bfbcd72e-2025-1,ON-MAIN-bfbcd72e,ON-MAIN-bfbcd72e,Bell Creek,2025,10km,8266.647950419345
population-bfbcd72e-2025-2,ON-MAIN-bfbcd72e,ON-MAIN-bfbcd72e,Bell Creek,2025,50km,55303.90815396829
population-bfbcd72e-2030-1,ON-MAIN-bfbcd72e,ON-MAIN-bfbcd72e,Bell Creek,2030,10km,8522.244033951738
population-bfbcd72e-2030-2,ON-MAIN-bfbcd72e,ON-MAIN-bfbcd72e,Bell Creek,2030,50km,56981.25907212057
population-f3e6ff08-2025-1,ON-MAIN-f3e6ff08,ON-MAIN-f3e6ff08,Timmins West,2025,10km,81.48100279221288
population-f3e6ff08-2025-2,ON-MAIN-f3e6ff08,ON-MAIN-f3e6ff08,Timmins West,2025,50km,48523.14627629095
population-f3e6ff08-2030-1,ON-MAIN-f3e6ff08,ON-MAIN-f3e6ff08,Timmins West,2030,10km,84.78710542404299
population-f3e6ff08-2030-2,ON-MAIN-f3e6ff08,ON-MAIN-f3e6ff08,Timmins West,2030,50km,49994.71218223432
population-3ab82795-2025-1,MB-MAIN-3ab82795,MB-MAIN-3ab82795,PADCOM Potash Mine,2025,10km,165.1508507234453
population-3ab82795-2025-2,MB-MAIN-3ab82795,MB-MAIN-3ab82795,PADCOM Potash Mine,2025,50km,19712.89726125503
population-3ab82795-2030-1,MB-MAIN-3ab82795,MB-MAIN-3ab82795,PADCOM Potash Mine,2030,10km,170.74616949167606
population-3ab82795-2030-2,MB-MAIN-3ab82795,MB-MAIN-3ab82795,PADCOM Potash Mine,2030,50km,20372.735261376376
population-1f842681-2025-1,BC-MAIN-1f842681,BC-MAIN-1f842681,Victoria Depot,2025,10km,0.0
population-1f842681-2025-2,BC-MAIN-1f842681,BC-MAIN-1f842681,Victoria Depot,2025,50km,0.0
population-1f842681-2030-1,BC-MAIN-1f842681,BC-MAIN-1f842681,Victoria Depot,2030,10km,0.0
population-1f842681-2030-2,BC-MAIN-1f842681,BC-MAIN-1f842681,Victoria Depot,2030,50km,0.0
population-b466361f-2025-1,ON-MAIN-b466361f,ON-MAIN-b466361f,Mississauga,2025,10km,718862.5328965269
population-b466361f-2025-2,ON-MAIN-b466361f,ON-MAIN-b466361f,Mississauga,2025,50km,6582949.477326731
population-b466361f-2030-1,ON-MAIN-b466361f,ON-MAIN-b466361f,Mississauga,2030,10km,745943.154879084
population-b466361f-2030-2,ON-MAIN-b466361f,ON-MAIN-b466361f,Mississauga,2030,50km,6830461.5393657535
population-ee65d38c-2025-1,BC-MAIN-ee65d38c,BC-MAIN-ee65d38c,Richmond,2025,10km,1010805.7677102099
population-ee65d38c-2025-2,BC-MAIN-ee65d38c,BC-MAIN-ee65d38c,Richmond,2025,50km,0.0
population-ee65d38c-2030-1,BC-MAIN-ee65d38c,BC-MAIN-ee65d38c,Richmond,2030,10km,1060818.3749878646
population-ee65d38c-2030-2,BC-MAIN-ee65d38c,BC-MAIN-ee65d38c,Richmond,2030,50km,0.0
population-3aa117d8-2025-1,QC-MAIN-3aa117d8,QC-MAIN-3aa117d8,Alma,2025,10km,36857.33609234058
population-3aa117d8-2025-2,QC-MAIN-3aa117d8,QC-MAIN-3aa117d8,Alma,2025,50km,202138.1080972529
population-3aa117d8-2030-1,QC-MAIN-3aa117d8,QC-MAIN-3aa117d8,Alma,2030,10km,37694.949649569084
population-3aa117d8-2030-2,QC-MAIN-3aa117d8,QC-MAIN-3aa117d8,Alma,2030,50km,209103.1623810536
population-c1c7eb99-2025-1,QC-MAIN-c1c7eb99,QC-MAIN-c1c7eb99,Arvida,2025,10km,118642.40156531635
population-c1c7eb99-2025-2,QC-MAIN-c1c7eb99,QC-MAIN-c1c7eb99,Arvida,2025,50km,228845.47415754158
population-c1c7eb99-2030-1,QC-MAIN-c1c7eb99,QC-MAIN-c1c7eb99,Arvida,2030,10km,123892.29839342913
population-c1c7eb99-2030-2,QC-MAIN-c1c7eb99,QC-MAIN-c1c7eb99,Arvida,2030,50km,237620.72999806912
population-01c1e81f-2025-1,QC-MAIN-01c1e81f,QC-MAIN-01c1e81f,Grande-Baie,2025,10km,20073.929747342176
population-01c1e81f-2025-2,QC-MAIN-01c1e81f,QC-MAIN-01c1e81f,Grande-Baie,2025,50km,176511.33072108685
population-01c1e81f-2030-1,QC-MAIN-01c1e81f,QC-MAIN-01c1e81f,Grande-Baie,2030,10km,20941.852274956935
population-01c1e81f-2030-2,QC-MAIN-01c1e81f,QC-MAIN-01c1e81f,Grande-Baie,2030,50km,184092.45352728083
population-eb47f7c7-2025-1,BC-MAIN-eb47f7c7,BC-MAIN-eb47f7c7,Kitimat,2025,10km,6687.860784292237
population-eb47f7c7-2025-2,BC-MAIN-eb47f7c7,BC-MAIN-eb47f7c7,Kitimat,2025,50km,0.0
population-eb47f7c7-2030-1,BC-MAIN-eb47f7c7,BC-MAIN-eb47f7c7,Kitimat,2030,10km,7083.365545426486
population-eb47f7c7-2030-2,BC-MAIN-eb47f7c7,BC-MAIN-eb47f7c7,Kitimat,2030,50km,0.0
population-c0e3a48b-2025-1,QC-MAIN-c0e3a48b,QC-MAIN-c0e3a48b,Laterrière,2025,10km,8307.938970690457
population-c0e3a48b-2025-2,QC-MAIN-c0e3a48b,QC-MAIN-c0e3a48b,Laterrière,2025,50km,216848.726032461
population-c0e3a48b-2030-1,QC-MAIN-c0e3a48b,QC-MAIN-c0e3a48b,Laterrière,2030,10km,8673.532328873569
population-c0e3a48b-2030-2,QC-MAIN-c0e3a48b,QC-MAIN-c0e3a48b,Laterrière,2030,50km,225329.8280873303
population-92628f16-2025-1,QC-MAIN-92628f16,QC-MAIN-92628f16,Vaudreuil,2025,10km,120094.7409546939
population-92628f16-2025-2,QC-MAIN-92628f16,QC-MAIN-92628f16,Vaudreuil,2025,50km,228620.75100905547
population-92628f16-2030-1,QC-MAIN-92628f16,QC-MAIN-92628f16,Vaudreuil,2030,10km,125383.39794303276
population-92628f16-2030-2,QC-MAIN-92628f16,QC-MAIN-92628f16,Vaudreuil,2030,50km,237402.4650677827
population-8d6616b4-2025-1,QC-MAIN-8d6616b4,QC-MAIN-8d6616b4,Alouette,2025,10km,0.0
population-8d6616b4-2025-2,QC-MAIN-8d6616b4,QC-MAIN-8d6616b4,Alouette,2025,50km,0.0
population-8d6616b4-2030-1,QC-MAIN-8d6616b4,QC-MAIN-8d6616b4,Alouette,2030,10km,0.0
population-8d6616b4-2030-2,QC-MAIN-8d6616b4,QC-MAIN-8d6616b4,Alouette,2030,50km,0.0
population-0ec39ce0-2025-1,NT-MAIN-0ec39ce0,NT-MAIN-0ec39ce0,Diavik,2025,10km,0.0
population-0ec39ce0-2025-2,NT-MAIN-0ec39ce0,NT-MAIN-0ec39ce0,Diavik,2025,50km,0.0
population-0ec39ce0-2030-1,NT-MAIN-0ec39ce0,NT-MAIN-0ec39ce0,Diavik,2030,10km,0.0
