main_id,cluster_id,tailing_id,tang_id,check_manually
,164,,QC-TANG-00e495d9,False
,164,,QC-TANG-cb33aa9d,False
,167,,QC-TANG-adddd48c,False
,167,,QC-TANG-e006cf39,False
,168,,QC-TANG-95735e6c,False
,167,,QC-TANG-51b646ad,False
,167,,QC-TANG-2a3ebe6d,False
,87,,QC-TANG-64b100a0,True
,87,,QC-TANG-d944affd,True
,87,,QC-TANG-7d0b0c36,True
,10,,QC-TANG-970c0ba8,True
,10,,QC-TANG-c6b05388,True
,169,,QC-TANG-a06d95df,False
,169,,QC-TANG-f20be244,False
,169,,QC-TANG-b00f6785,False
,10,,QC-TANG-4be356cc,True
,10,,QC-TANG-5e6241eb,True
,10,,QC-TANG-c2d1e592,True
,10,,QC-TANG-0a91c49d,True
,10,,QC-TANG-bf288b44,True
,170,,QC-TANG-242d0cbe,False
,82,,QC-TANG-c31608cb,False
,82,,QC-TANG-7980f338,False
,82,,QC-TANG-6831a13d,False
,0,,QC-TANG-678b75de,False
,0,,QC-TANG-0272eb32,False
,1,,QC-TANG-c0aeb4c3,False
,1,,QC-TANG-dd3c301c,False
,1,,QC-TANG-c6d6a80a,False
,1,,QC-TANG-b28566c1,False
,1,,QC-TANG-fd814a64,False
,1,,QC-TANG-24020727,False
,1,,QC-TANG-8dd51cc8,False
,1,,QC-TANG-9fba572a,False
,1,,QC-TANG-42a3db1c,False
,171,,QC-TANG-0e76256f,False
,171,,QC-TANG-4e23e689,False
,171,,QC-TANG-d99dea61,False
,171,,QC-TANG-99d47dcc,False
,171,,QC-TANG-f3d4cea4,False
,171,,QC-TANG-ed7c2519,False
,113,,QC-TANG-001e4790,False
,113,,QC-TANG-6c5acf8a,False
,113,,QC-TANG-b37a3f38,False
,113,,QC-TANG-73550db3,False
,113,,QC-TANG-844f4485,False
,77,,QC-TANG-de8d71a8,True
,77,,QC-TANG-06f92006,True
,77,,QC-TANG-ba6e8976,True
,77,,QC-TANG-c46486c4,True
,110,,ON-TANG-48cc7b79,True
,110,,ON-TANG-a10e6c27,True
,110,,ON-TANG-9d9e7fb5,True
,172,,ON-TANG-67e2fc50,False
,172,,ON-TANG-b68f15be,False
,172,,ON-TANG-eaa33b73,False
,172,,ON-TANG-60f1fb46,False
,172,,ON-TANG-fee8662a,False
,172,,ON-TANG-66f9e3a0,False
,173,,ON-TANG-ea7b9e4e,False
,174,,ON-TANG-90a3c3d4,False
,174,,ON-TANG-69968f5f,False
,65,,ON-TANG-dce6504a,False
,174,,ON-TANG-6370dbda,False
,174,,ON-TANG-2b170f72,False
,175,,ON-TANG-081a582a,False
,176,,ON-TANG-61404871,False
,176,,ON-TANG-d82635b7,False
,176,,ON-TANG-a188a7df,False
,176,,ON-TANG-a12d6b75,False
,176,,ON-TANG-bcf36d3d,False
,176,,ON-TANG-5c77fc9e,False
,177,,ON-TANG-e89b46de,False
,177,,ON-TANG-bc629ac8,False
,177,,ON-TANG-0394c216,False
,177,,ON-TANG-db239dea,False
,178,,ON-TANG-68c6551a,False
,178,,ON-TANG-271fc792,False
,178,,ON-TANG-cf24bc32,False
,178,,ON-TANG-6e11ff9a,False
,178,,ON-TANG-a572839a,False
,178,,ON-TANG-56492846,False
,178,,ON-TANG-5a122262,False
,157,,ON-TANG-a645126f,False
,157,,ON-TANG-19de0273,False
,179,,ON-TANG-742b9e45,False
,179,,ON-TANG-88c4d5c5,False
,179,,ON-TANG-81672b35,False
,180,,ON-TANG-657b7ec5,False
,180,,ON-TANG-423e85d3,False
,158,,ON-TANG-4b878069,False
,158,,ON-TANG-d5f57993,False
,158,,ON-TANG-f7d0c844,False
,178,,ON-TANG-002a4395,False
,55,,ON-TANG-a7da1225,True
,55,,ON-TANG-99a8b95a,True
,55,,ON-TANG-5ea9a5a5,True
,55,,ON-TANG-0935cd8e,True
,55,,ON-TANG-296482df,True
,55,,ON-TANG-fc8fb5d8,True
,55,,ON-TANG-86c2ba52,True
,55,,ON-TANG-f692395c,True
,55,,ON-TANG-270da632,True
,65,,ON-TANG-92302d46,False
,181,,ON-TANG-57dc0d8e,False
,65,,ON-TANG-0e59ff7c,False
,181,,ON-TANG-66a6b1b1,False
,181,,ON-TANG-1dfc5666,False
,65,,ON-TANG-34de2f38,False
,181,,ON-TANG-7ffe6687,False
,65,,ON-TANG-af33c8a8,False
,181,,ON-TANG-52ece1f5,False
,181,,ON-TANG-3833dfd7,False
,181,,ON-TANG-0bc01d87,False
,181,,ON-TANG-c7c6b9ed,False
,181,,ON-TANG-de2257f9,False
,181,,ON-TANG-f2ed4dbf,False
,65,,ON-TANG-9a51d5c5,False
,65,,ON-TANG-1c24ffe1,False
,65,,ON-TANG-a5b83aaf,False
,55,,ON-TANG-0bc225af,True
,55,,ON-TANG-56fea348,True
,55,,ON-TANG-cdfa8547,True
,55,,ON-TANG-98589650,True
,55,,ON-TANG-0c430ff3,True
,55,,ON-TANG-29bb92e6,True
,55,,ON-TANG-84b0a33c,True
,55,,ON-TANG-501f3305,True
,55,,ON-TANG-84960faa,True
,55,,ON-TANG-c14f4cfb,True
,55,,ON-TANG-22c05941,True
,55,,ON-TANG-b2ae3d45,True
,55,,ON-TANG-01dc46a6,True
,55,,ON-TANG-bb1b13cd,True
,55,,ON-TANG-180d862c,True
,55,,ON-TANG-d7873aa0,True
,55,,ON-TANG-b2f92ed3,True
,55,,ON-TANG-33685d16,True
,55,,ON-TANG-f13c3a59,True
,55,,ON-TANG-59921ff2,True
,55,,ON-TANG-da4cdc5f,True
,55,,ON-TANG-ef81f5d1,True
,55,,ON-TANG-468bfd02,True
,55,,ON-TANG-45edb0f0,True
,55,,ON-TANG-5f42b108,True
,55,,ON-TANG-17b56b79,True
,55,,ON-TANG-a461880f,True
,55,,ON-TANG-923cca7c,True
,55,,ON-TANG-c548b001,True
,55,,ON-TANG-9e53b380,True
,55,,ON-TANG-03a61542,True
,55,,ON-TANG-41b79038,True
,55,,ON-TANG-b736403f,True
,55,,ON-TANG-1da8bed5,True
,55,,ON-TANG-9a2ed4ae,True
,55,,ON-TANG-4c3b5fcb,True
,55,,ON-TANG-134ce3aa,True
,55,,ON-TANG-87c35b5a,True
,55,,ON-TANG-6e1a01e9,True
,55,,ON-TANG-c37f2a97,True
,55,,ON-TANG-10d8b6b5,True
,55,,ON-TANG-0607160c,True
,55,,ON-TANG-f95d7fa2,True
,55,,ON-TANG-a4463e86,True
,55,,ON-TANG-9ad75477,True
,55,,ON-TANG-9d4db5be,True
,55,,ON-TANG-aab613af,True
,55,,ON-TANG-5256c373,True
,55,,ON-TANG-e31fc140,True
,53,,ON-TANG-9396f03d,True
,53,,ON-TANG-f4bf3277,True
,53,,ON-TANG-38081b48,True
,53,,ON-TANG-64a02106,True
,55,,ON-TANG-49c05238,True
,55,,ON-TANG-242d3b42,True
,55,,ON-TANG-073e1da5,True
,55,,ON-TANG-54342a70,True
,55,,ON-TANG-39232a2d,True
,55,,ON-TANG-8ffa0fa8,True
,55,,ON-TANG-0c9be41c,True
,55,,ON-TANG-2692600f,True
,55,,ON-TANG-07447c87,True
,55,,ON-TANG-377cc1b5,True
,53,,ON-TANG-203a12df,True
,53,,ON-TANG-0bf5e30c,True
,53,,ON-TANG-00437769,True
,53,,ON-TANG-65d841a0,True
,53,,ON-TANG-25f15731,True
,53,,ON-TANG-943a9a17,True
,53,,ON-TANG-b52d8410,True
,53,,ON-TANG-9e5d62fa,True
,53,,ON-TANG-b5ffb948,True
,53,,ON-TANG-01e90d97,True
,55,,ON-TANG-7aae4cb6,True
,55,,ON-TANG-56d59bdf,True
,55,,ON-TANG-3e7c33d8,True
,55,,ON-TANG-1fb03a73,True
,55,,ON-TANG-79d44aa7,True
,55,,ON-TANG-6340c6a2,True
,55,,ON-TANG-56ea0da3,True
,55,,ON-TANG-ea090384,True
,55,,ON-TANG-6cfc9667,True
,55,,ON-TANG-95508a48,True
,53,,ON-TANG-cc847791,True
,53,,ON-TANG-f78ed8fc,True
,53,,ON-TANG-34ad8c06,True
,53,,ON-TANG-562ad2bd,True
,53,,ON-TANG-444bd253,True
,53,,ON-TANG-03175f0f,True
,53,,ON-TANG-203d6940,True
,53,,ON-TANG-46008a26,True
,53,,ON-TANG-f9750c98,True
,53,,ON-TANG-c2914237,True
,111,,ON-TANG-07f656d3,False
,111,,ON-TANG-b8f5aaf9,False
,111,,ON-TANG-0b86ff89,False
,111,,ON-TANG-4eb56699,False
,111,,ON-TANG-f3d2ebbc,False
,182,,ON-TANG-ded22e5a,False
,98,,ON-TANG-3819d925,False
,98,,ON-TANG-cde22279,False
,53,,ON-TANG-1f23d9f3,True
,55,,ON-TANG-867b05f4,True
,55,,ON-TANG-c7937973,True
,55,,ON-TANG-810ccbc1,True
,55,,ON-TANG-2af0e78b,True
,55,,ON-TANG-9a371c3e,True
,55,,ON-TANG-3110b119,True
,55,,ON-TANG-039c1b60,True
,55,,ON-TANG-ab09ce27,True
,55,,ON-TANG-d93686d4,True
,55,,ON-TANG-e08b5240,True
,55,,ON-TANG-722be87f,True
,55,,ON-TANG-eb33fb73,True
,55,,ON-TANG-cdf2d57f,True
,55,,ON-TANG-89bce7cd,True
,55,,ON-TANG-cfc631a0,True
,183,,ON-TANG-739ecc28,False
,183,,ON-TANG-ac1e7c1b,False
,55,,ON-TANG-b0168863,True
,184,,ON-TANG-5c437232,False
,185,,ON-TANG-4de1269a,False
,185,,ON-TANG-dcec5f69,False
,185,,ON-TANG-5ed6ee88,False
,185,,ON-TANG-302ccebf,False
,186,,ON-TANG-f5bac8fb,False
,186,,ON-TANG-cd14c01b,False
,186,,ON-TANG-e553cf41,False
,186,,ON-TANG-87ff9970,False
,186,,ON-TANG-70145178,False
,186,,ON-TANG-c9395e4d,False
,9,,ON-TANG-05924ff7,True
,9,,ON-TANG-980685ca,True
,9,,ON-TANG-b3416c1e,True
,9,,ON-TANG-e5043c20,True
,9,,ON-TANG-0efa9e3d,True
,9,,ON-TANG-dae6a79a,True
,9,,ON-TANG-f7142135,True
,9,,ON-TANG-f3315ae5,True
,9,,ON-TANG-054accde,True
,9,,ON-TANG-76ba8b63,True
,5,,ON-TANG-e95991f5,False
,5,,ON-TANG-5ef427d5,False
,187,,ON-TANG-63aff95d,False
,187,,ON-TANG-f2000e96,False
,187,,ON-TANG-c99baf5a,False
,5,,ON-TANG-02eec60f,False
,5,,ON-TANG-da8c0b4e,False
,5,,ON-TANG-535d1f93,False
,5,,ON-TANG-e1741a61,False
,5,,ON-TANG-4c3dae77,False
,2,,QC-TANG-5ddcd162,True
,2,,QC-TANG-0d8c6ad2,True
,2,,QC-TANG-9290798b,True
,2,,QC-TANG-1ea96b2e,True
,2,,QC-TANG-7951552d,True
,2,,QC-TANG-08440494,True
,2,,QC-TANG-9381656e,True
,2,,QC-TANG-340357ab,True
,2,,QC-TANG-27eef1d5,True
,2,,QC-TANG-5cd1b942,True
,2,,QC-TANG-50ae6145,True
,2,,QC-TANG-4f675c6c,True
,2,,QC-TANG-4d73abd3,True
,2,,QC-TANG-1d95a329,True
,2,,QC-TANG-c099c00e,True
,2,,QC-TANG-b404ca87,True
,2,,QC-TANG-c99a1f56,True
,2,,QC-TANG-8a4d5f7d,True
,2,,QC-TANG-446be24a,True
,2,,QC-TANG-7e19912c,True
,2,,QC-TANG-e9d8f347,True
,2,,QC-TANG-ece99407,True
,2,,QC-TANG-f141791d,True
,2,,QC-TANG-7a6b3845,True
,2,,QC-TANG-3cba0842,True
,2,,QC-TANG-6e14a593,True
,2,,QC-TANG-c3c9d22f,True
,2,,QC-TANG-9b4621e9,True
,2,,QC-TANG-7bd030a8,True
,2,,QC-TANG-a502d15d,True
,2,,QC-TANG-1fde0082,True
,2,,QC-TANG-933704ba,True
,2,,QC-TANG-4f39ef00,True
,2,,QC-TANG-4c01a496,True
,2,,QC-TANG-33c2d364,True
,2,,QC-TANG-15065568,True
,2,,QC-TANG-c7a9b5c9,True
,2,,QC-TANG-51c51381,True
,2,,QC-TANG-ef0dba86,True
,2,,QC-TANG-5622d149,True
,188,,QC-TANG-4688c5e9,False
,188,,QC-TANG-97c4116b,False
,5,,ON-TANG-e58e4f59,False
,5,,ON-TANG-6e8146e3,False
,5,,ON-TANG-a1302df7,False
,5,,ON-TANG-ff12a235,False
,5,,ON-TANG-21fa3147,False
,5,,ON-TANG-aadabfff,False
,5,,ON-TANG-0a9b0d08,False
,5,,ON-TANG-79471a4d,False
,2,,QC-TANG-e5948de8,True
,2,,QC-TANG-13d7b86e,True
,2,,QC-TANG-d55e91e7,True
,2,,QC-TANG-cfe64fa3,True
,2,,QC-TANG-61d6a637,True
,2,,QC-TANG-a7e21c13,True
,2,,QC-TANG-17fcdcc2,True
,2,,QC-TANG-490653f0,True
,2,,QC-TANG-1c7e1833,True
,2,,QC-TANG-9977e3b0,True
,184,,ON-TANG-784f33e1,False
,184,,ON-TANG-ce649eb3,False
,31,,ON-TANG-b730f6bc,True
,31,,ON-TANG-72c1706e,True
,31,,ON-TANG-dbbe6945,True
,31,,ON-TANG-7bd2e251,True
,31,,ON-TANG-991f8a39,True
,31,,ON-TANG-2aa81702,True
,31,,ON-TANG-7abdbbc5,True
,31,,ON-TANG-2194de44,True
,2,,QC-TANG-4306f66a,True
,2,,QC-TANG-85d032e4,True
,2,,QC-TANG-ef6057bb,True
,2,,QC-TANG-949a9dad,True
,2,,QC-TANG-4ae67496,True
,2,,QC-TANG-656225d8,True
,2,,QC-TANG-ca638453,True
,2,,QC-TANG-643f4e4b,True
,2,,QC-TANG-d4108a36,True
,2,,QC-TANG-45fc6319,True
,5,,ON-TANG-c4cfe8d8,False
,5,,ON-TANG-2244a0dd,False
,5,,ON-TANG-f073b6fa,False
,5,,ON-TANG-66b092dc,False
,5,,ON-TANG-e6a58832,False
,54,,QC-TANG-bf53f04c,True
,5,,ON-TANG-38ce298c,False
,54,,QC-TANG-4be7942b,True
,4,,QC-TANG-6b05dc4d,True
,54,,QC-TANG-2beacd25,True
,54,,QC-TANG-8483fa56,True
,54,,QC-TANG-7bc4080f,True
,54,,QC-TANG-aa60cea6,True
,54,,QC-TANG-2dbb7045,True
,54,,QC-TANG-2644b4f9,True
,54,,QC-TANG-36dc25c5,True
,4,,QC-TANG-612b0ac7,True
,4,,QC-TANG-7df6babc,True
,54,,QC-TANG-ab36dafe,True
,4,,QC-TANG-6887e0c2,True
,2,,QC-TANG-491e1045,True
,4,,QC-TANG-5427c0d1,True
,4,,QC-TANG-4c52117b,True
,4,,QC-TANG-75f979ab,True
,4,,QC-TANG-65b36f15,True
,4,,QC-TANG-7e79ab57,True
,4,,QC-TANG-e2e3af48,True
,4,,QC-TANG-19e41bad,True
,4,,QC-TANG-b01c6b95,True
,189,,QC-TANG-487027d6,False
,54,,QC-TANG-5604677f,True
,4,,QC-TANG-992b3a6e,True
,54,,QC-TANG-261aa4b7,True
,4,,QC-TANG-bcf20564,True
,54,,QC-TANG-15b07384,True
,54,,QC-TANG-9b04301a,True
,54,,QC-TANG-e4209c07,True
,4,,QC-TANG-95cfe404,True
,54,,QC-TANG-c065d3f1,True
,54,,QC-TANG-3164254b,True
,54,,QC-TANG-7cdf105a,True
,54,,QC-TANG-a25378a5,True
,54,,QC-TANG-773882e0,True
,54,,QC-TANG-40980139,True
,54,,QC-TANG-05117eb5,True
,54,,QC-TANG-2e538d62,True
,54,,QC-TANG-1897bf80,True
,54,,QC-TANG-b9f4520e,True
,54,,QC-TANG-81eb5e8d,True
,54,,QC-TANG-2bd634a3,True
,189,,QC-TANG-66eaaec9,False
,4,,QC-TANG-c84954fe,True
,170,,QC-TANG-9a41df27,False
,170,,QC-TANG-bc16f6c0,False
,170,,QC-TANG-33a771f5,False
,170,,QC-TANG-5d23663b,False
,170,,QC-TANG-cf983363,False
,170,,QC-TANG-26ae6f46,False
,170,,QC-TANG-d21e20a3,False
,170,,QC-TANG-00da0a30,False
,54,,QC-TANG-62fcb88c,True
,54,,QC-TANG-b39ee0e7,True
,54,,QC-TANG-39491a01,True
,54,,QC-TANG-9b65b800,True
,54,,QC-TANG-2548252a,True
,54,,QC-TANG-e9cd7416,True
,54,,QC-TANG-48346556,True
,54,,QC-TANG-27886d88,True
,54,,QC-TANG-62f4620c,True
,54,,QC-TANG-ba5b8e7e,True
,31,,ON-TANG-69ff0a56,True
,31,,ON-TANG-9798c7cb,True
,31,,ON-TANG-ee116cff,True
,31,,ON-TANG-5e5574bc,True
,31,,ON-TANG-8e35c50a,True
,31,,ON-TANG-41f18a79,True
,31,,ON-TANG-a144c668,True
,31,,ON-TANG-5e031622,True
,31,,ON-TANG-1b0e6ba3,True
,31,,ON-TANG-b69752dc,True
,172,,ON-TANG-454363fc,False
,172,,ON-TANG-afab8acd,False
,172,,ON-TANG-df2f0df9,False
,172,,ON-TANG-08d034f0,False
,190,,ON-TANG-a1370161,False
,190,,ON-TANG-3b3b9590,False
,190,,ON-TANG-f0ea0f79,False
,31,,ON-TANG-c9a13930,True
,31,,ON-TANG-17f14013,True
,31,,ON-TANG-7e9a67cb,True
,31,,ON-TANG-4721687c,True
,31,,ON-TANG-d66341ab,True
,31,,ON-TANG-0d1ac9de,True
,31,,ON-TANG-fbdcadde,True
,31,,ON-TANG-f16c319f,True
,31,,ON-TANG-d4bd5fb7,True
,31,,ON-TANG-4c7bfea1,True
,54,,QC-TANG-388a6b8e,True
,191,,ON-TANG-ef3cd59a,False
,192,,QC-TANG-29d577b1,False
,192,,QC-TANG-1c903764,False
,66,,ON-TANG-ad21a008,False
,66,,ON-TANG-235b6e79,False
,191,,ON-TANG-574ed26e,False
,66,,ON-TANG-42e02b89,False
,66,,ON-TANG-4adb7d41,False
,66,,ON-TANG-0db92090,False
,31,,ON-TANG-6a666aa4,True
,31,,ON-TANG-17a0566f,True
,31,,ON-TANG-0ca2470c,True
,31,,ON-TANG-a52f6f78,True
,31,,ON-TANG-d105040a,True
,31,,ON-TANG-a0dd6357,True
,193,,ON-TANG-d617978f,False
,31,,ON-TANG-27cf5b82,True
,31,,ON-TANG-0d87c3fe,True
,31,,ON-TANG-587779ce,True
,31,,ON-TANG-abee3fc4,True
,31,,ON-TANG-94c5eab5,True
,31,,ON-TANG-eac15156,True
,31,,ON-TANG-55a590da,True
,31,,ON-TANG-6add2919,True
,31,,ON-TANG-55cfc309,True
,31,,ON-TANG-3b1598bd,True
,31,,ON-TANG-1aca67fd,True
,31,,ON-TANG-0ec2c570,True
,31,,ON-TANG-cc67dca5,True
,66,,ON-TANG-087d57e7,False
,66,,ON-TANG-e6f1b38a,False
,66,,ON-TANG-64dc3f79,False
,191,,ON-TANG-6441f57a,False
,66,,ON-TANG-14fb927f,False
,66,,ON-TANG-9bd4add2,False
,66,,ON-TANG-ed697bd3,False
,191,,ON-TANG-9787898a,False
,66,,ON-TANG-d0cad553,False
,191,,ON-TANG-73595ab7,False
,191,,ON-TANG-3507c860,False
,191,,ON-TANG-a0a53401,False
,191,,ON-TANG-b6f6d1be,False
,121,,ON-TANG-f39e5c64,False
,121,,ON-TANG-6d1adb4a,False
,191,,ON-TANG-15c94655,False
,121,,ON-TANG-cfe319c6,False
,191,,ON-TANG-5a295466,False
,121,,ON-TANG-2c67350c,False
,191,,ON-TANG-c7a11802,False
,31,,ON-TANG-ea1aff1d,True
,31,,ON-TANG-11d82af3,True
,31,,ON-TANG-314e29e4,True
,31,,ON-TANG-fc21ad1c,True
,31,,ON-TANG-c277ad81,True
,31,,ON-TANG-91d05a1f,True
,31,,ON-TANG-da567ee9,True
,31,,ON-TANG-70138815,True
,31,,ON-TANG-72fa2437,True
,31,,ON-TANG-7d76ec90,True
,66,,ON-TANG-b82aefed,False
,66,,ON-TANG-28d44016,False
,121,,ON-TANG-fc3badb1,False
,121,,ON-TANG-452fe137,False
,66,,ON-TANG-1d5aeb20,False
,66,,ON-TANG-f9e25b13,False
,121,,ON-TANG-7f7ca8e9,False
,121,,ON-TANG-a5826a3c,False
,66,,ON-TANG-1bf4c7cc,False
,121,,ON-TANG-321b7b18,False
,194,,ON-TANG-d54851de,False
,194,,ON-TANG-ba24b6c3,False
,194,,ON-TANG-ec93ba2d,False
,98,,ON-TANG-2b5dd369,False
,98,,ON-TANG-28e01875,False
,99,,ON-TANG-e3fd1dfa,False
,99,,ON-TANG-42564222,False
,99,,ON-TANG-13fd4793,False
,99,,ON-TANG-a485d711,False
,8,,ON-TANG-8c76f1be,True
,8,,ON-TANG-a3adfda5,True
,8,,ON-TANG-453da99f,True
,8,,ON-TANG-d33f4fe2,True
,195,,SK-TANG-8814da30,False
,24,,ON-TANG-15051d70,True
,24,,ON-TANG-d3d24d0b,True
,24,,ON-TANG-3b43a9ec,True
,24,,ON-TANG-58336e0b,True
,49,,ON-TANG-cfbb3fb4,False
,49,,ON-TANG-29bcba51,False
,49,,ON-TANG-91de0cfe,False
,49,,ON-TANG-51e0c4bc,False
,49,,ON-TANG-e83fd9b1,False
,49,,ON-TANG-60787877,False
,194,,ON-TANG-41c8cf97,False
,194,,ON-TANG-61e207ab,False
,196,,ON-TANG-c34962f2,False
,196,,ON-TANG-4549d642,False
,196,,ON-TANG-fd32ae87,False
,197,,ON-TANG-23092232,False
,71,,ON-TANG-a3ec93dc,False
,71,,ON-TANG-cd9ecb28,False
,71,,ON-TANG-a4c2fabb,False
,71,,ON-TANG-ba9675cb,False
,49,,ON-TANG-5da49d38,False
,49,,ON-TANG-1f0b8ad2,False
,49,,ON-TANG-1d400193,False
,132,,ON-TANG-604f0a7e,True
,132,,ON-TANG-02048c2f,True
,132,,ON-TANG-959161bb,True
,132,,ON-TANG-c29577bb,True
,132,,ON-TANG-a47ad038,True
,198,,ON-TANG-8eef44ec,False
,199,,ON-TANG-0b8fd9e9,False
,195,,SK-TANG-99b703b8,False
,195,,SK-TANG-affa7960,False
,195,,SK-TANG-15a2a425,False
,195,,SK-TANG-1dd81c5d,False
,195,,SK-TANG-3be910cf,False
,195,,SK-TANG-55212be4,False
,195,,SK-TANG-74ad570a,False
,195,,SK-TANG-ae5d8ea2,False
,195,,SK-TANG-a2bbb8e2,False
,195,,SK-TANG-10cd0a57,False
,71,,ON-TANG-98d86be3,False
,97,,ON-TANG-f173d383,False
,97,,ON-TANG-2f4aa2e6,False
,71,,ON-TANG-b851f442,False
,71,,ON-TANG-532c6398,False
,62,,ON-TANG-e1c26fc9,False
,131,,ON-TANG-1c7a55bd,False
,131,,ON-TANG-74e3ff99,False
,131,,ON-TANG-a53c2df8,False
,131,,ON-TANG-8f39c91c,False
,195,,SK-TANG-b4789620,False
,195,,SK-TANG-50178f4b,False
,195,,SK-TANG-779af6ed,False
,195,,SK-TANG-b9157f5c,False
,195,,SK-TANG-c35e2388,False
,200,,SK-TANG-7933788f,False
,200,,SK-TANG-c6355e78,False
,83,,MB-TANG-88699fd3,False
,83,,MB-TANG-0f442e06,False
,123,,SK-TANG-ca36201a,False
,201,,AB-TANG-e75cec1c,False
,201,,AB-TANG-ed6a7129,False
,35,,BC-TANG-4e1634dd,False
,35,,BC-TANG-f6e5c1b2,False
,202,,BC-TANG-7cee6ecd,False
,35,,BC-TANG-9c2c1be1,False
,35,,BC-TANG-0f41ba65,False
,124,,SK-TANG-5418d64f,False
,203,,SK-TANG-6edbd4aa,False
,204,,SK-TANG-3bc73664,False
,205,,SK-TANG-6615a8b1,False
,205,,SK-TANG-db43ffa2,False
,205,,SK-TANG-263a1b5a,False
,206,,SK-TANG-eeb65163,False
,202,,BC-TANG-2c944529,False
,202,,BC-TANG-faaa4e37,False
,202,,BC-TANG-fc627edc,False
,202,,BC-TANG-8353b025,False
,61,,BC-TANG-905ff33b,False
,61,,BC-TANG-3642d2ac,False
,61,,BC-TANG-e2acdf2e,False
,107,,BC-TANG-0d66aab7,False
,61,,BC-TANG-d6a85b88,False
,107,,BC-TANG-854b949b,False
,107,,BC-TANG-014f2cda,False
,133,,BC-TANG-13567a77,True
,133,,BC-TANG-a6ec4743,True
,133,,BC-TANG-72efa111,True
,133,,BC-TANG-418f6b26,True
,105,,BC-TANG-98fb1fa1,True
,207,,BC-TANG-42811c8b,False
,207,,BC-TANG-641df88a,False
,92,,BC-TANG-70391e5f,False
,92,,BC-TANG-fb787d80,False
,201,,AB-TANG-1c0b3d7b,False
,201,,AB-TANG-dead0255,False
,208,,BC-TANG-cdf5668e,False
,208,,BC-TANG-6b757f16,False
,208,,BC-TANG-d7c32f28,False
,208,,AB-TANG-c1f732d7,False
,139,,BC-TANG-ea5c9c7c,True
,139,,BC-TANG-d6449ec7,True
,139,,BC-TANG-dc5d7015,True
,139,,BC-TANG-bba5cf40,True
,209,,BC-TANG-d58e1939,False
,209,,BC-TANG-60fc72ec,False
,209,,BC-TANG-3e903c53,False
,57,,BC-TANG-61d949d2,False
,118,,BC-TANG-ac04845f,True
,57,,BC-TANG-3e2fd2f0,False
,118,,BC-TANG-c09668f0,True
,210,,BC-TANG-2cc09be2,False
,210,,BC-TANG-de727b7b,False
,211,,BC-TANG-cecef6e0,False
,139,,BC-TANG-a2d799ba,True
,139,,BC-TANG-eb01cf45,True
,135,,BC-TANG-f6cefa35,True
,139,,BC-TANG-a9c1aa0d,True
,139,,BC-TANG-bdab5629,True
,135,,BC-TANG-e5295c1e,True
,135,,BC-TANG-aeaa776c,True
,135,,BC-TANG-a51ca809,True
,135,,BC-TANG-f96730b0,True
,135,,BC-TANG-6ae4ae73,True
,135,,BC-TANG-98afda14,True
,135,,BC-TANG-d1f4d736,True
,135,,BC-TANG-472d32ed,True
,135,,BC-TANG-63789aa5,True
,135,,BC-TANG-18e5dced,True
,135,,BC-TANG-288c4c98,True
,135,,BC-TANG-be1aad65,True
,135,,BC-TANG-2c6afb2a,True
,135,,BC-TANG-439a5c0b,True
,135,,BC-TANG-f009bce8,True
,31,,ON-TANG-eb138573,True
,31,,ON-TANG-d8e468d3,True
,31,,ON-TANG-25372715,True
,31,,ON-TANG-979f2d23,True
,31,,ON-TANG-1b108fc9,True
,31,,ON-TANG-be741d64,True
,31,,ON-TANG-8feb7f60,True
,31,,ON-TANG-fe60dbf6,True
,31,,ON-TANG-7d958843,True
,31,,ON-TANG-80b4a4eb,True
,121,,ON-TANG-2ba57d0a,False
,121,,ON-TANG-c7f3e9ca,False
,121,,ON-TANG-d772c4d5,False
,121,,ON-TANG-8a976c48,False
,121,,ON-TANG-9d9ebb7e,False
,121,,ON-TANG-d8adad34,False
,121,,ON-TANG-35c45e98,False
,121,,ON-TANG-d0757b04,False
,121,,ON-TANG-7b40848b,False
,121,,ON-TANG-0561d511,False
,121,,ON-TANG-82db2e6c,False
,121,,ON-TANG-6b9fbebb,False
,121,,ON-TANG-aa7927fe,False
,121,,ON-TANG-eb633666,False
,121,,ON-TANG-a93a1367,False
,121,,ON-TANG-2df6b9e8,False
,121,,ON-TANG-8ae4c21d,False
,121,,ON-TANG-015069d3,False
,121,,ON-TANG-e9e43fe6,False
,121,,ON-TANG-b41a310a,False
,31,,ON-TANG-65f3cd63,True
,31,,ON-TANG-8957b360,True
,31,,ON-TANG-3dfd70e0,True
,31,,ON-TANG-20352334,True
,31,,ON-TANG-950c7e02,True
,31,,ON-TANG-afb90d08,True
,31,,ON-TANG-a109774c,True
,121,,ON-TANG-6e997fb4,False
,121,,ON-TANG-83d514db,False
,212,,QC-TANG-cd0e7565,False
,212,,QC-TANG-6105c870,False
,212,,QC-TANG-53402567,False
,212,,QC-TANG-4f98bba6,False
,212,,QC-TANG-b9724b78,False
,212,,QC-TANG-41f9d3d1,False
,212,,QC-TANG-9f84f066,False
,213,,QC-TANG-80a6d5e7,False
,77,,QC-TANG-ab76a8db,True
,77,,QC-TANG-698afd19,True
,77,,QC-TANG-f6ca05c1,True
,77,,QC-TANG-60c17716,True
,77,,QC-TANG-4014ebd0,True
