row_id,main_id,name,year,scenario,category,source_id,geometry
CC-f021107e-2041_2070-ssp126-1,NL-MAIN-f021107e,Point Rousse,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-56.124447 49.96142)
CC-615ebdb4-2041_2070-ssp126-1,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-69.1 51.14)
CC-470b504b-2041_2070-ssp126-1,ON-MAIN-470b504b,Ottawa Plant,2041_2070,ssp126,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-75.562391 45.298042)
CC-4e0734b5-2041_2070-ssp126-1,ON-MAIN-4e0734b5,Fox Complex,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.340814 48.534362)
CC-237d67c1-2041_2070-ssp126-1,QC-MAIN-237d67c1,Lac Rainy Graphite,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.07597 52.60511)
CC-c7247100-2041_2070-ssp126-1,BC-MAIN-c7247100,Driftwood Creek,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-116.575 50.904)
CC-752fbcae-2041_2070-ssp126-1,YT-MAIN-752fbcae,Minto,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-137.23858 62.618875)
CC-8e62bfbc-2041_2070-ssp126-1,NU-MAIN-8e62bfbc,High Lake,2041_2070,ssp126,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-110.8436 67.37556)
CC-1ef8af2c-2041_2070-ssp126-1,NU-MAIN-1ef8af2c,Izok Lake,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-112.79889 65.63056)
CC-eb73fd68-2041_2070-ssp126-1,QC-MAIN-eb73fd68,Nemaska lithium conversion facility,2041_2070,ssp126,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-72.433334 46.333332)
CC-9d41d417-2041_2070-ssp126-1,QC-MAIN-9d41d417,Whabouchi,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-75.85333 51.67972)
CC-2bb07cd3-2041_2070-ssp126-1,ON-MAIN-2bb07cd3,River Valley,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.27606 46.70591)
CC-aa76f6f2-2041_2070-ssp126-1,BC-MAIN-aa76f6f2,New Afton,2041_2070,ssp126,"BSk - Arid, steppe, cold",https://doi.org/10.1038/s41597-023-02549-6,POINT (-120.514 50.661)
CC-0aadf28f-2041_2070-ssp126-1,ON-MAIN-0aadf28f,Rainy River,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-94.012 48.833)
CC-1c674cd0-2041_2070-ssp126-1,ON-MAIN-1c674cd0,Borden,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-83.260981 47.871883)
CC-857b7b89-2041_2070-ssp126-1,BC-MAIN-857b7b89,Brucejack,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-130.21783 56.47554)
CC-c720b195-2041_2070-ssp126-1,BC-MAIN-c720b195,GJ,2041_2070,ssp126,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-130.25 57.63)
CC-8629a493-2041_2070-ssp126-1,ON-MAIN-8629a493,Hollinger,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.31314 48.4733)
CC-538513cd-2041_2070-ssp126-1,ON-MAIN-538513cd,Hoyle Pond,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.1083 48.5519)
CC-fefeaee4-2041_2070-ssp126-1,ON-MAIN-fefeaee4,Musselwhite,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-90.3636 52.6127)
CC-3b3e5365-2041_2070-ssp126-1,ON-MAIN-3b3e5365,Porcupine,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.242719 48.463511)
CC-8eb8be0d-2041_2070-ssp126-1,BC-MAIN-8eb8be0d,Red Chris,2041_2070,ssp126,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-129.78333 57.7)
CC-6dc537e6-2041_2070-ssp126-1,QC-MAIN-6dc537e6,Éléonore,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-76.08667 52.69889)
CC-b4655afb-2041_2070-ssp126-1,BC-MAIN-b4655afb,Galore Creek,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-131.45 57.13)
CC-3012889c-2041_2070-ssp126-1,SK-MAIN-3012889c,Rook I,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-108.9925 57.59144)
CC-1910d1c3-2041_2070-ssp126-1,YT-MAIN-1910d1c3,Nickel Shaw,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-139.53333 61.46667)
CC-288718a6-2041_2070-ssp126-1,QC-MAIN-288718a6,Crevier,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-72.7644 49.46003)
CC-f58cc895-2041_2070-ssp126-1,NB-MAIN-f58cc895,Sisson,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.045 46.365)
CC-8b86d975-2041_2070-ssp126-1,ON-MAIN-8b86d975,Bissett Creek,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-78.05992 46.11814)
CC-6fbdcf4c-2041_2070-ssp126-1,BC-MAIN-6fbdcf4c,North Island,2041_2070,ssp126,"Cfb - Temperate, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-127.85639 50.67556)
CC-265a57f6-2041_2070-ssp126-1,BC-MAIN-265a57f6,Kwanika,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-125.271268 55.415303)
CC-b3681e03-2041_2070-ssp126-1,NT-MAIN-b3681e03,Prairie Creek,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-124.79938 61.55713)
CC-d6748d40-2041_2070-ssp126-1,QC-MAIN-d6748d40,Matawinie,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.9212 46.61728)
CC-69bb36c1-2041_2070-ssp126-1,QC-MAIN-69bb36c1,Caber Complex,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.936644 49.773163)
CC-60ba74c4-2041_2070-ssp126-1,SK-MAIN-60ba74c4,McClean Lake,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.8361 58.3472)
CC-b99d4cb2-2041_2070-ssp126-1,NT-MAIN-b99d4cb2,Pine Point,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-114.38652 60.87216)
CC-a498ddc6-2041_2070-ssp126-1,NL-MAIN-a498ddc6,Michelin,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-59.984 54.584)
CC-bfbcd72e-2041_2070-ssp126-1,ON-MAIN-bfbcd72e,Bell Creek,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.178 48.553)
CC-f3e6ff08-2041_2070-ssp126-1,ON-MAIN-f3e6ff08,Timmins West,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.549826 48.383275)
CC-3aa117d8-2041_2070-ssp126-1,QC-MAIN-3aa117d8,Alma,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.6897 48.5847)
CC-c1c7eb99-2041_2070-ssp126-1,QC-MAIN-c1c7eb99,Arvida,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.165521 48.430174)
CC-01c1e81f-2041_2070-ssp126-1,QC-MAIN-01c1e81f,Grande-Baie,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-70.9258 48.3058)
CC-eb47f7c7-2041_2070-ssp126-1,BC-MAIN-eb47f7c7,Kitimat,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-128.6954 53.9976)
CC-c0e3a48b-2041_2070-ssp126-1,QC-MAIN-c0e3a48b,Laterrière,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.1287 48.3013)
CC-92628f16-2041_2070-ssp126-1,QC-MAIN-92628f16,Vaudreuil,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.157919 48.428476)
CC-8d6616b4-2041_2070-ssp126-1,QC-MAIN-8d6616b4,Alouette,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.4429 50.1571)
CC-0ec39ce0-2041_2070-ssp126-1,NT-MAIN-0ec39ce0,Diavik,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-110.272 64.495)
CC-e82266c5-2041_2070-ssp126-1,QC-MAIN-e82266c5,Lac Tio,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-63.416 50.5541)
CC-11c40b1f-2041_2070-ssp126-1,QC-MAIN-11c40b1f,Lithium Demonstration Plant,2041_2070,ssp126,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.139626 46.043727)
CC-3e146840-2041_2070-ssp126-1,QC-MAIN-3e146840,Rio Tinto Iron and Titanium,2041_2070,ssp126,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.138424 46.045907)
CC-7b3b4c8b-2041_2070-ssp126-1,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,2041_2070,ssp126,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.139626 46.043727)
CC-eda110b0-2041_2070-ssp126-1,ON-MAIN-eda110b0,Georgia Lake,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-88.00298 49.45236)
CC-73ce66b5-2041_2070-ssp126-1,YT-MAIN-73ce66b5,Klaza,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-137.3175 62.14117)
CC-116ae608-2041_2070-ssp126-1,BC-MAIN-116ae608,Revel Ridge,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-118.121 51.287)
CC-dca9cce7-2041_2070-ssp126-1,ON-MAIN-dca9cce7,Ottawa,2041_2070,ssp126,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-75.69922 45.431332)
CC-d5c9124e-2041_2070-ssp126-1,SK-MAIN-d5c9124e,Rare Earth Processing Facility,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-106.62737 52.1400327)
CC-c4fb59c2-2041_2070-ssp126-1,QC-MAIN-c4fb59c2,Moblan,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.91215 50.73176)
CC-1186a6d0-2041_2070-ssp126-1,QC-MAIN-1186a6d0,Authier,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-78.19557 48.36207)
CC-dc1a16f9-2041_2070-ssp126-1,QC-MAIN-dc1a16f9,North American Lithium,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.80934 48.4115)
CC-b7591127-2041_2070-ssp126-1,BC-MAIN-b7591127,Iskut,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-131.0925 56.66667)
CC-4959ea63-2041_2070-ssp126-1,BC-MAIN-4959ea63,KSM,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-130.33556 56.46666)
CC-03a159d7-2041_2070-ssp126-1,YT-MAIN-03a159d7,Selwyn,2041_2070,ssp126,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-129.20011 62.45542)
CC-d3a4aba9-2041_2070-ssp126-1,AB-MAIN-d3a4aba9,The Cobalt Refinery Company Inc.,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-113.19011 53.719929)
CC-f4fc3276-2041_2070-ssp126-1,ON-MAIN-f4fc3276,Sugar Zone,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-85.00401 48.80496)
CC-915d9faa-2041_2070-ssp126-1,MB-MAIN-915d9faa,Tanco,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-95.4502 50.4291)
CC-b1fe389a-2041_2070-ssp126-1,BC-MAIN-b1fe389a,Eskay Creek,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-130.43 56.653)
CC-1d2f31f9-2041_2070-ssp126-1,QC-MAIN-1d2f31f9,Kwyjibo,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-65.26564 51.04975)
CC-bb23d8a6-2041_2070-ssp126-1,NL-MAIN-bb23d8a6,Great Burnt Lake,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-56.1344 48.3758)
CC-22ce14be-2041_2070-ssp126-1,SK-MAIN-22ce14be,Santoy,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.414571 55.66778)
CC-29afbdb5-2041_2070-ssp126-1,SK-MAIN-29afbdb5,Seabee,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.622257 55.683772)
CC-c9c77a59-2041_2070-ssp126-1,NS-MAIN-c9c77a59,Moose River Consolidated,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-62.94292 44.98243)
CC-020a683c-2041_2070-ssp126-1,ON-MAIN-020a683c,Hamilton Works,2041_2070,ssp126,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.819 43.275)
CC-b2e5c9bb-2041_2070-ssp126-1,ON-MAIN-b2e5c9bb,Lake Erie Works,2041_2070,ssp126,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.0937 42.8001)
CC-3032c251-2041_2070-ssp126-1,QC-MAIN-3032c251,Renard,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-72.190579 52.813913)
CC-b5937543-2041_2070-ssp126-1,QC-MAIN-b5937543,Blackrock,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.062113 49.800453)
CC-64595b02-2041_2070-ssp126-1,QC-MAIN-64595b02,Blackrock Pyrometallurgical Facility,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-70.854841 48.399648)
CC-a505d25d-2041_2070-ssp126-1,BC-MAIN-a505d25d,Ootsa,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-127.08333 53.63333)
CC-c5d1b42d-2041_2070-ssp126-1,BC-MAIN-c5d1b42d,Berg,2041_2070,ssp126,"ET - Polar, tundra",https://doi.org/10.1038/s41597-023-02549-6,POINT (-127.431 53.802)
CC-6a26086e-2041_2070-ssp126-1,QC-MAIN-6a26086e,Sorel Forge,2041_2070,ssp126,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.124998 46.045865)
CC-b64bae7a-2041_2070-ssp126-1,NL-MAIN-b64bae7a,Scully,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.912573 52.907129)
CC-18695c6d-2041_2070-ssp126-1,NL-MAIN-18695c6d,Scully Mine - Manganese project,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.91222 52.91806)
CC-1aa10efa-2041_2070-ssp126-1,ON-MAIN-1aa10efa,Kenbridge,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-93.6347 49.48357)
CC-23f67ea8-2041_2070-ssp126-1,BC-MAIN-23f67ea8,Aley,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-123.77829 56.4471)
CC-6b4800fe-2041_2070-ssp126-1,BC-MAIN-6b4800fe,Gibraltar,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-122.28716 52.528495)
CC-18bed6d7-2041_2070-ssp126-1,BC-MAIN-18bed6d7,Yellowhead,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-119.817 51.52)
CC-e09881ff-2041_2070-ssp126-1,NL-MAIN-e09881ff,DSO (3 and 4),2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.081916 54.890828)
CC-b8c826a2-2041_2070-ssp126-1,QC-MAIN-b8c826a2,DSO (Goodwood),2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.34778 55.09939)
CC-bf503b6b-2041_2070-ssp126-1,BC-MAIN-bf503b6b,Highland Valley,2041_2070,ssp126,"BSk - Arid, steppe, cold",https://doi.org/10.1038/s41597-023-02549-6,POINT (-121.0483 50.4855)
CC-193ddddb-2041_2070-ssp126-1,BC-MAIN-193ddddb,Schaft Creek,2041_2070,ssp126,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-131 57.36667)
CC-3bb6b7cd-2041_2070-ssp126-1,BC-MAIN-3bb6b7cd,Trail,2041_2070,ssp126,"Dsa - Cold, dry summer, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-117.7137 49.0999)
CC-2587e541-2041_2070-ssp126-1,QC-MAIN-2587e541,Strange Lake,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-64.2 56.35)
CC-23155c25-2041_2070-ssp126-1,BC-MAIN-23155c25,Myra Falls,2041_2070,ssp126,"Cfb - Temperate, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-125.59 49.57)
CC-68c87980-2041_2070-ssp126-1,YT-MAIN-68c87980,Freegold Mountain,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-137.2 62.3)
CC-b2148882-2041_2070-ssp126-1,QC-MAIN-b2148882,Troilus,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.46 51.01)
CC-4a6187a4-2041_2070-ssp126-1,ON-MAIN-4a6187a4,RapidSX Demonstration Plant,2041_2070,ssp126,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-76.5 44.233334)
CC-9dd2b7f8-2041_2070-ssp126-1,SK-MAIN-9dd2b7f8,Horseshoe-Raven,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.73639 58.15333)
CC-387b06fe-2041_2070-ssp126-1,ON-MAIN-387b06fe,Welland Mill,2041_2070,ssp126,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.235065 42.998265)
CC-de2f9639-2041_2070-ssp126-1,ON-MAIN-de2f9639,Clarabelle,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.056782 46.495822)
CC-6e9b2449-2041_2070-ssp126-1,ON-MAIN-6e9b2449,Coleman,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.3397 46.6771)
CC-f080c409-2041_2070-ssp126-1,ON-MAIN-f080c409,Copper Cliff Complex,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.068205 46.491445)
CC-63b394c3-2041_2070-ssp126-1,ON-MAIN-63b394c3,Copper Cliff Complex,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.0569 46.4801)
CC-52224e1e-2041_2070-ssp126-1,ON-MAIN-52224e1e,Creighton,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.1861 46.474)
CC-48fe2205-2041_2070-ssp126-1,ON-MAIN-48fe2205,Garson,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.857 46.568)
CC-2e13aaa0-2041_2070-ssp126-1,ON-MAIN-2e13aaa0,Port Colborne,2041_2070,ssp126,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.24 42.883)
CC-e0a6250e-2041_2070-ssp126-1,MB-MAIN-e0a6250e,Thompson (T-1 and T-3),2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-97.8444 55.7152)
CC-28f3f0fc-2041_2070-ssp126-1,ON-MAIN-28f3f0fc,Totten,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.454839 46.381174)
CC-d9036091-2041_2070-ssp126-1,NL-MAIN-d9036091,Long Harbour,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-53.811792 47.410938)
CC-2d8801d6-2041_2070-ssp126-1,NL-MAIN-2d8801d6,Voisey’s Bay,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-62.090855 56.331659)
CC-860bbbfc-2041_2070-ssp126-1,QC-MAIN-860bbbfc,Lac Doré Vanadium,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.95682 49.84573)
CC-e05ed9fe-2041_2070-ssp126-1,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-135.8456 64.0322)
CC-d59f82aa-2041_2070-ssp126-1,QC-MAIN-d59f82aa,Sirmac,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-75.47624 50.62225)
CC-b1b28b01-2041_2070-ssp126-1,NT-MAIN-b1b28b01,Nechalacho - T-Zone & Tardiff Zone,2041_2070,ssp126,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-112.59972 62.11806)
CC-63f096a6-2041_2070-ssp126-1,AB-MAIN-63f096a6,Rainbow Lake,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-119.30174 58.50664)
CC-be473617-2041_2070-ssp126-1,QC-MAIN-be473617,Mont Sorcier,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.127578 49.918163)
CC-3c468faa-2041_2070-ssp126-1,ON-MAIN-3c468faa,Superior Lake,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-87.38361 48.9775)
CC-cb85213a-2041_2070-ssp126-1,ON-MAIN-cb85213a,Eagle River,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-85.4619 47.9861)
CC-9de9bb0d-2041_2070-ssp126-1,QC-MAIN-9de9bb0d,Kiena,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.91 48.12)
CC-c5fefb01-2041_2070-ssp126-1,ON-MAIN-c5fefb01,Mishi,2041_2070,ssp126,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-85.4525 48.11028)
