wpda_id,NAME,DESIG,OWN_TYPE,MANG_AUTH,STATUS_YR,longitude,latitude
QC-WPDA-0e0411ef,04351R009 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.92948256666664,47.764271666000056
QC-WPDA-2f6fdc23,04351R010 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.7517516333333,47.78438229966674
QC-WPDA-ef9d29ab,04351R012 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-75.26129816599996,47.80405876566672
QC-WPDA-a1867370,04351R013 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.7360034663333,47.82637496600004
QC-WPDA-759c69a1,04351R040 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.69648503299997,48.11379673233338
QC-WPDA-3eed392f,04351R068 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.05207333333331,48.40867949933338
QC-WPDA-ab619a12,04352R010 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.88774326699996,47.265216399666734
QC-WPDA-1dc69bd2,04352R025 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.9177988333333,47.290973332333394
QC-WPDA-ba125e48,04352R027 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.4326234333333,47.432986565666695
QC-WPDA-c87bb8d4,04352R040 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.36673329999996,47.41850039933339
QC-WPDA-23919f89,04352R048 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.9094036673333,47.32072229900005
QC-WPDA-c717fab8,04151R072 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-72.56875176666661,46.9484933653334
QC-WPDA-23b15db1,04151R088 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-72.98601119966662,46.64258329900006
QC-WPDA-5237c367,04151R902 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-72.60244369999995,46.94974569900006
QC-WPDA-c99128e4,06251R033 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.3185704663333,46.48548613233339
QC-WPDA-12de531a,06252R041 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.66803209933329,46.956170965666715
QC-WPDA-e699c355,09351R024 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-68.14474559966663,49.43449666566672
QC-WPDA-a88a3cfa,09351R065 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-68.76744419132666,50.0262743750341
QC-WPDA-acf28b0a,08351R095 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-78.35392759799997,47.604445199333384
QC-WPDA-31c56ddf,08351R070 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.77355796019576,47.889760528624194
QC-WPDA-719d071d,04251R055 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.35810243333329,48.18604043233337
QC-WPDA-6257ea87,09751R085 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.74976213399998,48.567756132000056
QC-WPDA-93242f95,09351R055 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.63965240099998,50.67404409900006
QC-WPDA-bd5cdd1a,02452R075 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-70.19496983333332,50.81704679900006
QC-WPDA-407d1054,08351R122 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.49242809999997,47.90714196566673
QC-WPDA-23c1d71b,04352R077 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.7205652673333,47.35995819866673
QC-WPDA-6cc58daf,04352R085 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.76958649608399,47.270293519007026
QC-WPDA-29365718,04352R512 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.65927209966662,47.33993373233339
QC-WPDA-955927eb,04352R513 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.62352336699996,47.29840643233336
QC-WPDA-21495e96,04352R514 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.30351403299996,47.61067406566671
QC-WPDA-6aa2a72e,04352R521 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.94604743333328,47.30281616566673
QC-WPDA-bf62b637,04352R714 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.06168119999997,47.57060499900005
QC-WPDA-afbc44c6,04352R726 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.30603656633329,47.65512606566673
QC-WPDA-902abb35,04352R745 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.56998500033329,47.68717673233338
QC-WPDA-b6a9c716,04352R751 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.88635083433331,47.5876344993334
QC-WPDA-bd44f9e2,04352R758 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.99619186699995,47.710573832000044
QC-WPDA-8b8f2255,04352R759 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.10243133333329,47.613254265666725
QC-WPDA-5b875346,04352R991 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-72.87068903266663,47.261919698333394
QC-WPDA-d1260b8d,04352R995 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.9724199333333,47.72630739933337
QC-WPDA-282eeb3e,06251R005 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.95823449999995,46.23786779900007
QC-WPDA-748b0c19,07351R055 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.28650876699997,46.219192032000045
QC-WPDA-6842835e,07351R033 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.59079473399997,46.61416696566674
QC-WPDA-4ef7d5ab,06451R027 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.83085939933329,47.424804532333404
QC-WPDA-4cfbb6d2,03351R006 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-70.97827510033329,47.534585465333386
QC-WPDA-e2288c9a,04352R744 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.35506603333329,47.68319059933341
QC-WPDA-98ee7f0d,04151R104 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.44871149966663,47.083741532666714
QC-WPDA-7b8a38d0,07351R038 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.45422430033328,46.70459459900006
QC-WPDA-a4ff1add,07451R082 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-75.96900633233328,47.474852732000045
QC-WPDA-baf84759,09751R119 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.98945207966663,48.93785555100007
QC-WPDA-1d1b1b68,08351R117 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.14242413299996,48.03144793233338
QC-WPDA-9fd3704c,09751R123 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-70.06665293333327,48.420100599000065
QC-WPDA-1d56c51c,02251R011 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-72.95161146666662,48.38141283233339
QC-WPDA-e20290eb,06451R066 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.7822317333333,47.215095599000044
QC-WPDA-2d7c1051,07451R109 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-75.87406460033328,47.89269673300006
QC-WPDA-3e89cac7,08152R011 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-78.91924719499997,47.22158456600007
QC-WPDA-6c9ffb4d,06251R006 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.9440376003333,46.235362732666715
QC-WPDA-136c763c,06251R053 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.61203273366662,46.73656159866672
QC-WPDA-903a37f6,06252R034 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.0281797003333,47.19827916566673
QC-WPDA-b9b51430,06252R043 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.81615066633327,47.05732439966672
QC-WPDA-5aad2ade,06252R044 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.81837789966663,47.076932432333386
QC-WPDA-32de5663,06451R021 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.75962663333328,47.5681877996667
QC-WPDA-dab10d49,06451R024 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.77923823299997,47.41855879866672
QC-WPDA-1b0cbe39,06451R025 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.69357985466664,47.44646926100006
QC-WPDA-2988e743,06451R026 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.67677739999996,47.44961753166672
QC-WPDA-076c46b6,06451R045 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.80192329999997,47.34573246566673
QC-WPDA-2d5ed8c1,06451R080 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-75.12195946633328,46.867630132000045
QC-WPDA-2ad84ed7,06451R082 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-75.10237533366661,46.92266959966671
QC-WPDA-2d6909fb,06451R176 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.94914143399996,47.04928746600005
QC-WPDA-e9a13c85,06451R197 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-74.71749426666663,47.726481998666735
QC-WPDA-57529f89,06452R043 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-75.1405455663333,46.44508019900004
QC-WPDA-e4f70b2e,07151R007 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.59850573366664,46.066242832333366
QC-WPDA-44fb0923,07151R022 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-77.59993346199997,46.17959765533338
QC-WPDA-53489880,07151R023 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-77.53034886633328,46.153109865333384
QC-WPDA-4479503f,09751R058 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.39803280033328,48.46994256566671
QC-WPDA-266a2889,07451R044 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.32118703366665,47.77708896600005
QC-WPDA-f624e3bf,09751R092 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.59860416733329,48.62256449933339
QC-WPDA-34113738,07451R004 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.13173766666664,47.78040319900007
QC-WPDA-7763f567,09751R095 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.47123480033329,48.683460399333384
QC-WPDA-e4d92587,04151R016 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.60760034205572,46.65877547068682
QC-WPDA-16cde365,02651R018 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-75.15231086666662,48.80522426533338
QC-WPDA-5e6fbe14,04251R192 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-72.28694096699996,47.823252465333404
QC-WPDA-d7e82d04,03351R027 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-70.2335401663333,47.856738766000035
QC-WPDA-8e69242c,02451R039 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-71.46588969966662,50.00673386600005
QC-WPDA-52bde13c,02452R037 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-71.1185173993333,50.12873513233338
QC-WPDA-15c0f87e,04352R749 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-73.69774050066664,47.84407189900004
QC-WPDA-1a34dbcf,06451R010 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-75.24634053333327,47.74467649900006
QC-WPDA-eaf135de,02352R067 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-70.51005077199996,49.04324956000005
QC-WPDA-0376bfc5,07251R022 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-75.80309694799996,45.756641739666726
QC-WPDA-a08b417e,07451R148 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.40048463366664,47.29872933266671
QC-WPDA-25f714c1,07451R537 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.20790866666661,47.52388886633338
QC-WPDA-1032bd86,08151R007 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-78.91855525966663,46.49109183266671
QC-WPDA-08a8c49f,08151R016 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-78.60397482999994,46.73650916533338
QC-WPDA-6e2881e6,08151R021 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-78.53922783066662,46.591485432333386
QC-WPDA-238598ea,08151R049 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-77.86642003266665,46.59263119866672
QC-WPDA-9642ed5f,08152R020 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-78.19598576533329,46.82012349933338
QC-WPDA-968a2bc3,08152R023 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-78.06935223266662,46.7875302656667
QC-WPDA-f6b16bce,08152R026 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-79.00414692799995,47.20210243233338
QC-WPDA-239946b7,08251R019 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-78.52058299799998,48.149757298666735
QC-WPDA-162f3a43,08351R058 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-77.8511679983333,47.723129366000066
QC-WPDA-b53a70f3,08351R080 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-77.4789950663333,47.55111556566671
QC-WPDA-04426d0b,08451R052 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-77.0703285333333,48.055041666000044
QC-WPDA-c5cc684e,08551R007 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-79.51010452133328,49.08652546600005
QC-WPDA-78b164e9,08651R042 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-77.82035109966664,48.317046165333366
QC-WPDA-2f38d3ca,08652R009 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-77.97723899866662,49.22083306566674
QC-WPDA-007efb3d,08751R016 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-76.83771696666665,49.06336086533338
QC-WPDA-86d563c6,09351R030 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-68.97866673533329,49.65785683233339
QC-WPDA-eb49e7c1,09351R086 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-68.30951283766662,49.81044646566672
QC-WPDA-2407f071,09351R095 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-68.47728099099996,50.4352900873334
QC-WPDA-1c5fbc05,09351R096 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-68.49221086966662,50.44389646600007
QC-WPDA-b366debe,09351R131 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-68.99169335300809,49.60448685240554
QC-WPDA-33ee6324,09351R291 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-67.71838162333327,49.70739988433336
QC-WPDA-c03455ff,09352R027 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.56939416666663,51.324659532000034
QC-WPDA-926b1106,09352R028 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.56793649999994,51.35667709966672
QC-WPDA-1cf5d9df,09352R029 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.61079396699998,51.461865265333394
QC-WPDA-1541a3df,09352R038 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-70.12389890033329,51.30029876533338
QC-WPDA-1eef1ea8,09352R041 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.60718429999997,51.14664636533338
QC-WPDA-8f996c34,09352R042 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.5338076013333,51.20393656633339
QC-WPDA-800f1c41,09352R044 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.41805839966662,50.816579332333376
QC-WPDA-ace8196a,09352R054 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.14786853499997,50.79619889900006
QC-WPDA-919e563e,09451R016 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-67.52645377966662,49.91802439966672
QC-WPDA-4f301468,09451R059 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-65.33567372666664,50.4497890053334
QC-WPDA-132888d6,09451R060 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-66.27740222186365,50.468474057923615
QC-WPDA-15ca19f9,09451R063 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-66.29134699899996,50.47963326733339
QC-WPDA-952d1254,09451R068 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-67.2005501213333,50.49781359966671
QC-WPDA-2d0424de,09451R069 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-65.42843974233328,50.50343623800004
QC-WPDA-aa20ec49,09451R071 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-67.18178488766664,50.55443136633338
QC-WPDA-90a45e41,09451R075 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-65.45966858899997,50.57360454100006
QC-WPDA-3d4c6c7d,09451R079 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-65.57193471733328,50.58897933733338
QC-WPDA-2b43d552,09451R081 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-65.56009588566663,50.61294023700005
QC-WPDA-a7f913af,09451R086 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-65.42612404399995,50.64510243833338
QC-WPDA-46e38f88,09451R090 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-65.53484309099997,50.66948473766672
QC-WPDA-66dadcd1,09451R097 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-65.80529338333328,50.72290443600004
QC-WPDA-ce9aa057,09451R361 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-65.40437731266663,50.462695705333395
QC-WPDA-a0a65fa1,09452R002 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-68.4275214703333,50.56975913233339
QC-WPDA-79ba4bef,09452R004 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-68.39619066233331,50.57349245300005
QC-WPDA-8fe67613,09452R009 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-68.16167897166662,50.69260893200005
QC-WPDA-f0b2c081,09452R052 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-67.01103156099997,51.3424348993334
QC-WPDA-88498f3b,09452R070 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-66.94755586433327,51.5341386663334
QC-WPDA-a29610d0,09751R064 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.60668150066661,48.29526753300005
QC-WPDA-b9c5033c,09751R091 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2014,-69.57196309999996,48.61407896566671
