Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
10533,Potash Corp - Allan Division,Potash Corporation of Saskatchewan Inc.,Allan,,S0K 0C0,Saskatchewan,51.9386,-106.084,97.03,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Potash Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212396&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10533-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110533&GoCTemplateCulture=en-CA
"
10534,Boundary Dam Mine,Prairie Mines & Royalty ULC,Estevan,0  Box 3000,S4A 2W2,Saskatchewan,49.0935,-102.8864,44.87,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Lignite Coal Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212116&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10534-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110534&GoCTemplateCulture=en-CA
"
10535,Produits Kruger Inc.,PRODUITS KRUGER Inc.,Crabtree,100 1 ère Avenue Avenue,J0K 1B0,Quebec,45.9633,-73.47,54.98,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Paper (except Newsprint) Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322121&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10535-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110535&GoCTemplateCulture=en-CA
"
10536,Empress NGL Extraction Plant,Pembina Pipeline Corporation,Medicine Hat,,N/A,Alberta,50.6719,-110.0289,179.91,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10536-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110536&GoCTemplateCulture=en-CA
"
10537,Toronto Refinery,Redpath Sugar Ltd,Toronto,95 Queen's Quay East,M5E 1A3,Ontario,43.64252,-79.37092,71.94,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Sugar Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=311310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10537-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110537&GoCTemplateCulture=en-CA
"
10538,Régie Intermunicipale Argenteuil Deux-Montagnes (RIADM),Waste Management of Canada Corporation,Lachute,6985 Chemin des sources,J8H 2C5,Quebec,45.60975,-74.23946,166.27,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10538-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110538&GoCTemplateCulture=en-CA
"
10539,Cambridge Landfill Site,"Region of Waterloo, Waste Management Division",Cambridge,0 201 Savage Drive,N1T 1S6,Ontario,43.368,-80.2738,3.69,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10539-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110539&GoCTemplateCulture=en-CA
"
10540,Waterloo Landfill Site,"Region of Waterloo, Waste Management Division",Waterloo,0 925 Erb Street West,N2J 3Z4,Ontario,43.4418,-80.5787,63.8,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10540-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110540&GoCTemplateCulture=en-CA
"
10544,Lieu d'enfouissement,RIGMRBM,Cowansville,2500 rang St-Joseph,J2K 0R7,Quebec,46.11599,-72.47588,67.37,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10544-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110544&GoCTemplateCulture=en-CA
"
10545,Université McGill - Campus Centre-Ville,Institution royale pour l'avancement des sciences,Montreal,0 840 Docteur Penfield Avenue,H3A 1A4,Quebec,45.5061,-73.5784,27.79,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Universities,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=611310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10545-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110545&GoCTemplateCulture=en-CA
"
10548,"Énergir, s.e.c.","Énergir, s.e.c.",Montréal,1717 du Havre Street,H2K 2X3,Quebec,45.5328,-73.549,56.96,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Natural Gas Distribution,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10548-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110548&GoCTemplateCulture=en-CA
"
10549,Senlac Thermal Oil Battery,Canadian Natural Resources Limited,Unity,,S0K 4L0,Saskatchewan,52.433,-109.5976,37.11,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10549-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110549&GoCTemplateCulture=en-CA
"
10550,Gordondale East Gas Plant,NorthRiver Midstream Inc.,Spirit River,,T0H 3G0,Alberta,55.87937,-119.29407,67.95,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10550-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110550&GoCTemplateCulture=en-CA
"
10551,Highway Gas Plant,NorthRiver Midstream Inc.,Peace River District,0  Mile 121 Alaska Highway,V1J 4H7,British Columbia,56.94445,-122.07422,55.17,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10551-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110551&GoCTemplateCulture=en-CA
"
10552,Jedney I Gas Plant,NorthRiver Midstream Inc.,Fort St. John,Mile 126 Alaska Hwy. Turn @ PetroCan Jedney sign.,V1J 4H7,British Columbia,57.23454,-122.22098,97.75,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10552-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110552&GoCTemplateCulture=en-CA
"
10554,St. Clair Energy Center,"St. Clair Power, LP",Corunna,790 Petrolia Line,N0N 1G0,Ontario,42.8967,-82.3982,891.47,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10554-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110554&GoCTemplateCulture=en-CA
"
10555,Simonette Gas Plant,Keyera Corp,Simonette,,N/A,Alberta,54.4233,-117.7604,97.33,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10555-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110555&GoCTemplateCulture=en-CA
"
10556,Ferrier Gas Plant,Canlin Energy Corporation,Rocky Mountain House,,T4T 1B1,Alberta,52.496,-114.988,47.13,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10556-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110556&GoCTemplateCulture=en-CA
"
10557,Firebag,Suncor Energy Oil Sands Limited Partnership,Ft. McMurray,,T9H 3H3,Alberta,57.2175,-110.895,5717.65,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,In-situ oil sands extraction,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211141&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10557-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110557&GoCTemplateCulture=en-CA
"
10558,Suncor Energy Inc. Oil Sands,Suncor Energy Oil Sands Limited Partnership,Fort McMurray,1 Tar Island,T9H 3E3,Alberta,57.01027,-111.481,7650.11,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Mined oil sands extraction,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211142&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10558-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110558&GoCTemplateCulture=en-CA
"
10559,St. Clair Ethanol Plant,Suncor Energy Inc.,Mooretown,535 Rokeby Line,N0N 1M0,Ontario,42.85649,-82.41989,139.22,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Other Basic Organic Chemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325190&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10559-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110559&GoCTemplateCulture=en-CA
"
10560,PETROMET BIGSTONE WEST FIR 14-28-59-22,Peyto Exploration and Development Corporation,,,N/A,Alberta,54.13591,-117.24179,56.15,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10560-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110560&GoCTemplateCulture=en-CA
"
10561,PETROMET WILD RIVER 10-20 PLANT,Peyto Exploration and Development Corporation,Na,,N/A,Alberta,53.85561,-117.38007,56.99,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10561-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110561&GoCTemplateCulture=en-CA
"
10562,102078290 Saskatchewan Ltd.,102078290 Saskatchewan Ltd.,Belle Plaine,5 KM North on Kalium Road,S0G 0G0,Saskatchewan,50.44213,-105.22224,75.44,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Other Basic Organic Chemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325190&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10562-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110562&GoCTemplateCulture=en-CA
"
10563,Tolko High Level Lumber Division,Tolko Industries Ltd.,High Level,11401 92 Street Street,T0H 1Z0,Alberta,58.50033,-117.13662,23.44,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Sawmills (except Shingle and Shake Mills),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=321111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10563-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110563&GoCTemplateCulture=en-CA
"
10564,Toyota Motor Manufacturing Canada Inc. (Cambridge),Toyota Motor Manufacturing Canada Inc.,Cambridge,1055 Fountain Street North,N3H 5K2,Ontario,43.4198,-80.3708,73.62,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Automobile and Light-Duty Motor Vehicle Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=336110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10564-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110564&GoCTemplateCulture=en-CA
"
10566,Heating Plant,University of Alberta Heating Plant,Edmonton,0 115 University Campus NW,T6G 2N7,Alberta,53.5196,-113.529,215.99,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Universities,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=611310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10566-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110566&GoCTemplateCulture=en-CA
"
10567,University of Windsor,University of Windsor,Windsor,0 401 Sunset Avenue,N9B 3P4,Ontario,42.3062,-83.0678,15.22,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Universities,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=611310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10567-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110567&GoCTemplateCulture=en-CA
"
10568,Aitken Creek Gas Storage_LFO,Aitken Creek Gas Storage ULC,Fort St John,22340 Mile 115 Alaska Highway North,V1J 1Z9,British Columbia,56.9561,-121.9156,61.16,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10568-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110568&GoCTemplateCulture=en-CA
"
10569,Thompson Operations,Vale Canada Ltd,Thompson,1 Inco Road,R8N 1P3,Manitoba,55.7138,-97.8561,18.83,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Nickel-Copper Ore Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212232&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10569-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110569&GoCTemplateCulture=en-CA
"
10570,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,Happy Valley Goose Bay,,A0P 1C0,Newfoundland and Labrador,56.33826,-62.09508,173.79,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Nickel-Copper Ore Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212232&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10570-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110570&GoCTemplateCulture=en-CA
"
10571,Station d'épuration des eaux usées Jean-R.-Marcotte,Ville de Montréal,Montréal,12001 Maurice-Duplessis Boulevard Northeast,H1C 1V3,Quebec,45.6722,-73.525,82.41,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Sewage Treatment Facilities,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221320&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10571-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110571&GoCTemplateCulture=en-CA
"
10572,St. Nicephore Landfill,Waste Management of Canada Corporation,St. Nicephore,25 Gagnon Street,J2A 3H3,Quebec,45.81043,-72.37557,124.89,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10572-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110572&GoCTemplateCulture=en-CA
"
10573,Cache Creek Landfill,Wastech Services Ltd.,Cache Creek,525 South Trans Canada Highway,V0K 1H0,British Columbia,50.79013,-121.32038,39.19,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Other Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221119&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10573-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110573&GoCTemplateCulture=en-CA
"
10575,"Quesnel River Pulp, a division of West Fraser Mills Ltd.",West Fraser Mills Ltd.,Quesnel,1000 Finning Road,V2J 6A1,British Columbia,53.0058,-122.5026,67.23,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Mechanical Pulp Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10575-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110575&GoCTemplateCulture=en-CA
"
10576,"Ranger Board, a division of West Fraser Mills Ltd.",West Fraser Mills Ltd.,Blue Ridge,595007 Highway 658 Highway North,T0E 0B0,Alberta,54.2382,-115.3797,24.49,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Particle Board and Fibreboard Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=321216&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10576-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110576&GoCTemplateCulture=en-CA
"
10577,Whitecourt Electric Power Generating Facility,Whitecourt Power Limited Partnership,Whitecourt,3 km northwest of Whitecourt on the south side of Hwy 43,T7S 1P6,Alberta,54.16236,-115.7339,5.02,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Other Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221119&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10577-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110577&GoCTemplateCulture=en-CA
"
10578,"Glencore Canada Corporation, CCR refinery",Glencore Canada Corporation,Montréal Est,0 220 Durocher Avenue Northwest,H1B 5H6,Quebec,45.6283,-73.5125,59.81,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Non-Ferrous Metal (except Aluminum) Smelting and Refining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331410&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10578-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110578&GoCTemplateCulture=en-CA
"
10579,Glencore Canada Corporation - Fonderie Horne,Glencore Canada Corporation,Rouyn Noranda,156 Marcel-Baril Avenue,J9X 7C1,Quebec,48.25417,-79.01667,120.89,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Non-Ferrous Metal (except Aluminum) Smelting and Refining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331410&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10579-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110579&GoCTemplateCulture=en-CA
"
10580,Sudbury Operations Mines Mill - Onaping Area,Glencore Canada Corporation,Onaping,Strathcona Services Bldg Street,P0M 2R0,Ontario,46.67417,-81.3425,25,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Nickel-Copper Ore Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212232&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10580-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110580&GoCTemplateCulture=en-CA
"
10581,Global Contract Inc.,Global Contract Limited Partnership,North York,565 Petrolia Road,M3J 2X8,Ontario,43.7747,-79.4857,1.72,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Office Furniture (except Wood) Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=337214&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10581-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110581&GoCTemplateCulture=en-CA
"
