row_id,main_id,name,year,buffer_size,total_population,geometry,source_id
population-d5c9124e-2025-2,SK-MAIN-d5c9124e,Rare Earth Processing Facility,2025,50km,360342.2418574129,POINT (-106.62737 52.1400327),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-d5c9124e-2030-1,SK-MAIN-d5c9124e,Rare Earth Processing Facility,2030,10km,318729.2691675635,POINT (-106.62737 52.1400327),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-d5c9124e-2030-2,SK-MAIN-d5c9124e,Rare Earth Processing Facility,2030,50km,378262.09865570103,POINT (-106.62737 52.1400327),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-c4fb59c2-2025-1,QC-MAIN-c4fb59c2,Moblan,2025,10km,0.0,POINT (-74.91215 50.73176),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-c4fb59c2-2025-2,QC-MAIN-c4fb59c2,Moblan,2025,50km,2.9155836985446513,POINT (-74.91215 50.73176),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-c4fb59c2-2030-1,QC-MAIN-c4fb59c2,Moblan,2030,10km,0.0,POINT (-74.91215 50.73176),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-c4fb59c2-2030-2,QC-MAIN-c4fb59c2,Moblan,2030,50km,2.9794734069146216,POINT (-74.91215 50.73176),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-1186a6d0-2025-1,QC-MAIN-1186a6d0,Authier,2025,10km,550.5191715547568,POINT (-78.19557 48.36207),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-1186a6d0-2025-2,QC-MAIN-1186a6d0,Authier,2025,50km,70358.28025756284,POINT (-78.19557 48.36207),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-1186a6d0-2030-1,QC-MAIN-1186a6d0,Authier,2030,10km,563.554921187139,POINT (-78.19557 48.36207),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-1186a6d0-2030-2,QC-MAIN-1186a6d0,Authier,2030,50km,71950.84023675541,POINT (-78.19557 48.36207),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-dc1a16f9-2025-1,QC-MAIN-dc1a16f9,North American Lithium,2025,10km,113.730311031181,POINT (-77.80934 48.4115),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-dc1a16f9-2025-2,QC-MAIN-dc1a16f9,North American Lithium,2025,50km,73544.87120720964,POINT (-77.80934 48.4115),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-dc1a16f9-2030-1,QC-MAIN-dc1a16f9,North American Lithium,2030,10km,116.26734877821838,POINT (-77.80934 48.4115),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-dc1a16f9-2030-2,QC-MAIN-dc1a16f9,North American Lithium,2030,50km,75210.8324753332,POINT (-77.80934 48.4115),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b7591127-2025-1,BC-MAIN-b7591127,Iskut,2025,10km,0.0,POINT (-131.0925 56.66667),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b7591127-2025-2,BC-MAIN-b7591127,Iskut,2025,50km,0.1381605191240867,POINT (-131.0925 56.66667),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b7591127-2030-1,BC-MAIN-b7591127,Iskut,2030,10km,0.0,POINT (-131.0925 56.66667),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b7591127-2030-2,BC-MAIN-b7591127,Iskut,2030,50km,0.1540697839765711,POINT (-131.0925 56.66667),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-4959ea63-2025-1,BC-MAIN-4959ea63,KSM,2025,10km,0.0,POINT (-130.33556 56.46666),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-4959ea63-2025-2,BC-MAIN-4959ea63,KSM,2025,50km,6.136798113317911,POINT (-130.33556 56.46666),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-4959ea63-2030-1,BC-MAIN-4959ea63,KSM,2030,10km,0.0,POINT (-130.33556 56.46666),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-4959ea63-2030-2,BC-MAIN-4959ea63,KSM,2030,50km,6.417119542042644,POINT (-130.33556 56.46666),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-03a159d7-2025-1,YT-MAIN-03a159d7,Selwyn,2025,10km,0.0,POINT (-129.20011 62.45542),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-03a159d7-2025-2,YT-MAIN-03a159d7,Selwyn,2025,50km,0.0,POINT (-129.20011 62.45542),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-03a159d7-2030-1,YT-MAIN-03a159d7,Selwyn,2030,10km,0.0,POINT (-129.20011 62.45542),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-03a159d7-2030-2,YT-MAIN-03a159d7,Selwyn,2030,50km,0.0,POINT (-129.20011 62.45542),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-d3a4aba9-2025-1,AB-MAIN-d3a4aba9,The Cobalt Refinery Company Inc.,2025,10km,28792.687325962204,POINT (-113.19011 53.719929),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-d3a4aba9-2025-2,AB-MAIN-d3a4aba9,The Cobalt Refinery Company Inc.,2025,50km,1473783.486988515,POINT (-113.19011 53.719929),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-d3a4aba9-2030-1,AB-MAIN-d3a4aba9,The Cobalt Refinery Company Inc.,2030,10km,30313.856806521693,POINT (-113.19011 53.719929),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-d3a4aba9-2030-2,AB-MAIN-d3a4aba9,The Cobalt Refinery Company Inc.,2030,50km,1550641.4794163983,POINT (-113.19011 53.719929),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-f4fc3276-2025-1,ON-MAIN-f4fc3276,Sugar Zone,2025,10km,10.259668627055362,POINT (-85.00401 48.80496),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-f4fc3276-2025-2,ON-MAIN-f4fc3276,Sugar Zone,2025,50km,2133.6679894779227,POINT (-85.00401 48.80496),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-f4fc3276-2030-1,ON-MAIN-f4fc3276,Sugar Zone,2030,10km,10.570947870146483,POINT (-85.00401 48.80496),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-f4fc3276-2030-2,ON-MAIN-f4fc3276,Sugar Zone,2030,50km,2198.3597846963094,POINT (-85.00401 48.80496),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-915d9faa-2025-1,MB-MAIN-915d9faa,Tanco,2025,10km,30.291091309394687,POINT (-95.4502 50.4291),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-915d9faa-2025-2,MB-MAIN-915d9faa,Tanco,2025,50km,7610.944984862828,POINT (-95.4502 50.4291),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-915d9faa-2030-1,MB-MAIN-915d9faa,Tanco,2030,10km,31.0990457739681,POINT (-95.4502 50.4291),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-915d9faa-2030-2,MB-MAIN-915d9faa,Tanco,2030,50km,7830.438640164977,POINT (-95.4502 50.4291),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b1fe389a-2025-1,BC-MAIN-b1fe389a,Eskay Creek,2025,10km,0.0,POINT (-130.43 56.653),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b1fe389a-2025-2,BC-MAIN-b1fe389a,Eskay Creek,2025,50km,19.56575548687951,POINT (-130.43 56.653),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b1fe389a-2030-1,BC-MAIN-b1fe389a,Eskay Creek,2030,10km,0.0,POINT (-130.43 56.653),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b1fe389a-2030-2,BC-MAIN-b1fe389a,Eskay Creek,2030,50km,20.36950689086322,POINT (-130.43 56.653),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-1d2f31f9-2025-1,QC-MAIN-1d2f31f9,Kwyjibo,2025,10km,0.0,POINT (-65.26564 51.04975),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-1d2f31f9-2025-2,QC-MAIN-1d2f31f9,Kwyjibo,2025,50km,0.0,POINT (-65.26564 51.04975),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-1d2f31f9-2030-1,QC-MAIN-1d2f31f9,Kwyjibo,2030,10km,0.0,POINT (-65.26564 51.04975),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-1d2f31f9-2030-2,QC-MAIN-1d2f31f9,Kwyjibo,2030,50km,0.0,POINT (-65.26564 51.04975),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-bb23d8a6-2025-1,NL-MAIN-bb23d8a6,Great Burnt Lake,2025,10km,0.0,POINT (-56.1344 48.3758),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-bb23d8a6-2025-2,NL-MAIN-bb23d8a6,Great Burnt Lake,2025,50km,6.6316035016207024,POINT (-56.1344 48.3758),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-bb23d8a6-2030-1,NL-MAIN-bb23d8a6,Great Burnt Lake,2030,10km,0.0,POINT (-56.1344 48.3758),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-bb23d8a6-2030-2,NL-MAIN-bb23d8a6,Great Burnt Lake,2030,50km,6.707079215499107,POINT (-56.1344 48.3758),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-22ce14be-2025-1,SK-MAIN-22ce14be,Santoy,2025,10km,0.0,POINT (-103.414571 55.66778),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-22ce14be-2025-2,SK-MAIN-22ce14be,Santoy,2025,50km,0.0,POINT (-103.414571 55.66778),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-22ce14be-2030-1,SK-MAIN-22ce14be,Santoy,2030,10km,0.0,POINT (-103.414571 55.66778),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-22ce14be-2030-2,SK-MAIN-22ce14be,Santoy,2030,50km,0.0,POINT (-103.414571 55.66778),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-29afbdb5-2025-1,SK-MAIN-29afbdb5,Seabee,2025,10km,0.0,POINT (-103.622257 55.683772),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-29afbdb5-2025-2,SK-MAIN-29afbdb5,Seabee,2025,50km,0.0,POINT (-103.622257 55.683772),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-29afbdb5-2030-1,SK-MAIN-29afbdb5,Seabee,2030,10km,0.0,POINT (-103.622257 55.683772),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-29afbdb5-2030-2,SK-MAIN-29afbdb5,Seabee,2030,50km,0.0,POINT (-103.622257 55.683772),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-c9c77a59-2025-1,NS-MAIN-c9c77a59,Moose River Consolidated,2025,10km,32.33566212024557,POINT (-62.94292 44.98243),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-c9c77a59-2025-2,NS-MAIN-c9c77a59,Moose River Consolidated,2025,50km,0.0,POINT (-62.94292 44.98243),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-c9c77a59-2030-1,NS-MAIN-c9c77a59,Moose River Consolidated,2030,10km,32.10910628449044,POINT (-62.94292 44.98243),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-c9c77a59-2030-2,NS-MAIN-c9c77a59,Moose River Consolidated,2030,50km,0.0,POINT (-62.94292 44.98243),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-020a683c-2025-1,ON-MAIN-020a683c,Hamilton Works,2025,10km,498900.43512816867,POINT (-79.819 43.275),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-020a683c-2025-2,ON-MAIN-020a683c,Hamilton Works,2025,50km,3285017.127629751,POINT (-79.819 43.275),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-020a683c-2030-1,ON-MAIN-020a683c,Hamilton Works,2030,10km,524098.93936668726,POINT (-79.819 43.275),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-020a683c-2030-2,ON-MAIN-020a683c,Hamilton Works,2030,50km,3418975.300161482,POINT (-79.819 43.275),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b2e5c9bb-2025-1,ON-MAIN-b2e5c9bb,Lake Erie Works,2025,10km,8575.665670044224,POINT (-80.0937 42.8001),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b2e5c9bb-2025-2,ON-MAIN-b2e5c9bb,Lake Erie Works,2025,50km,426414.35165756947,POINT (-80.0937 42.8001),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b2e5c9bb-2030-1,ON-MAIN-b2e5c9bb,Lake Erie Works,2030,10km,8853.683433782076,POINT (-80.0937 42.8001),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b2e5c9bb-2030-2,ON-MAIN-b2e5c9bb,Lake Erie Works,2030,50km,442351.35936981085,POINT (-80.0937 42.8001),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-3032c251-2025-1,QC-MAIN-3032c251,Renard,2025,10km,0.0,POINT (-72.190579 52.813913),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-3032c251-2025-2,QC-MAIN-3032c251,Renard,2025,50km,0.0,POINT (-72.190579 52.813913),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-3032c251-2030-1,QC-MAIN-3032c251,Renard,2030,10km,0.0,POINT (-72.190579 52.813913),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-3032c251-2030-2,QC-MAIN-3032c251,Renard,2030,50km,0.0,POINT (-72.190579 52.813913),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b5937543-2025-1,QC-MAIN-b5937543,Blackrock,2025,10km,0.48875364661216736,POINT (-74.062113 49.800453),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b5937543-2025-2,QC-MAIN-b5937543,Blackrock,2025,50km,8865.521045923859,POINT (-74.062113 49.800453),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b5937543-2030-1,QC-MAIN-b5937543,Blackrock,2030,10km,0.4830019474029541,POINT (-74.062113 49.800453),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b5937543-2030-2,QC-MAIN-b5937543,Blackrock,2030,50km,9067.245156649544,POINT (-74.062113 49.800453),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-64595b02-2025-1,QC-MAIN-64595b02,Blackrock Pyrometallurgical Facility,2025,10km,18805.401535959278,POINT (-70.854841 48.399648),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-64595b02-2025-2,QC-MAIN-64595b02,Blackrock Pyrometallurgical Facility,2025,50km,176449.34411928218,POINT (-70.854841 48.399648),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-64595b02-2030-1,QC-MAIN-64595b02,Blackrock Pyrometallurgical Facility,2030,10km,19603.600009391906,POINT (-70.854841 48.399648),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-64595b02-2030-2,QC-MAIN-64595b02,Blackrock Pyrometallurgical Facility,2030,50km,184023.86486218372,POINT (-70.854841 48.399648),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-a505d25d-2025-1,BC-MAIN-a505d25d,Ootsa,2025,10km,0.0,POINT (-127.08333 53.63333),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-a505d25d-2025-2,BC-MAIN-a505d25d,Ootsa,2025,50km,5.55546904754498,POINT (-127.08333 53.63333),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-a505d25d-2030-1,BC-MAIN-a505d25d,Ootsa,2030,10km,0.0,POINT (-127.08333 53.63333),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-a505d25d-2030-2,BC-MAIN-a505d25d,Ootsa,2030,50km,5.7826274463188705,POINT (-127.08333 53.63333),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-c5d1b42d-2025-1,BC-MAIN-c5d1b42d,Berg,2025,10km,0.0,POINT (-127.431 53.802),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-c5d1b42d-2025-2,BC-MAIN-c5d1b42d,Berg,2025,50km,2.3013191246403633,POINT (-127.431 53.802),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-c5d1b42d-2030-1,BC-MAIN-c5d1b42d,Berg,2030,10km,0.0,POINT (-127.431 53.802),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-c5d1b42d-2030-2,BC-MAIN-c5d1b42d,Berg,2030,50km,2.3947303048437725,POINT (-127.431 53.802),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-6a26086e-2025-1,QC-MAIN-6a26086e,Sorel Forge,2025,10km,47781.83955494708,POINT (-73.124998 46.045865),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-6a26086e-2025-2,QC-MAIN-6a26086e,Sorel Forge,2025,50km,0.0,POINT (-73.124998 46.045865),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-6a26086e-2030-1,QC-MAIN-6a26086e,Sorel Forge,2030,10km,49234.22796148245,POINT (-73.124998 46.045865),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-6a26086e-2030-2,QC-MAIN-6a26086e,Sorel Forge,2030,50km,0.0,POINT (-73.124998 46.045865),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b64bae7a-2025-1,NL-MAIN-b64bae7a,Scully,2025,10km,9812.704059850512,POINT (-66.912573 52.907129),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b64bae7a-2025-2,NL-MAIN-b64bae7a,Scully,2025,50km,13077.932273194081,POINT (-66.912573 52.907129),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b64bae7a-2030-1,NL-MAIN-b64bae7a,Scully,2030,10km,9798.269870022234,POINT (-66.912573 52.907129),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b64bae7a-2030-2,NL-MAIN-b64bae7a,Scully,2030,50km,13137.290652535841,POINT (-66.912573 52.907129),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-18695c6d-2025-1,NL-MAIN-18695c6d,Scully Mine - Manganese project,2025,10km,9812.761434527038,POINT (-66.91222 52.91806),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-18695c6d-2025-2,NL-MAIN-18695c6d,Scully Mine - Manganese project,2025,50km,13077.939659289068,POINT (-66.91222 52.91806),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-18695c6d-2030-1,NL-MAIN-18695c6d,Scully Mine - Manganese project,2030,10km,9798.326969716274,POINT (-66.91222 52.91806),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-18695c6d-2030-2,NL-MAIN-18695c6d,Scully Mine - Manganese project,2030,50km,13137.298025168942,POINT (-66.91222 52.91806),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-1aa10efa-2025-1,ON-MAIN-1aa10efa,Kenbridge,2025,10km,0.0,POINT (-93.6347 49.48357),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-1aa10efa-2025-2,ON-MAIN-1aa10efa,Kenbridge,2025,50km,3359.689470752801,POINT (-93.6347 49.48357),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-1aa10efa-2030-1,ON-MAIN-1aa10efa,Kenbridge,2030,10km,0.0,POINT (-93.6347 49.48357),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-1aa10efa-2030-2,ON-MAIN-1aa10efa,Kenbridge,2030,50km,3460.191290698614,POINT (-93.6347 49.48357),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-23f67ea8-2025-1,BC-MAIN-23f67ea8,Aley,2025,10km,0.0,POINT (-123.77829 56.4471),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-23f67ea8-2025-2,BC-MAIN-23f67ea8,Aley,2025,50km,0.0,POINT (-123.77829 56.4471),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-23f67ea8-2030-1,BC-MAIN-23f67ea8,Aley,2030,10km,0.0,POINT (-123.77829 56.4471),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-23f67ea8-2030-2,BC-MAIN-23f67ea8,Aley,2030,50km,0.0,POINT (-123.77829 56.4471),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-6b4800fe-2025-1,BC-MAIN-6b4800fe,Gibraltar,2025,10km,82.63169688912768,POINT (-122.28716 52.528495),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-6b4800fe-2025-2,BC-MAIN-6b4800fe,Gibraltar,2025,50km,28368.060684183016,POINT (-122.28716 52.528495),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-6b4800fe-2030-1,BC-MAIN-6b4800fe,Gibraltar,2030,10km,86.32062209400135,POINT (-122.28716 52.528495),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-6b4800fe-2030-2,BC-MAIN-6b4800fe,Gibraltar,2030,50km,29520.386182569506,POINT (-122.28716 52.528495),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-18bed6d7-2025-1,BC-MAIN-18bed6d7,Yellowhead,2025,10km,618.6365993395506,POINT (-119.817 51.52),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-18bed6d7-2025-2,BC-MAIN-18bed6d7,Yellowhead,2025,50km,8682.404531198894,POINT (-119.817 51.52),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-18bed6d7-2030-1,BC-MAIN-18bed6d7,Yellowhead,2030,10km,644.5794500395399,POINT (-119.817 51.52),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-18bed6d7-2030-2,BC-MAIN-18bed6d7,Yellowhead,2030,50km,9038.395059709594,POINT (-119.817 51.52),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-e09881ff-2025-1,NL-MAIN-e09881ff,DSO (3 and 4),2025,10km,0.1133933539967984,POINT (-67.081916 54.890828),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-e09881ff-2025-2,NL-MAIN-e09881ff,DSO (3 and 4),2025,50km,1544.5008584497373,POINT (-67.081916 54.890828),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-e09881ff-2030-1,NL-MAIN-e09881ff,DSO (3 and 4),2030,10km,0.11293634353205562,POINT (-67.081916 54.890828),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-e09881ff-2030-2,NL-MAIN-e09881ff,DSO (3 and 4),2030,50km,1579.4146093453965,POINT (-67.081916 54.890828),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b8c826a2-2025-1,QC-MAIN-b8c826a2,DSO (Goodwood),2025,10km,0.0,POINT (-67.34778 55.09939),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b8c826a2-2025-2,QC-MAIN-b8c826a2,DSO (Goodwood),2025,50km,1544.395262819351,POINT (-67.34778 55.09939),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b8c826a2-2030-1,QC-MAIN-b8c826a2,DSO (Goodwood),2030,10km,0.0,POINT (-67.34778 55.09939),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-b8c826a2-2030-2,QC-MAIN-b8c826a2,DSO (Goodwood),2030,50km,1579.3094393015708,POINT (-67.34778 55.09939),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-bf503b6b-2025-1,BC-MAIN-bf503b6b,Highland Valley,2025,10km,2.3948521185666323,POINT (-121.0483 50.4855),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-bf503b6b-2025-2,BC-MAIN-bf503b6b,Highland Valley,2025,50km,24487.172902140694,POINT (-121.0483 50.4855),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-bf503b6b-2030-1,BC-MAIN-bf503b6b,Highland Valley,2030,10km,2.4929501581937075,POINT (-121.0483 50.4855),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-bf503b6b-2030-2,BC-MAIN-bf503b6b,Highland Valley,2030,50km,25490.01916597851,POINT (-121.0483 50.4855),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
population-193ddddb-2025-1,BC-MAIN-193ddddb,Schaft Creek,2025,10km,0.0,POINT (-131 57.36667),https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE
