facility_id,cluster_id,polygon_id
BC-MAIN-e24a35ee-1,36,BC-TANG-ea264b47-1
BC-MAIN-e24a35ee-1,36,BC-TANG-b68321a6-1
BC-MAIN-e24a35ee-1,36,BC-TANG-b68321a6-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-7ef0ec50-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
BC-MAIN-e24a35ee-1,36,BC-TANG-26ff719c-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-494fcda0-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-06c96536-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-f7de885d-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-ef58b759-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-42160512-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-deda7e6a-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
AB-MAIN-7ae40bd3-1,37,AB-TANG-d68e7d30-1
BC-MAIN-9ae2b136-1,38,BC-TANG-f6cefa35-1
BC-MAIN-9ae2b136-1,38,BC-TANG-f6cefa35-1
BC-MAIN-9ae2b136-1,38,BC-TANG-f6cefa35-1
BC-MAIN-9ae2b136-1,38,BC-TANG-f6cefa35-1
