row_id,year,npri_id,facility_name_npri,company_name_npri,facility_type,longitude,latitude,terrestrial_ecozone,watershed,cas_number,substance_name_npri,substance_unit,emission_type,emission_subtype,value,source_id,geometry
npri-701-2023-47,2023,701,Kubota Materials Canada Corporation,,manufacturing,-79.43316,44.62859,Mixedwood Plain,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,6.0272,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.43316 44.62859)
npri-701-2023-48,2023,701,Kubota Materials Canada Corporation,,manufacturing,-79.43316,44.62859,Mixedwood Plain,St. Lawrence Drainage Area,NA - 11,Nickel (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,185.9615,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.43316 44.62859)
npri-701-2023-49,2023,701,Kubota Materials Canada Corporation,,manufacturing,-79.43316,44.62859,Mixedwood Plain,St. Lawrence Drainage Area,NA - 12,Selenium (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,326.7207,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.43316 44.62859)
npri-1578-2023-5,2023,1578,"Laurel Steel, A division of Harris Steel ULC",,manufacturing,-79.75506,43.38789,Mixedwood Plain,St. Lawrence Drainage Area,NA - 08,Lead (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,494.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.75506 43.38789)
npri-5409-2023-1,2023,5409,LES PRODUITS NON-FERREUX GAUTHIER - MONTRÉAL,,manufacturing,-73.5153,45.6499,Mixedwood Plain,St. Lawrence Drainage Area,NA - 08,Lead (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,140098.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.5153 45.6499)
npri-32495-2023-2,2023,32495,Ljunghall Canada Ltd.,,manufacturing,-81.502263,43.28931,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,13.97,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.502263 43.28931)
npri-32495-2023-3,2023,32495,Ljunghall Canada Ltd.,,manufacturing,-81.502263,43.28931,Mixedwood Plain,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,5.99,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.502263 43.28931)
npri-7080-2023-27,2023,7080,"Magellan Aerospace, Haley",,manufacturing,-76.74959,45.59646,Mixedwood Plain,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,2.898,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-76.74959 45.59646)
npri-10568-2023-29,2023,10568,Mauser Canada Limited - Burlington,,manufacturing,-79.7991,43.3625,Mixedwood Plain,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,16.3,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.7991 43.3625)
npri-10568-2023-30,2023,10568,Mauser Canada Limited - Burlington,,manufacturing,-79.7991,43.3625,Mixedwood Plain,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,24.4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.7991 43.3625)
npri-31751-2023-17,2023,31751,Max Aicher (North America) Limited,,manufacturing,-79.82236,43.26654,Mixedwood Plain,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,49.705,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.82236 43.26654)
npri-31751-2023-18,2023,31751,Max Aicher (North America) Limited,,manufacturing,-79.82236,43.26654,Mixedwood Plain,St. Lawrence Drainage Area,NA - 05,Cobalt (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,14283.961,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.82236 43.26654)
npri-31751-2023-19,2023,31751,Max Aicher (North America) Limited,,manufacturing,-79.82236,43.26654,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,14.284,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.82236 43.26654)
npri-31751-2023-20,2023,31751,Max Aicher (North America) Limited,,manufacturing,-79.82236,43.26654,Mixedwood Plain,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,79.001,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.82236 43.26654)
npri-31751-2023-21,2023,31751,Max Aicher (North America) Limited,,manufacturing,-79.82236,43.26654,Mixedwood Plain,St. Lawrence Drainage Area,NA - 11,Nickel (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,23.467,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.82236 43.26654)
npri-31751-2023-22,2023,31751,Max Aicher (North America) Limited,,manufacturing,-79.82236,43.26654,Mixedwood Plain,St. Lawrence Drainage Area,NA - 22,Phosphorus (total),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,6.257,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.82236 43.26654)
npri-31751-2023-23,2023,31751,Max Aicher (North America) Limited,,manufacturing,-79.82236,43.26654,Mixedwood Plain,St. Lawrence Drainage Area,NA - 40,Vanadium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,7.464,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.82236 43.26654)
npri-7674-2023-10,2023,7674,Meridian Lightweight Technologies Inc,,manufacturing,-81.6114,42.9595,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,3.045,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.6114 42.9595)
npri-7675-2023-5,2023,7675,Meridian Lightweight Technologies Inc. Plant E,,manufacturing,-81.6208,42.9907,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,0.067,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.6208 42.9907)
npri-7674-2023-11,2023,7674,Meridian Lightweight Technologies Inc,,manufacturing,-81.6114,42.9595,Mixedwood Plain,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,14.399,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.6114 42.9595)
npri-7675-2023-6,2023,7675,Meridian Lightweight Technologies Inc. Plant E,,manufacturing,-81.6208,42.9907,Mixedwood Plain,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,14.31,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.6208 42.9907)
npri-7674-2023-12,2023,7674,Meridian Lightweight Technologies Inc,,manufacturing,-81.6114,42.9595,Mixedwood Plain,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,5.581,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.6114 42.9595)
npri-7675-2023-7,2023,7675,Meridian Lightweight Technologies Inc. Plant E,,manufacturing,-81.6208,42.9907,Mixedwood Plain,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,3.384,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.6208 42.9907)
npri-5402-2023-1,2023,5402,MOULAGE SOUS PRESSION AMT - Usine 2,,manufacturing,-69.02436,47.89032,Atlantic Maritime,St. Lawrence Drainage Area,7429-90-5,Aluminum (fume or dust only),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,618.1,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-69.02436 47.89032)
npri-7134-2023-22,2023,7134,NATT Tools Group Inc.,,manufacturing,-79.829,43.2663,Mixedwood Plain,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,44.26,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.829 43.2663)
npri-959-2023-27,2023,959,Usine de coulée continue de Montréal-Est,,manufacturing,-73.5132,45.6291,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,469.86,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.5132 45.6291)
npri-5761-2023-40,2023,5761,Niagara Investment Castings,,manufacturing,-79.2164,43.1664,Mixedwood Plain,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,7.106,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.2164 43.1664)
npri-5761-2023-41,2023,5761,Niagara Investment Castings,,manufacturing,-79.2164,43.1664,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,2.8856,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.2164 43.1664)
npri-5761-2023-42,2023,5761,Niagara Investment Castings,,manufacturing,-79.2164,43.1664,Mixedwood Plain,St. Lawrence Drainage Area,NA - 08,Lead (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,173.1845,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.2164 43.1664)
npri-5761-2023-43,2023,5761,Niagara Investment Castings,,manufacturing,-79.2164,43.1664,Mixedwood Plain,St. Lawrence Drainage Area,NA - 11,Nickel (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,3.4006,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.2164 43.1664)
npri-7165-2023-9,2023,7165,Nova Steel Inc. - Stoney Creek,,manufacturing,-79.6829,43.2261,Mixedwood Plain,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,250.1,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.6829 43.2261)
npri-4197-2023-14,2023,4197,Kingston Works,,manufacturing,-76.5094,44.25036,Mixedwood Plain,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,113.36905,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-76.5094 44.25036)
npri-7433-2023-5,2023,7433,Precise Castings Elmira,,manufacturing,-80.5518,43.5886,Mixedwood Plain,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,5.089,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.5518 43.5886)
npri-7433-2023-6,2023,7433,Precise Castings Elmira,,manufacturing,-80.5518,43.5886,Mixedwood Plain,St. Lawrence Drainage Area,NA - 11,Nickel (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,1.546,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.5518 43.5886)
npri-11372-2023-17,2023,11372,Ramsden Industries Ltd.,,manufacturing,-81.2015,42.9864,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,2.06,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.2015 42.9864)
npri-11372-2023-18,2023,11372,Ramsden Industries Ltd.,,manufacturing,-81.2015,42.9864,Mixedwood Plain,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,0.81,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-81.2015 42.9864)
npri-5732-2023-41,2023,5732,Real Alloy Mississauga,,manufacturing,-79.6679,43.7014,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,4.905,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.6679 43.7014)
npri-5732-2023-42,2023,5732,Real Alloy Mississauga,,manufacturing,-79.6679,43.7014,Mixedwood Plain,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,3.924,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.6679 43.7014)
npri-3060-2023-102,2023,3060,Usine Laterrière,,manufacturing,-71.1289,48.3007,Boreal Shield,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,1.708,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-71.1289 48.3007)
npri-3062-2023-167,2023,3062,Usine Grande-Baie,,manufacturing,-70.9267,48.3058,Boreal Shield,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,0.24,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-70.9267 48.3058)
npri-3060-2023-103,2023,3060,Usine Laterrière,,manufacturing,-71.1289,48.3007,Boreal Shield,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,3.144,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-71.1289 48.3007)
npri-3062-2023-168,2023,3062,Usine Grande-Baie,,manufacturing,-70.9267,48.3058,Boreal Shield,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,2.33,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-70.9267 48.3058)
npri-8706-2023-29,2023,8706,Usine Dubuc,,manufacturing,-71.1301,48.4095,Boreal Shield,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,1.36,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-71.1301 48.4095)
npri-2788-2023-213,2023,2788,Rio Tinto Alcan Inc.,,manufacturing,-128.7036,54.0102,Pacific Maritime,Pacific Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,5.87,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-128.7036 54.0102)
npri-3060-2023-104,2023,3060,Usine Laterrière,,manufacturing,-71.1289,48.3007,Boreal Shield,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,15.802,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-71.1289 48.3007)
npri-3062-2023-169,2023,3062,Usine Grande-Baie,,manufacturing,-70.9267,48.3058,Boreal Shield,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,11.22,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-70.9267 48.3058)
npri-3406-2023-161,2023,3406,Usine Arvida,,manufacturing,-71.1599,48.4274,Boreal Shield,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,1.085,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-71.1599 48.4274)
npri-3060-2023-105,2023,3060,Usine Laterrière,,manufacturing,-71.1289,48.3007,Boreal Shield,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,3.836,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-71.1289 48.3007)
npri-4806-2023-227,2023,4806,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,,manufacturing,-73.13692,46.04043,Mixedwood Plain,St. Lawrence Drainage Area,NA - 02,Arsenic (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,1351.9,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.13692 46.04043)
npri-4806-2023-228,2023,4806,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,,manufacturing,-73.13692,46.04043,Mixedwood Plain,St. Lawrence Drainage Area,NA - 03,Cadmium (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,237.9,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.13692 46.04043)
npri-4806-2023-229,2023,4806,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,,manufacturing,-73.13692,46.04043,Mixedwood Plain,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,53.9,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.13692 46.04043)
npri-4806-2023-230,2023,4806,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,,manufacturing,-73.13692,46.04043,Mixedwood Plain,St. Lawrence Drainage Area,NA - 05,Cobalt (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,32567.6,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.13692 46.04043)
npri-4806-2023-231,2023,4806,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,,manufacturing,-73.13692,46.04043,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,16.5,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.13692 46.04043)
npri-4806-2023-232,2023,4806,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,,manufacturing,-73.13692,46.04043,Mixedwood Plain,St. Lawrence Drainage Area,NA - 08,Lead (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,3547.4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.13692 46.04043)
npri-4806-2023-233,2023,4806,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,,manufacturing,-73.13692,46.04043,Mixedwood Plain,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,72.6,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.13692 46.04043)
npri-4806-2023-234,2023,4806,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,,manufacturing,-73.13692,46.04043,Mixedwood Plain,St. Lawrence Drainage Area,NA - 10,Mercury (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,328.6,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.13692 46.04043)
npri-4806-2023-235,2023,4806,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,,manufacturing,-73.13692,46.04043,Mixedwood Plain,St. Lawrence Drainage Area,NA - 11,Nickel (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,16.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.13692 46.04043)
npri-4806-2023-236,2023,4806,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,,manufacturing,-73.13692,46.04043,Mixedwood Plain,St. Lawrence Drainage Area,NA - 22,Phosphorus (total),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,4.4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.13692 46.04043)
npri-4806-2023-237,2023,4806,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,,manufacturing,-73.13692,46.04043,Mixedwood Plain,St. Lawrence Drainage Area,NA - 12,Selenium (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,300.3,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.13692 46.04043)
npri-4806-2023-238,2023,4806,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,,manufacturing,-73.13692,46.04043,Mixedwood Plain,St. Lawrence Drainage Area,NA - 40,Vanadium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,200.9,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.13692 46.04043)
npri-4806-2023-239,2023,4806,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,,manufacturing,-73.13692,46.04043,Mixedwood Plain,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,107.5,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-73.13692 46.04043)
npri-2544-2023-23,2023,2544,Riverside Brass - Waterloo Street,,manufacturing,-80.7141,43.3817,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,59.584,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.7141 43.3817)
npri-4978-2023-22,2023,4978,Riverside Brass - Hamilton Road,,manufacturing,-80.7027,43.3857,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,153.485,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.7027 43.3857)
npri-2544-2023-24,2023,2544,Riverside Brass - Waterloo Street,,manufacturing,-80.7141,43.3817,Mixedwood Plain,St. Lawrence Drainage Area,NA - 11,Nickel (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,0.853,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.7141 43.3817)
npri-4978-2023-23,2023,4978,Riverside Brass - Hamilton Road,,manufacturing,-80.7027,43.3857,Mixedwood Plain,St. Lawrence Drainage Area,NA - 11,Nickel (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,1.916,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.7027 43.3857)
npri-2544-2023-25,2023,2544,Riverside Brass - Waterloo Street,,manufacturing,-80.7141,43.3817,Mixedwood Plain,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,8.913,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.7141 43.3817)
npri-4978-2023-24,2023,4978,Riverside Brass - Hamilton Road,,manufacturing,-80.7027,43.3857,Mixedwood Plain,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,16.616,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.7027 43.3857)
npri-29088-2023-59,2023,29088,Scepter Aluminium Saguenay,,manufacturing,-71.12872,48.41042,Boreal Shield,St. Lawrence Drainage Area,7429-90-5,Aluminum (fume or dust only),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,566.7,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-71.12872 48.41042)
npri-29088-2023-60,2023,29088,Scepter Aluminium Saguenay,,manufacturing,-71.12872,48.41042,Boreal Shield,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,4.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-71.12872 48.41042)
npri-29088-2023-61,2023,29088,Scepter Aluminium Saguenay,,manufacturing,-71.12872,48.41042,Boreal Shield,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,59.4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-71.12872 48.41042)
